id,x,y,z,ts_in,ts_out
6272,0.276,0.276,0.874,122,1937
6273,0.424,0.426,0.426,630,1092
6274,1.0,0.823,0.027,921,1157
6275,0.22,0.93,0.93,495,501
6276,0.414,0.436,0.436,2,664
6277,0.334,0.516,0.816,663,783
6278,0.978,0.172,0.172,338,705
6279,0.429,0.721,0.429,58,422
6280,0.656,0.194,0.494,881,1704
6281,0.725,1.0,0.125,308,1677
6282,0.362,0.788,0.488,276,1080
6283,0.4,0.45,0.4,646,1466
6284,0.761,0.389,0.761,87,286
6285,0.073,0.777,0.073,646,1520
6286,0.746,0.104,0.746,203,1952
6287,0.258,0.592,0.892,985,1313
6288,0.077,0.077,0.773,695,1173
6289,0.765,0.385,0.085,959,1257
6290,0.068,0.368,0.782,812,1115
6291,0.485,0.665,0.665,585,723
6292,0.963,0,0,773,1757
6293,0.093,0.757,0.093,757,1755
6294,0.16,0.99,0,652,899
6295,0.115,0.735,1,991,1294
6296,0.287,0.287,0.863,729,902
6297,0.553,0.553,0.597,398,1964
6298,0.556,0.294,0.594,666,1572
6299,0.56,0.56,0.29,292,642
6300,0.554,0.296,0.554,874,916
6301,0.791,0.359,0.491,210,1441
6302,0.964,0.186,0.964,484,708
6303,0.548,0.602,0.302,265,1661
6304,0.593,0.557,0.593,46,747
6305,0.424,0.424,0.426,254,1355
6306,0.885,0,0,595,790
6307,0.317,0.533,0.317,439,1089
6308,0.675,0.475,0.675,685,1152
6309,0.133,0.433,0.717,191,1007
6310,1.0,0.029,1.0,696,1124
6311,0.701,0.149,1.0,760,1031
6312,0.477,0.373,0.477,515,1704
6313,0.785,0.365,0.365,149,1149
6314,0.267,0.883,0.267,120,1660
6315,0.835,0.835,0.015,170,1992
6316,0.776,0.074,0.074,92,290
6317,0,0.992,0.158,536,644
6318,0.775,0.375,0.375,194,628
6319,0.637,0.637,0.213,39,1968
6320,0.176,0.476,0.674,41,158
6321,0.565,0.585,0.265,549,1360
6322,0.822,0.328,0.328,408,627
6323,0.55,0.6,0.3,806,1410
6324,0.269,0.269,0.581,704,1523
6325,0.449,0.701,0.449,939,1147
6326,0.227,0.623,0.923,625,1123
6327,0.451,0.451,0.699,587,1686
6328,0.615,0.315,0.535,967,1807
6329,0.402,0.448,0.448,904,1241
6330,0.728,0.122,0.728,917,1592
6331,0.285,0.565,0.865,126,771
6332,0.354,0.796,0.354,220,1197
6333,0.008,0.842,0.308,312,760
6334,0.504,0.504,0.346,558,1754
6335,0.431,0.431,0.419,572,1610
6336,0.217,0.517,0.633,197,1070
6337,0.286,0.586,0.564,371,806
6338,0.568,0.568,0.282,552,1031
6339,0.549,0.301,0.601,708,1383
6340,0.997,0.697,0.153,586,684
6341,0.269,0.881,0.581,939,1398
6342,0.294,0.556,0.594,441,1692
6343,0.298,0,0.852,149,300
6344,1.0,0.124,1.0,992,1083
6345,0.249,0.549,0.601,608,1079
6346,0.377,0.377,0.473,744,1565
6347,0.491,0.191,0.659,461,795
6348,0.982,0.168,0,667,960
6349,0.485,0.485,0.365,944,1112
6350,0.49,0.19,0.66,898,1387
6351,0.493,0.357,0.493,634,927
6352,0.819,0.031,1.0,923,1606
6353,0.272,0.272,0.878,646,1936
6354,0.155,0.455,0.695,158,1406
6355,0.284,0.866,0,264,385
6356,0.446,0.404,0.746,612,760
6357,0,0.971,0.179,528,1741
6358,0.572,0.572,0.278,923,1383
6359,0.295,0.855,0.855,293,1182
6360,1.0,1.0,0.08,485,834
6361,0.556,0.594,0.256,70,1111
6362,0.237,0.613,0.913,283,1673
6363,0,0.868,0.282,945,1391
6364,0.356,0.356,0.794,947,1393
6365,0.463,0.387,0.463,927,1384
6366,0.08,0.77,0.77,617,1214
6367,0.613,0.537,0.237,463,1682
6368,0.751,0.751,0.099,750,1377
6369,0.73,0.12,1.0,940,1261
6370,0.94,0.21,0,180,1526
6371,0.257,0.593,0.557,731,1062
6372,0.533,0.617,0.533,914,1755
6373,0.963,0,0,387,1619
6374,0.748,1.0,0.102,732,1153
6375,0,0.963,0.187,562,1969
6376,0.682,0.168,0.682,673,1604
6377,0.781,0.781,0.069,910,1737
6378,0.795,0.795,0.055,638,1940
6379,0.505,0.645,0.645,170,741
6380,0.902,0.248,0.902,942,1917
6381,0.289,0.289,0.561,587,721
6382,0.699,0.699,0.451,23,804
6383,0.765,0.385,0.465,28,1711
6384,0.613,0.237,0.237,786,1483
6385,0.709,0.409,0.441,836,1200
6386,0.577,0.273,0.877,691,1291
6387,0.826,0.324,0.024,390,1861
6388,0,0,0.854,618,767
6389,0.101,0.749,0.749,100,1096
6390,0.727,0.423,0.423,728,1710
6391,0.22,0.22,0.93,618,1641
6392,0.573,0.873,0.277,621,1374
6393,0.791,0.359,0.791,265,1950
6394,0.908,0,0,501,999
6395,0.25,0.6,0.55,693,786
6396,0.417,0.417,0.733,420,1187
6397,0.625,0.525,0.225,707,1284
6398,0.862,0,0.288,36,1580
6399,0.237,0.237,0.913,878,987
6400,0.888,0,0,181,923
6401,0.514,0.336,0.514,313,1962
6402,0.171,0.471,0.679,805,1542
6403,0.601,0.549,0.549,818,1933
6404,0.575,0.575,0.575,161,1443
6405,0.89,0,0.26,187,1079
6406,0.704,0.146,1.0,161,308
6407,0.409,0.409,0.441,14,116
6408,0.343,0.807,0.043,532,710
6409,0.982,0.168,0.168,380,804
6410,0.376,0.474,0.774,621,1789
6411,0.004,1.0,1,567,831
6412,0.876,0.274,0.274,673,974
6413,0.882,0.268,0.582,855,1010
6414,0.578,0.578,0.572,912,1700
6415,0.789,0.789,0.361,47,1692
6416,0.487,0.363,0.363,859,1028
6417,0.515,0.815,0.335,959,1673
6418,0.726,1.0,0.124,529,1445
6419,1.0,0.024,0.826,253,1970
6420,0.453,0.697,0.453,345,671
6421,0.698,0.152,0.452,401,1951
6422,0.392,0.392,0.758,392,954
6423,1.0,0.7,0.15,124,1087
6424,0.085,0.765,1,403,1647
6425,0.229,0.529,0.621,652,1197
6426,1.0,0.127,0.723,326,1906
6427,0.856,0.556,0.294,18,155
6428,0.556,0.856,0.294,142,1003
6429,0.57,0.28,0.57,182,872
6430,0.923,0.623,0.227,650,878
6431,0.339,0.511,0.339,351,428
6432,0.025,0.325,0.825,568,1099
6433,0.307,0.543,0.607,223,1194
6434,0.055,1.0,0.795,131,1049
6435,0.23,0,0.92,460,1828
6436,0.394,0.094,0.756,1,1987
6437,0.509,0.641,0.641,410,1895
6438,0.359,0.059,0.791,743,1259
6439,0.273,0.577,0.877,187,1147
6440,0.162,0.688,0.162,536,1450
6441,0.772,0.378,0.772,92,1492
6442,0.538,0.538,0.312,119,1739
6443,0.791,0.359,0.791,912,1520
6444,0.521,0.521,0.629,313,894
6445,0.908,0.908,0.242,401,1434
6446,0,0.208,0.942,339,379
6447,0.991,0,0.159,509,1175
6448,0.951,0.951,0.199,734,1184
6449,0.507,0.343,0.807,276,1105
6450,0.721,0.429,0.721,979,1925
6451,0.742,0.408,0.742,194,1372
6452,0.489,0.661,0.189,471,1720
6453,0.011,0.311,0.839,726,1142
6454,0.384,0.766,0.466,483,1729
6455,0.004,0.846,0.304,925,1296
6456,0.409,0.441,0.709,378,1767
6457,0.014,0.836,1,375,1586
6458,0.863,0,0,163,175
6459,0.19,0.66,0.66,704,1669
6460,0.818,0.818,0.032,284,362
6461,0.804,0.346,0.346,212,1564
6462,0.366,0.366,0.484,242,620
6463,0.37,0.78,0.37,951,1226
6464,1.0,0.069,0.781,504,1061
6465,0.12,0.12,0.73,4,1900
6466,0.393,0.693,0.457,549,837
6467,0.671,0.671,0.479,905,1559
6468,0.426,0.424,0.426,248,1188
6469,0.827,0.023,0.323,361,1365
6470,0.312,0.012,0.838,146,1626
6471,0.529,0.321,0.829,517,1445
6472,0.257,0.593,0.557,306,1689
6473,0.738,0.412,0.112,1,454
6474,0.647,0.347,0.503,637,1998
6475,0.643,0.643,0.207,930,1588
6476,0.159,0.691,0.159,832,1525
6477,0.97,0.18,0.97,686,1643
6478,0,0,0.995,56,898
6479,0.489,0.789,0.361,336,1111
6480,0.157,0.693,0.457,763,1677
6481,0.963,0.187,0,533,1795
6482,0.034,0.816,1,489,1128
6483,0.303,0.547,0.547,908,1175
6484,0.791,0.059,0.359,795,1820
6485,0.326,0.824,0.524,258,1933
6486,0.326,0.824,0.026,783,1826
6487,0.974,0.176,0,516,868
6488,0.86,0.29,0.86,85,438
6489,0.355,0.495,0.355,533,729
6490,0.4,0.45,0.45,521,1148
6491,0.379,0.771,0.379,933,1786
6492,0.728,0.728,0.122,859,1291
6493,1.0,0.091,0.759,544,1386
6494,0.738,1.0,0.112,301,773
6495,0.554,0.554,0.596,9,1616
6496,0.799,0.051,0.051,670,753
6497,0.089,0.761,0.761,711,1606
6498,0.997,0.153,0.997,293,794
6499,0.828,1.0,0.022,511,1504
6500,0.59,0.26,0.89,630,1133
6501,0.56,0.26,0.59,39,384
6502,0.254,0.896,0,98,1450
6503,0.036,0.814,0.336,215,1623
6504,0.387,0.087,0.763,219,1068
6505,0,0.872,0,594,1881
6506,0.173,0.977,0.977,221,647
6507,0.092,1.0,0.758,345,698
6508,0.641,0.509,0.341,709,989
6509,0.427,0.723,0.423,715,895
6510,0.014,0.836,1,558,1405
6511,0.562,0.288,0.588,140,1334
6512,0.673,0.973,0.177,906,916
6513,0,0,0.901,851,889
6514,0.781,0.369,0.369,20,357
6515,0.025,0.325,0.825,376,515
6516,0.297,0.297,0.553,522,1159
6517,0.332,0.518,0.632,33,1057
6518,0.599,0.551,0.551,566,1531
6519,0.657,0.193,0.957,778,1123
6520,0.489,0.789,0.361,182,889
6521,0,0.971,0,441,1224
6522,0.496,0.354,0.796,740,1087
6523,0.675,0.175,0.675,672,827
6524,0.158,0.458,0.692,71,1549
6525,0.025,0.325,0.825,555,768
6526,0.706,0.444,0.706,526,1506
6527,0.438,0.412,0.412,238,729
6528,0.315,0.535,0.835,447,577
6529,0.681,0.681,0.469,356,1293
6530,0.347,0.803,0.347,576,695
6531,0.247,0.903,0.603,580,1719
6532,0.867,0.283,0.283,459,1501
6533,0.6,0.25,0.9,51,404
6534,0.275,0.875,0.275,451,1420
6535,0.725,0.425,0.425,688,1580
6536,1.0,0.016,0.834,800,1386
6537,0.926,0.224,0.926,541,1310
6538,0.192,0.658,0.658,814,1571
6539,0.262,0.262,0.888,68,1653
6540,0.433,0.133,0.717,861,1660
6541,0.947,0.947,0.203,543,1654
6542,0.143,0.707,0.707,305,1413
6543,0.801,0.349,0.049,453,1677
6544,0.819,0.331,0.331,383,603
6545,0.887,0,0,891,1089
6546,0.341,0.809,0.341,337,1473
6547,0,0.27,0.88,547,1097
6548,0.97,0,0,560,1742
6549,0.154,0.154,0.696,636,814
6550,0.36,0.36,0.49,788,1967
6551,0.471,0.471,0.679,82,1220
6552,0.824,0.026,0.326,412,1542
6553,0.511,0.339,0.339,188,937
6554,1.0,0.742,0.108,565,1804
6555,0.626,0.224,0.524,520,1240
6556,0.401,0.749,0.101,219,1866
6557,0.593,0.593,0.257,770,1490
6558,0.27,0.88,0.58,101,920
6559,1.0,0.075,1.0,662,1694
6560,0.213,0.937,0.937,675,1554
6561,0.919,0.231,0,234,1931
6562,0.227,0.923,0.923,201,335
6563,0.456,0.394,0.394,618,1757
6564,0.404,0.704,0.446,548,951
6565,0.466,0.466,0.384,763,1890
6566,0.696,0.154,0.154,746,1988
6567,0.52,0.33,0.52,804,1757
6568,0.51,0.64,0.64,521,800
6569,0.731,0.731,0.419,847,867
6570,0.583,0.267,0.883,231,1835
6571,0.24,0.24,0.61,658,1570
6572,0.451,0.151,0.699,604,1040
6573,0.851,0.299,0.551,216,1335
6574,0.085,1.0,0.765,265,1224
6575,0.445,0.745,0.405,454,1862
6576,1.0,1.0,0.082,182,555
6577,0.749,0.449,0.401,895,898
6578,0.733,0.417,0.117,424,805
6579,0.592,0.892,0.258,32,994
6580,0.191,0.959,0.659,296,680
6581,0.64,0.94,0.21,414,440
6582,0.611,0.611,0.539,901,981
6583,0.954,0.954,0.196,840,1290
6584,0.262,0.562,0.588,309,1631
6585,0.254,0.254,0.896,930,1502
6586,0.524,0.224,0.626,505,1327
6587,0.871,0.871,0.279,73,1985
6588,0.225,0.525,0.625,2,726
6589,0.019,0.019,0.831,463,1696
6590,0,0.95,0,250,329
6591,0.321,0.529,0.321,34,759
6592,0.379,0.771,0.471,134,438
6593,0.274,0.274,0.876,548,1282
6594,0.715,1.0,0.135,393,1192
6595,0.069,1.0,1,72,169
6596,0.736,0.114,0.114,950,1547
6597,0.788,0.062,1.0,981,1633
6598,0.176,0.974,0,908,1034
6599,0,0,0.857,934,1526
6600,0.479,0.371,0.371,612,1160
6601,0.222,0.222,0.928,45,279
6602,0.848,1.0,0.002,477,1084
6603,0.64,0.64,0.51,443,703
6604,0.572,0.278,0.872,833,1305
6605,0.465,0.465,0.685,771,1717
6606,0.598,0.552,0.598,628,1660
6607,0.35,0.8,0.35,336,1443
6608,0.229,0.921,0.229,139,466
6609,0.844,0.544,0.306,58,1213
6610,0.834,0.016,1.0,887,1400
6611,0.565,0.865,0.285,565,1783
6612,0.035,0.815,1,654,1367
6613,0.392,0.392,0.458,16,1800
6614,0.478,0.672,0.372,746,1222
6615,0.628,0.522,0.628,573,1049
6616,0.223,0.223,0.627,443,1145
6617,0.53,0.32,0.32,295,676
6618,0,0,0.866,750,1767
6619,0.321,0.529,0.529,774,1579
6620,0.566,0.284,0.566,98,1354
6621,0.142,1.0,1,441,744
6622,0.559,0.591,0.259,361,1753
6623,0.439,0.711,0.711,215,1320
6624,0.403,0.747,0.403,684,775
6625,0.731,0.419,0.419,10,644
6626,0.394,0.394,0.756,575,1822
6627,0.17,0,0.98,424,887
6628,0.276,0.574,0.874,287,816
6629,0.048,1.0,0.802,361,1226
6630,0.202,0.648,0.502,762,1346
6631,0.261,0.561,0.589,660,779
6632,0.119,0.731,0.119,276,1019
6633,0.413,0.413,0.737,276,1271
6634,0.275,0,0.875,298,946
6635,0.441,0.409,0.741,726,1373
6636,0.882,0.582,0.268,476,1480
6637,0.632,0.518,0.332,280,1675
6638,0.368,0.668,0.482,241,1843
6639,0.188,0.962,0,371,1739
6640,0.478,0.372,0.778,849,1956
6641,0.238,0.912,0.912,346,1108
6642,0.391,0.759,0.391,342,349
6643,0.486,0.186,0.664,201,969
6644,0.143,0.707,0.443,131,476
6645,0.543,0.307,0.607,1,890
6646,0.344,0.344,0.806,945,1011
6647,0.538,0.238,0.612,575,1801
6648,0.262,0.588,0.588,99,1131
6649,0.785,0.065,1.0,292,773
6650,0.627,0.223,0.927,871,1489
6651,0.809,0.341,0.809,930,1157
6652,0.331,0.819,0.519,407,912
6653,0.309,0.541,0.309,759,812
6654,1.0,0.03,1.0,529,1702
6655,0.492,0.658,0.358,743,1051
6656,0.274,0.574,0.576,3,1762
6657,0.399,0.451,0.399,842,1826
6658,0.641,0.941,0.209,863,972
6659,0.168,0.982,0.682,580,710
6660,0.588,0.588,0.262,821,1257
6661,0.631,0.519,0.631,168,1167
6662,0.197,0.197,0.953,675,1633
6663,0.416,0.434,0.716,991,1731
6664,0.805,0.045,1.0,855,1491
6665,1.0,0.075,1.0,916,1764
6666,1.0,1.0,0.04,265,596
6667,0.559,0.591,0.291,406,542
6668,0.526,0.826,0.324,269,1789
6669,0.162,0.688,0.688,184,1043
6670,0.122,0.728,0.728,89,629
6671,0.434,0.716,0.416,559,1023
6672,0.421,0.429,0.729,874,1990
6673,0.824,0.524,0.326,59,160
6674,0.71,0.14,0.71,703,1551
6675,0.048,0.048,0.802,814,986
6676,0.876,0.876,0.274,100,414
6677,0.51,0.34,0.34,563,1620
6678,1.0,0.731,0.119,576,850
6679,1.0,0.026,0.824,317,496
6680,0.749,0.749,0.401,855,1430
6681,0.357,0.357,0.793,741,1927
6682,0.164,0.464,0.686,959,1995
6683,0.449,0.701,0.701,562,1469
6684,0.459,0.391,0.759,365,850
6685,0.232,0.918,0.232,568,598
6686,0.705,0.445,0.705,736,1820
6687,0.753,1.0,0.097,781,953
6688,1.0,0.012,1.0,851,1437
6689,0.882,0.582,0.268,304,414
6690,0.233,0,0.917,745,1081
6691,0.507,0.343,0.507,290,952
6692,0.249,0.601,0.249,936,1033
6693,0.143,1.0,1,654,1860
6694,0.54,0.31,0.61,701,1207
6695,0.479,0.371,0.371,1000,1951
6696,1.0,0.088,1.0,189,1145
6697,0.814,0.036,0.336,343,662
6698,0.376,0.774,0.774,341,393
6699,0.285,0.865,0,78,556
6700,0.758,0.392,0.458,96,1862
6701,0.066,0.784,0.784,681,1479
6702,0.732,0.418,0.118,108,1710
6703,0.638,0.212,0.512,411,1978
6704,0.245,0.905,0.905,893,1350
6705,0.69,0.69,0.46,532,756
6706,1.0,0.141,1.0,753,1826
6707,0.218,0.632,0.632,178,1920
6708,0.692,0.458,0.392,912,1206
6709,0.326,0.626,0.524,680,1351
6710,0.738,0.112,0.412,22,1364
6711,0.457,0.457,0.393,243,525
6712,0.941,0,0.209,745,1118
6713,0.514,0.636,0.336,158,1359
6714,1.0,0.041,1.0,365,1592
6715,0.165,0.985,0,643,997
6716,0.976,0,0.174,687,1579
6717,0.178,0.672,0.478,212,1100
6718,0.426,0.424,0.726,595,1381
6719,0.05,0.05,0.8,984,1085
6720,1.0,1.0,0.076,383,1744
6721,0.761,0.461,0.389,990,1871
6722,0.49,0.66,0.66,695,1886
6723,0.059,0.791,1,76,362
6724,0.313,0.837,0.013,662,799
6725,0.421,0.421,0.429,411,1155
6726,0.204,0.646,0.646,40,340
6727,0.552,0.598,0.598,584,1291
6728,0.056,0.794,0.794,934,1748
6729,0.372,0.478,0.778,695,1394
6730,0.567,0.567,0.283,639,1656
6731,1.0,0.736,0.114,698,1455
6732,0.726,0.424,0.426,150,289
6733,0.075,0.775,1,589,1603
6734,0.538,0.612,0.238,115,1049
6735,0.253,0.597,0.597,810,1392
6736,0,0,0.852,441,622
6737,0.861,0.289,0.861,974,1018
6738,0.992,0.158,0.992,318,1853
6739,0.736,0.736,0.114,66,1954
6740,0.046,1.0,1,925,1753
6741,0.471,0.379,0.771,302,1555
6742,0.882,0.268,0.882,376,1143
6743,0.968,0,0.182,774,1526
6744,0.79,0.36,0.49,586,1849
6745,0.298,0.552,0.598,479,768
6746,0,0.199,0.951,336,1370
6747,0.976,0.174,0,583,1175
6748,0.03,0.82,0.03,112,694
6749,0.556,0.856,0.294,310,1105
6750,0.198,0,0.952,15,145
6751,0.387,0.463,0.763,925,1424
6752,0.64,0.51,0.51,780,1891
6753,1.0,0.116,1.0,728,1302
6754,0.666,0.184,0.666,887,1004
6755,0.092,0.392,0.758,329,471
6756,0.671,0.179,0.179,691,1800
6757,0.163,0.163,0.687,410,451
6758,0.63,0.52,0.22,851,908
6759,0.734,0.416,0.416,935,1271
6760,0.163,0.687,0.687,777,1515
6761,0.22,0.22,0.63,898,1684
6762,1.0,0.026,1.0,780,1089
6763,0.295,0.855,0,337,570
6764,0.098,0.752,1,611,1291
6765,0.75,0.4,0.75,643,970
6766,0.07,1.0,0.78,308,416
6767,0,0.955,0.195,681,939
6768,0.808,0.508,0.342,826,1581
6769,0.728,1.0,0.122,552,1937
6770,0.304,0.846,0.304,933,1486
6771,0.579,0.279,0.571,472,518
6772,0.771,0.771,0.079,968,1250
6773,0.871,0.279,0.571,987,1291
6774,0.584,0.266,0.266,327,516
6775,0.892,0,0,540,1451
6776,0.9,0,0,273,1870
6777,0.408,0.742,0.408,684,1684
6778,0.646,0.204,0.946,531,730
6779,0.877,0,0.273,407,492
6780,0.237,0.237,0.613,950,1825
6781,0.153,0.997,0.997,350,472
6782,0,0.93,0.22,337,1668
6783,0.74,0.11,0.74,617,1500
6784,0.274,0.876,0,693,1729
6785,1.0,0.123,0.727,869,1981
6786,0.481,0.481,0.669,624,866
6787,0.021,0.829,0.321,555,1330
6788,0.0,0.85,0.3,303,1431
6789,0.072,0.778,1,976,1852
6790,0,0,0.999,427,1465
6791,0.328,0.522,0.628,39,1954
6792,0.546,0.604,0.246,488,1990
6793,0.651,0.651,0.499,83,1348
6794,0.481,0.781,0.369,773,1186
6795,0.337,0.513,0.637,446,936
6796,0.453,0.697,0.153,526,1041
6797,0.302,0.548,0.848,594,875
6798,0.206,0.206,0.944,599,1259
6799,0.821,0.521,0.329,526,678
6800,0.664,0.486,0.486,226,967
6801,0.122,0.728,0.728,780,1011
6802,0.567,0.567,0.283,599,677
6803,0.699,0.451,0.151,353,1527
6804,0.868,0.282,0,158,1212
6805,0.25,0.9,0,804,1959
6806,0.71,0.44,0.71,494,1759
6807,0.143,0.143,0.707,611,1527
6808,0.116,1.0,1,591,795
6809,0.85,0.3,0.85,695,1504
6810,0.601,0.901,0.249,635,750
6811,0.122,0.122,0.728,524,596
6812,0.918,0,0,420,1961
6813,0.143,1.0,0.707,689,1057
6814,0.37,0.78,0.37,795,812
6815,0.2,0.95,0.2,365,776
6816,0.152,0.698,0.452,941,1360
6817,0.716,0.134,0.434,795,1974
6818,0.649,0.501,0.201,518,1486
6819,0.738,0.112,0.412,865,1116
6820,1.0,0.005,0.845,21,1366
6821,0.598,0.898,0.252,136,618
6822,0.89,0.26,0.26,521,542
6823,0.355,0.355,0.495,251,1802
6824,0.805,0.045,0.345,520,1059
6825,0.955,0.195,0,305,776
6826,0.411,0.739,0.411,580,1450
6827,1.0,1.0,0.027,897,1788
6828,0.582,0.568,0.582,234,1064
6829,0.168,0.682,0.682,163,647
6830,0.076,0.076,0.774,108,244
6831,0.208,0.642,0.642,792,1239
6832,0.608,0.608,0.542,900,1229
6833,0.974,0.674,0.176,773,1832
6834,0.808,0.342,0.342,537,1427
6835,0.696,0.696,0.154,342,931
6836,0,0.942,0.208,315,1111
6837,1.0,0.081,1.0,495,1648
6838,0.958,0.192,0,418,1551
6839,0.304,0.546,0.604,460,1118
6840,0.539,0.611,0.611,267,381
6841,0.37,0.67,0.48,391,1620
6842,0.454,0.454,0.396,904,1892
6843,0.918,0.618,0.232,43,576
6844,0.813,0.037,1.0,544,1128
6845,0.728,0.422,0.428,35,956
6846,0.243,0.607,0.607,395,1458
6847,0.407,0.707,0.443,249,341
6848,0.15,1.0,0.7,147,1824
6849,0.268,0,0.882,495,1263
6850,0.444,0.706,0.706,846,1259
6851,0.642,0.208,0.508,474,776
6852,0.986,0.164,0,946,1724
6853,0.071,1.0,0.779,410,751
6854,0.445,0.405,0.745,960,1984
6855,0.544,0.306,0.544,702,1168
6856,1.0,0.049,0.801,680,1737
6857,0,0.958,0,723,1058
6858,0.726,0.426,0.424,796,806
6859,0.487,0.663,0.363,954,1723
6860,0.342,0.808,0.508,550,1174
6861,0.306,0.544,0.544,736,1150
6862,0.404,0.446,0.404,960,1513
6863,0.468,0.682,0.468,403,1645
6864,0.33,0.82,0.52,22,1384
6865,0.927,0,0.223,757,1288
6866,0.179,0.671,0.971,853,1680
6867,0.234,0.616,0.234,190,766
6868,0.379,0.771,0.771,720,1150
6869,0.81,0.81,0.04,922,948
6870,0.833,0.317,0.317,887,1443
6871,0.688,0.988,0.162,681,1495
6872,0,0.924,0,562,1895
6873,0.954,0,0.196,886,1735
6874,0.427,0.727,0.423,813,1012
6875,0.295,0.295,0.555,721,1632
6876,0.698,0.452,0.398,69,1183
6877,0.597,0.897,0.253,845,1307
6878,0.843,0.007,0.007,949,1394
6879,0.56,0.56,0.59,709,1714
6880,0.181,0.669,0.481,311,1589
6881,0.776,0.074,0.776,581,1491
6882,0.107,0.743,0.107,990,1856
6883,0.297,0.553,0.597,299,1884
6884,0,0.239,0.911,453,474
6885,0.828,0.022,0.828,947,1257
6886,1.0,0.724,0.126,637,1022
6887,0.396,0.396,0.754,680,1383
6888,0.714,0.136,0.436,38,616
6889,0.07,0.37,0.78,970,995
6890,0.954,0.196,0.196,575,1828
6891,0.346,0.804,0.346,895,1639
6892,1.0,0.053,0.797,308,852
6893,0.364,0.786,0.486,169,1280
6894,0.78,0.07,1.0,943,1758
6895,0.886,0.264,0.586,83,271
6896,0.267,0.883,0.267,146,613
6897,0.394,0.394,0.456,259,1127
6898,0,0.263,0.887,73,909
6899,0.175,0.975,0.675,417,627
6900,0.55,0.55,0.3,451,1997
6901,0.7,0.15,0.15,462,1428
6902,0.903,0,0,706,1116
6903,0.211,0.639,0.639,58,1435
6904,0.413,0.437,0.737,391,815
6905,0.59,0.59,0.56,471,1830
6906,0.941,0.941,0.209,417,1640
6907,0.198,0.952,0.652,452,1689
6908,0.712,0.438,0.138,2,1192
6909,0.38,0.47,0.47,215,1232
6910,0.19,0,0.96,147,385
6911,0.054,0.796,0.354,931,1037
6912,0.633,0.633,0.517,262,1476
6913,0.64,0.34,0.51,361,1832
6914,0.696,0.154,0.996,744,1498
6915,0.335,0.815,0.515,739,1504
6916,0.915,0.235,0.615,69,1198
6917,0.796,0.354,0.796,814,1510
6918,0.239,0.611,0.239,382,1184
6919,0.662,0.662,0.188,450,950
6920,0.618,0.618,0.232,398,1447
6921,0,0.894,0.256,45,770
6922,0.467,0.683,0.467,652,786
6923,0.181,0.969,0.969,395,1114
6924,0.771,0.079,0.379,386,823
6925,0.159,0.991,0.991,307,1901
6926,0.432,0.418,0.418,167,1943
6927,0.286,0.864,0.286,367,1023
6928,0.861,0.861,0.289,961,1647
6929,0.801,0.801,0.349,449,497
6930,0.237,0.613,0.537,963,1981
6931,0,0.277,0.873,830,1104
6932,0.653,0.497,0.197,562,1979
6933,0.429,0.429,0.721,44,587
6934,0.391,0.391,0.759,44,1049
6935,0.831,0.319,0.319,918,1082
6936,0.722,0.428,0.722,254,270
6937,0.233,0.233,0.917,740,855
6938,0.207,0.943,0.643,78,1217
6939,1.0,0.029,1.0,280,1625
6940,0.75,0.4,0.75,252,523
6941,1.0,1.0,0.047,841,1996
6942,0.9,0.25,0.6,947,1463
6943,0.243,0.907,0.907,536,1672
6944,0.142,0.708,0.442,504,1923
6945,0.836,0.014,0.314,573,1018
6946,0.15,0,1.0,592,1115
6947,0.494,0.656,0.194,525,1079
6948,0.372,0.372,0.478,649,1126
6949,0.471,0.379,0.379,843,1145
6950,0.813,0.813,0.037,505,1047
6951,0.353,0.797,0.797,356,639
6952,0.462,0.688,0.462,248,1271
6953,0.62,0.23,0.53,86,378
6954,0.035,0.815,0.035,171,868
6955,1.0,1.0,0.116,469,831
6956,0.412,0.112,0.738,197,1894
6957,0.943,0.207,0.643,995,1414
6958,0.534,0.616,0.316,29,974
6959,0.618,0.532,0.232,464,1322
6960,0.955,0.195,0.655,644,856
6961,0.363,0.787,0.363,181,1547
6962,0,0,0.906,804,942
6963,0.894,0.594,0.256,199,848
6964,0.194,0.656,0.494,763,1374
6965,0.251,0.551,0.599,506,1767
6966,0.471,0.379,0.379,150,1458
6967,0,0,0.957,904,1654
6968,0.527,0.323,0.527,933,1650
6969,0.355,0.055,0.795,132,683
6970,0.239,0.911,0,755,1754
6971,0.444,0.444,0.706,53,1819
6972,0.068,0.782,0.068,418,871
6973,0.276,0.874,0,785,816
6974,0.862,0.288,0.288,13,1081
6975,0.411,0.739,0.411,544,1850
6976,0.546,0.304,0.846,817,1791
6977,0.075,0.775,0.375,47,1380
6978,0.304,0.846,0.304,221,1420
6979,0,0.944,0,491,1357
6980,0.414,0.414,0.436,290,1890
6981,0.859,0.291,0.291,791,1833
6982,0.568,0.868,0.282,932,1374
6983,0.334,0.334,0.816,672,1555
6984,0.311,0.539,0.311,799,950
6985,0.989,0.161,0.689,993,1427
6986,0.371,0.779,0.779,789,1148
6987,0.423,0.427,0.723,11,418
6988,0.449,0.701,0.449,618,1223
6989,0.654,0.196,0.196,823,1143
6990,0.641,0.509,0.341,9,1677
6991,0.663,0.663,0.187,755,983
6992,0.339,0.511,0.811,836,1475
6993,0.007,1.0,1,86,639
