id,x,y,ts_in,ts_out
12390,0.983,0,14,660
12391,0.8490000000000001,0.301,246,856
12392,0.653,0.497,775,815
12393,0.276,0.574,140,1661
12394,0.132,0.718,741,1079
12395,0.068,1.0,72,423
12396,1.0,0.133,383,934
12397,0.299,0.551,768,1284
12398,0.7839999999999999,0.066,721,950
12399,0.117,0.733,407,1687
12400,0.068,1.0,503,1018
12401,0.010000000000000037,0.84,483,711
12402,0.236,0.914,949,1042
12403,0.588,0.562,237,393
12404,0.011,1.0,687,1902
12405,0.097,0.753,20,1694
12406,0.338,0.5119999999999999,154,874
12407,0.473,0.377,88,584
12408,0.9720000000000001,0.178,423,1975
12409,0.672,0.178,958,1125
12410,0.212,0.638,707,1783
12411,0.688,0.4620000000000001,252,255
12412,0.24600000000000002,0.604,162,1670
12413,0.008,1.0,685,892
12414,0.704,0.146,445,653
12415,0.685,0.46499999999999997,104,913
12416,0.047,1.0,835,890
12417,0.264,0.886,202,1555
12418,0.837,0.013,516,1539
12419,0.903,0.24699999999999997,110,1086
12420,0.848,0.30200000000000005,462,1009
12421,0.995,0.155,226,1994
12422,0,0.98,933,1124
12423,0,0.851,333,458
12424,0.96,0,443,593
12425,1.0,0.056,666,1775
12426,0.405,0.745,476,686
12427,0.089,1.0,655,1047
12428,0.648,0.502,456,1739
12429,0.259,0.591,292,1354
12430,0.607,0.24300000000000002,133,1846
12431,0.691,0.459,141,539
12432,0.12100000000000002,0.729,584,800
12433,0.42500000000000004,0.725,192,1638
12434,0.7,0.45000000000000007,894,1939
12435,0.393,0.45699999999999996,676,1853
12436,0.317,0.8330000000000001,589,608
12437,0.4049999999999999,0.445,17,340
12438,0.49,0.66,417,1278
12439,0.9740000000000001,0.176,46,737
12440,0.506,0.344,166,1268
12441,0.593,0.557,529,1511
12442,1.0,0.031,940,1544
12443,0.366,0.484,856,1722
12444,0.628,0.522,642,1990
12445,0.86,0,658,1558
12446,0.7320000000000001,0.418,264,1341
12447,0.215,0.635,509,1184
12448,0.183,0.6669999999999999,298,933
12449,0.141,1.0,635,1371
12450,0.844,0.306,934,1714
12451,0.06299999999999997,0.787,134,1594
12452,0.471,0.379,753,1780
12453,0.77,0.38,156,1166
12454,1.0,0.088,471,1358
12455,0.251,0.899,685,1155
12456,0.674,0.476,372,1451
12457,0,0.889,467,572
12458,0.668,0.482,273,931
12459,0.15900000000000006,0.691,344,1680
12460,0.157,0.993,88,600
12461,0.46399999999999997,0.686,616,1344
12462,0.537,0.613,681,1181
12463,0.16699999999999995,0.683,274,628
12464,0.149,1.0,756,1553
12465,0.749,0.101,385,531
12466,0.962,0.18800000000000003,306,1203
12467,0.376,0.774,515,1739
12468,0,0.936,112,1937
12469,0.504,0.346,727,1989
12470,0.245,0.605,677,1103
12471,0.42800000000000005,0.722,566,1837
12472,0.877,0.273,16,1102
12473,0.401,0.749,558,1399
12474,0.19699999999999998,0.653,403,1927
12475,0.351,0.799,908,1634
12476,0.949,0,482,618
12477,0.30900000000000005,0.841,672,1244
12478,0.117,1.0,554,1585
12479,0.768,0.082,595,1124
12480,0.669,0.481,259,1066
12481,0.061,1.0,301,638
12482,0.607,0.543,642,1156
12483,0.868,0,777,1619
12484,0.682,0.46799999999999997,40,217
12485,1.0,0.124,885,998
12486,0.789,0.061,614,798
12487,0.637,0.213,160,206
12488,0.883,0,631,1655
12489,0.697,0.153,295,398
12490,0.51,0.64,386,1298
12491,0.341,0.509,277,997
12492,0.29899999999999993,0.551,642,1129
12493,1.0,0.071,158,1772
12494,0.228,0.922,370,1630
12495,0.748,0.10200000000000001,901,1812
12496,0.24300000000000002,0.607,782,1654
12497,0.571,0.5790000000000001,359,1249
12498,0.42400000000000004,0.726,218,330
12499,0.484,0.366,902,1595
12500,0.23500000000000001,0.615,704,1104
12501,0.989,0,204,1889
12502,0.267,0.583,490,1714
12503,0.512,0.638,319,1396
12504,0.347,0.503,419,1714
12505,0.077,0.773,744,1517
12506,0.18,0.67,159,733
12507,0.701,0.14900000000000005,867,1442
12508,0.132,0.718,607,1737
12509,1.0,0.11,255,679
12510,1.0,0.137,972,1490
12511,0.842,0.008000000000000035,374,1676
12512,0.834,0.31600000000000006,128,381
12513,0.42300000000000004,0.727,676,1541
12514,0.8230000000000001,0.327,879,1229
12515,0.133,1.0,834,1676
12516,0.733,0.41700000000000004,753,1180
12517,0.644,0.506,197,248
12518,1.0,0.008,644,1858
12519,0.4169999999999999,0.433,675,1175
12520,0.878,0.272,910,1882
12521,0.24200000000000002,0.608,426,1687
12522,0.774,0.376,107,1157
12523,0.612,0.538,67,582
12524,0.559,0.591,23,887
12525,0.495,0.655,466,852
12526,0.816,0.03400000000000006,256,1088
12527,0.557,0.593,183,1203
12528,0.6839999999999999,0.166,510,903
12529,0.27,0.88,606,643
12530,0.386,0.46399999999999997,779,1597
12531,0.367,0.783,139,1595
12532,0.934,0.216,163,1285
12533,0.339,0.811,774,977
12534,1.0,0.026,523,978
12535,0.831,0.019,254,837
12536,0.718,0.13200000000000003,333,1132
12537,0.728,0.12200000000000003,706,880
12538,0.281,0.869,509,1225
12539,0.348,0.502,927,961
12540,0.819,0.33100000000000007,650,1502
12541,0.778,0.07199999999999998,897,1075
12542,0.283,0.8670000000000001,823,1001
12543,0.849,0.30100000000000005,530,608
12544,0.572,0.278,533,1343
12545,0.538,0.612,519,818
12546,0.65,0.5,868,1032
12547,0.31399999999999995,0.536,965,1803
12548,0.221,0.929,534,1110
12549,0.9600000000000001,0.19,855,1538
12550,0.437,0.4129999999999999,723,1477
12551,0.951,0.19900000000000004,142,1381
12552,0.941,0.20900000000000005,554,1637
12553,0.004,0.846,656,942
12554,0.8630000000000001,0.287,861,1131
12555,0.303,0.547,729,1891
12556,0.167,0.983,208,411
12557,0.244,0.906,761,1418
12558,0.257,0.893,76,1594
12559,0.139,0.711,611,1448
12560,0.21299999999999994,0.937,30,1609
12561,0.5139999999999999,0.336,146,190
12562,0.881,0,55,1517
12563,0.06699999999999998,0.783,77,1275
12564,0.334,0.816,328,1290
12565,0.353,0.797,410,1751
12566,0.8119999999999999,0.038,903,1403
12567,0.23,0.62,483,492
12568,0.824,0.02600000000000005,988,1169
12569,0.13,0.72,579,1077
12570,0.24,0.91,505,1974
12571,0.304,0.846,725,1527
12572,0.065,1.0,123,1810
12573,0.61,0.54,779,1530
12574,0.766,0.384,492,569
12575,0.822,0.028,910,1126
12576,1.0,0.038,443,776
12577,0.919,0,31,1579
12578,0,0.995,905,1835
12579,0.032,1.0,449,1085
12580,0.661,0.489,311,1412
12581,0.927,0.223,561,1226
12582,0.147,1.0,636,1698
12583,0.997,0.153,387,987
12584,0.178,0.9720000000000001,895,1424
12585,0,0.904,528,1735
12586,1.0,0.005,87,609
12587,0.142,0.708,538,611
12588,0.313,0.537,914,1122
12589,0.268,0.882,450,1053
12590,0.537,0.313,691,1225
12591,0.769,0.08099999999999999,298,524
12592,0.67,0.48,205,573
12593,0.21,0.9400000000000001,721,1513
12594,0.7280000000000001,0.422,850,989
12595,1.0,0.026,570,1528
12596,0.596,0.254,219,486
12597,0.727,0.123,271,971
12598,0.779,0.071,79,1173
12599,0.741,0.109,474,1048
12600,1.0,0.037,7,801
12601,0.731,0.119,128,993
12602,0.047,1.0,785,1339
12603,0.21100000000000005,0.939,998,1868
12604,0.902,0.24799999999999997,313,760
12605,0.343,0.807,773,1207
12606,0.778,0.072,786,1048
12607,0.637,0.513,597,974
12608,0.959,0,857,1676
12609,0.828,0.32200000000000006,748,1932
12610,0.207,0.9430000000000001,410,1734
12611,0.179,0.6709999999999999,591,615
12612,0.568,0.5820000000000001,878,1330
12613,0.073,0.777,962,1353
12614,0.028000000000000053,0.822,813,1367
12615,0.252,0.898,771,1478
12616,0.31399999999999995,0.536,627,1446
12617,0.5379999999999999,0.312,68,1658
12618,0.911,0.239,519,1150
12619,0.596,0.554,627,1231
12620,0.28400000000000003,0.566,24,332
12621,0,0.936,722,1296
12622,0.741,0.10900000000000001,533,1769
12623,0.191,0.959,639,833
12624,0,0.957,477,1536
12625,0.049,0.8009999999999999,869,1782
12626,0.926,0.224,919,1857
12627,0.9400000000000001,0.21,674,1482
12628,0.7220000000000001,0.428,928,1843
12629,0.614,0.536,329,1585
12630,0.676,0.174,85,437
12631,0.799,0.351,524,547
12632,0.3320000000000001,0.818,873,1186
12633,0.8650000000000001,0.285,378,1714
12634,0.698,0.15200000000000005,716,1942
12635,0.943,0.20700000000000005,373,1749
12636,0.63,0.52,373,1029
12637,0.718,0.43200000000000005,463,1958
12638,0.361,0.789,862,1811
12639,0.395,0.755,911,1410
12640,0.8059999999999999,0.044,385,1354
12641,0.656,0.494,322,1207
12642,0.733,0.11700000000000002,710,760
12643,0.967,0.18300000000000002,979,1432
12644,0.377,0.773,742,1672
12645,0.52,0.63,972,1881
12646,0,0.885,811,1255
12647,0.607,0.243,748,1344
12648,0.336,0.5139999999999999,801,1364
12649,0.482,0.668,303,1422
12650,0.581,0.5690000000000001,626,1099
12651,1.0,0.071,820,1957
12652,0.571,0.279,860,1616
12653,0.833,0.017000000000000043,786,926
12654,0.5750000000000001,0.575,365,1774
12655,0.5159999999999999,0.334,64,1381
12656,0.5,0.65,110,1059
12657,0.485,0.365,337,747
12658,0.623,0.227,194,535
12659,0.778,0.072,819,1796
12660,0.11800000000000002,0.732,524,1766
12661,0.886,0.264,727,1212
12662,0.6749999999999999,0.175,32,528
12663,0.23700000000000002,0.613,769,1393
12664,0.523,0.627,607,1993
12665,0.822,0.028,321,974
12666,0.588,0.262,685,1187
12667,0.371,0.779,943,1191
12668,0.601,0.249,298,602
12669,0.258,0.592,745,1220
12670,0.28,0.87,647,1504
12671,0.345,0.505,641,1127
12672,0.175,0.975,944,1136
12673,0.653,0.19699999999999998,458,1565
12674,1.0,0.047,664,1755
12675,0.091,0.759,318,684
12676,1.0,0.004,334,910
12677,0.279,0.571,847,1875
12678,0.756,0.394,365,836
12679,0.11100000000000002,0.739,335,698
12680,0.295,0.555,108,1441
12681,0.859,0,800,1296
12682,0.125,0.725,829,1017
12683,0.617,0.233,521,1419
12684,1.0,0.107,134,1367
12685,0.07199999999999998,0.778,672,1454
12686,0.559,0.2909999999999999,350,931
12687,0.814,0.03600000000000006,610,1193
12688,0.411,0.43899999999999995,89,419
12689,0.641,0.209,808,1194
12690,0.278,0.572,253,827
12691,0.594,0.256,455,745
12692,0,0.938,341,1989
12693,0.212,0.638,737,1277
12694,1.0,0.095,818,1437
12695,0.74,0.11,768,1619
12696,0.539,0.31099999999999994,93,1591
12697,0.639,0.211,294,1518
12698,0.579,0.271,82,1025
12699,0.30100000000000005,0.849,308,416
12700,0,0.997,546,1396
12701,0.17899999999999996,0.671,876,1916
12702,0.592,0.258,576,1782
12703,0.733,0.41700000000000004,121,302
12704,0.666,0.184,37,746
12705,0.753,0.397,459,1983
12706,0.042999999999999955,0.807,478,1787
12707,0.683,0.46699999999999997,148,790
12708,0.29900000000000004,0.851,910,962
12709,1.0,0.025,295,1583
12710,0.697,0.153,255,608
12711,0.021,1.0,710,1904
12712,0.349,0.801,831,1058
12713,0.648,0.20199999999999999,334,1120
12714,0.232,0.618,398,1927
12715,0.783,0.367,596,1197
12716,0,0.973,557,599
12717,0.025,0.825,270,1006
12718,0,0.859,376,1283
12719,1.0,0.095,956,1916
12720,0.411,0.739,650,1839
12721,0.784,0.366,520,1866
12722,0.244,0.606,117,1440
12723,0.42800000000000005,0.722,279,727
12724,0.797,0.052999999999999964,479,1968
12725,0.361,0.489,763,1936
12726,0.828,0.022,592,1930
12727,0.5850000000000001,0.565,929,1761
12728,0.8270000000000001,0.323,608,694
12729,0.787,0.06299999999999997,318,1001
12730,0.782,0.368,676,1187
12731,0.834,0.31600000000000006,109,1152
12732,0.412,0.7380000000000001,735,816
12733,0.175,0.975,980,1701
12734,0.494,0.356,995,1319
12735,0.5720000000000001,0.578,717,1532
12736,0.936,0,616,967
12737,0.517,0.633,621,1309
12738,0.96,0,35,885
12739,0.534,0.616,328,1713
12740,0.198,0.9520000000000001,310,579
12741,0.586,0.5640000000000001,538,1121
12742,0.426,0.42400000000000004,112,461
12743,0.03799999999999995,0.812,406,1298
12744,0.598,0.252,204,289
12745,0.91,0,355,1564
12746,0.699,0.151,963,1335
12747,0.034,0.816,291,461
12748,0.979,0.171,609,1857
12749,0.817,0.03300000000000006,362,854
12750,0.36,0.79,254,765
12751,0.769,0.381,582,1334
12752,1.0,0.056,581,725
12753,0.9560000000000001,0.194,450,968
12754,0.292,0.858,861,1194
12755,0.963,0.18700000000000003,748,955
12756,0.3330000000000001,0.817,347,712
12757,0.402,0.748,375,1304
12758,0.686,0.16399999999999995,827,856
12759,0.021,1.0,707,1793
12760,0.007,1.0,228,1969
12761,0.555,0.595,599,1156
12762,0.7979999999999999,0.052,227,1859
12763,0.896,0,151,1057
12764,0.7320000000000001,0.418,234,1054
12765,0.278,0.872,95,1236
12766,0.772,0.378,365,1852
12767,0.18,0.67,651,1728
12768,0.86,0.29000000000000004,431,434
12769,0.682,0.46799999999999997,887,1894
12770,0.529,0.621,845,1216
12771,0.863,0,530,702
12772,0.235,0.915,909,1581
12773,0.733,0.117,613,750
12774,0.728,0.122,39,1488
12775,0.615,0.23500000000000001,878,1276
12776,0.06199999999999997,0.788,507,520
12777,0.167,0.983,282,1462
12778,0.095,1.0,687,1138
12779,0.5559999999999999,0.294,666,706
12780,0.31399999999999995,0.536,27,1400
12781,0.663,0.487,294,1247
12782,0.6,0.55,811,1975
12783,0.592,0.258,12,382
12784,0.522,0.32799999999999996,447,499
12785,0.292,0.858,325,1179
12786,0.5640000000000001,0.586,100,941
12787,0.921,0,743,1835
12788,0.214,0.636,283,1677
12789,0,0.888,677,1241
12790,0.864,0,13,1849
12791,0.5870000000000001,0.563,117,1231
12792,0.896,0.254,602,1981
12793,0.42200000000000004,0.728,1,1363
12794,0.346,0.804,534,1914
12795,0.33799999999999997,0.812,80,1830
12796,0.022,1.0,983,1171
12797,0.811,0.33899999999999997,744,1185
12798,0.30900000000000005,0.841,792,1919
12799,0.403,0.747,602,1163
12800,0.598,0.252,644,1321
12801,0.484,0.366,504,1158
12802,0,0.856,792,1267
12803,0.825,0.02500000000000005,186,1819
12804,0.974,0.17600000000000002,530,636
12805,0.891,0,342,512
12806,0.817,0.033,650,902
12807,0.9600000000000001,0.19,744,1942
12808,0.245,0.605,25,63
12809,0.101,0.749,331,1076
12810,0.31900000000000006,0.831,914,1583
12811,0.5830000000000001,0.567,539,1832
12812,0.177,0.6729999999999999,333,1354
12813,0,0.875,431,1474
12814,0.703,0.44700000000000006,162,713
12815,0.496,0.654,500,736
12816,0.02400000000000005,0.826,573,1553
12817,0.483,0.367,841,993
12818,0.314,0.5359999999999999,65,444
12819,0.956,0.19400000000000003,497,764
12820,0.721,0.429,321,1793
12821,0.42800000000000005,0.422,815,1068
12822,0.045,0.8049999999999999,205,1832
12823,0.30300000000000005,0.847,955,1433
12824,0.593,0.257,598,1691
12825,1.0,0.08,990,1967
12826,0.364,0.786,180,1643
12827,0.905,0.24499999999999997,738,1666
12828,0.102,1.0,524,660
12829,0.105,1.0,139,914
12830,0.503,0.647,579,1535
12831,0.852,0,0,387
12832,0.324,0.5259999999999999,471,1027
12833,0.433,0.4169999999999999,335,955
12834,0.42500000000000004,0.725,232,751
12835,0.519,0.631,47,1030
12836,0.32499999999999996,0.525,269,1181
12837,0.15800000000000006,0.692,442,1932
12838,0.69,0.16000000000000006,213,293
12839,0.17300000000000001,0.977,172,1354
12840,1.0,0.074,116,1767
12841,0.484,0.366,387,1810
12842,0.623,0.227,847,1475
12843,0.776,0.374,889,1436
12844,0.78,0.06999999999999998,715,1948
12845,0.5670000000000001,0.583,118,837
12846,0.04099999999999995,0.809,863,1559
12847,0,0.946,240,891
12848,0.391,0.45899999999999996,87,745
12849,0.757,0.393,398,579
12850,0,0.891,272,1155
12851,0.109,1.0,680,1960
12852,0.566,0.28400000000000003,130,1362
12853,0.007,1.0,291,1733
12854,0.83,0.02,565,825
12855,0.005,0.845,696,1366
12856,0.582,0.268,870,1847
12857,0.021,0.829,483,1686
12858,0.127,0.723,359,404
12859,0.4580000000000001,0.692,862,1561
12860,0,0.97,718,748
12861,0.371,0.779,292,1015
12862,0.143,1.0,876,1581
12863,0.374,0.476,138,730
12864,0.161,0.989,1,576
12865,0.98,0.17,403,1730
12866,0.033,1.0,800,1295
12867,0.941,0,998,1877
12868,0.04599999999999996,0.804,930,1977
12869,0.5479999999999999,0.302,612,1930
12870,0.376,0.474,538,1632
12871,0,0.924,941,1749
12872,0.5419999999999999,0.308,455,476
12873,0.696,0.15400000000000005,952,1882
12874,0.772,0.078,439,1240
12875,0.974,0,442,809
12876,0.42200000000000004,0.428,230,1710
12877,0.344,0.506,479,1687
12878,0.394,0.756,44,1147
12879,0.31899999999999995,0.531,495,1415
12880,0.611,0.239,185,1954
12881,0.083,0.767,993,1627
12882,0.574,0.276,319,1628
12883,0.847,0.30300000000000005,517,1696
12884,0.504,0.646,242,374
12885,0.908,0.242,456,1834
12886,0.028,1.0,946,1994
12887,0.981,0.169,717,1074
12888,0.953,0.19700000000000004,841,1446
12889,0.998,0.152,438,1725
12890,0.5099999999999999,0.34,647,1423
12891,0.895,0.255,995,1781
12892,1.0,0.113,818,1492
12893,0.559,0.291,427,741
12894,0.509,0.341,106,1689
12895,0.37,0.48,986,1657
12896,0.657,0.493,147,1786
12897,0.366,0.484,453,630
12898,0.20000000000000004,0.95,446,1435
12899,0.853,0.29700000000000004,598,1183
12900,0.503,0.647,665,898
12901,0,0.878,902,1916
12902,0.372,0.478,492,1556
12903,0.018,0.832,678,1112
12904,0.25,0.9,877,1746
12905,0.222,0.628,547,1045
12906,0.695,0.455,233,716
12907,0.115,0.735,19,1898
12908,0.762,0.388,394,600
12909,0.43299999999999994,0.417,960,1791
12910,0.082,1.0,666,1183
12911,0.21599999999999994,0.934,530,746
12912,0,0.915,79,1736
12913,0.663,0.18699999999999997,343,499
12914,0.6849999999999999,0.165,10,93
12915,0.037,0.813,918,1261
12916,0.397,0.753,655,864
12917,0.42800000000000005,0.722,758,1692
12918,0.639,0.511,579,585
12919,0.04999999999999996,0.8,208,854
12920,0.06,0.7899999999999999,359,618
12921,0.387,0.46299999999999997,75,873
12922,0.624,0.226,609,1523
12923,0.42600000000000005,0.724,839,1022
12924,0.28500000000000003,0.865,776,1752
12925,0.29399999999999993,0.556,438,925
12926,0.937,0,84,486
12927,0.086,1.0,943,1219
12928,0.607,0.543,327,1932
12929,0.9450000000000001,0.205,207,400
12930,0.941,0,13,1155
12931,0,0.972,678,923
12932,0.596,0.554,67,156
12933,0.785,0.365,549,1879
12934,0,0.864,697,1940
12935,0.386,0.464,705,867
12936,0.05,1.0,848,1083
12937,0.7979999999999999,0.052,65,864
12938,0.674,0.17599999999999996,171,1258
12939,0.931,0,930,1545
12940,0.615,0.23500000000000001,631,1770
12941,0.93,0.22,175,1103
12942,1.0,0.012,879,1399
12943,0.363,0.787,9,1217
12944,0.17799999999999996,0.672,427,867
12945,0.558,0.2919999999999999,388,1820
12946,0.749,0.401,143,1523
12947,0.217,0.633,136,1822
12948,0.66,0.18999999999999997,327,1417
12949,0.703,0.447,335,949
12950,0.672,0.478,642,1727
12951,0.854,0.296,755,1697
12952,0,0.956,635,1878
12953,0.86,0.29000000000000004,723,1399
12954,0.593,0.257,58,581
12955,0.762,0.088,975,1986
12956,0.915,0.235,387,1687
12957,0.638,0.212,974,1780
12958,0.883,0.267,369,1842
12959,0.952,0,266,718
12960,0.005000000000000032,0.845,406,678
12961,0,0.899,893,1677
12962,0.087,1.0,762,1683
12963,0.382,0.468,311,1004
12964,0.778,0.372,502,1198
12965,0.151,0.999,23,1272
12966,0.501,0.349,933,1763
12967,0.505,0.345,554,1972
12968,0.617,0.533,276,1634
12969,0.661,0.18899999999999997,134,727
12970,0.365,0.485,861,1201
12971,0.651,0.499,394,1395
12972,0.6,0.25,622,1919
12973,0.379,0.771,496,960
12974,0.872,0,825,1559
12975,0.758,0.092,320,1743
12976,0.931,0.219,344,1774
12977,0.959,0.191,350,1759
12978,0.765,0.085,566,656
12979,0.33999999999999997,0.51,975,1758
12980,0.157,0.993,252,294
12981,0.12800000000000003,0.722,247,1159
12982,0.33999999999999997,0.51,852,984
12983,0.949,0,982,1837
12984,0,0.918,28,1090
12985,0.265,0.585,919,1733
12986,0.395,0.755,501,644
12987,0.458,0.392,948,1530
12988,0.378,0.472,67,183
12989,0.8430000000000001,0.307,846,1625
12990,0.089,1.0,571,1670
12991,0.023000000000000048,0.827,911,980
12992,0.905,0,798,1336
12993,0.5459999999999999,0.304,239,959
12994,0.015,1.0,282,923
12995,0.428,0.7220000000000001,197,604
12996,0.502,0.348,680,1911
12997,0.084,0.766,277,1029
12998,0.187,0.6629999999999999,214,322
12999,0.30199999999999994,0.548,603,800
13000,0.42600000000000005,0.724,287,1249
13001,0.42300000000000004,0.727,311,1878
13002,0.27,0.58,627,1135
13003,0.663,0.18699999999999997,240,1465
13004,0.175,0.6749999999999999,799,1043
13005,0.07199999999999998,0.778,722,768
13006,0.325,0.8250000000000001,205,1129
13007,0,0.931,502,1581
13008,0.281,0.869,78,757
13009,1.0,0.055,935,1188
13010,0.053999999999999965,0.796,334,1623
13011,0.758,0.092,728,1418
13012,0.31,0.84,406,1389
13013,0,0.942,182,1778
13014,0.10500000000000001,0.745,705,1759
13015,0.397,0.753,394,1148
13016,0.745,0.105,45,1608
13017,0.418,0.43200000000000005,502,537
13018,0.129,0.721,223,1666
13019,0.30100000000000005,0.849,183,1741
13020,0.964,0.18600000000000003,87,1719
13021,0.906,0.244,161,1549
13022,0.185,0.6649999999999999,944,1253
13023,0.61,0.24000000000000002,480,922
13024,0.961,0,10,330
13025,0.31399999999999995,0.536,748,1824
13026,0.521,0.629,108,656
13027,0.07399999999999998,0.776,364,385
13028,0.166,0.984,289,870
13029,0.816,0.034,3,227
13030,0.551,0.299,556,1433
13031,0.15800000000000006,0.692,795,940
13032,0.05999999999999997,0.79,12,1812
13033,0.257,0.893,312,1463
13034,0.418,0.7320000000000001,341,1074
13035,0.276,0.574,222,1971
13036,0.307,0.8430000000000001,385,448
13037,0.28900000000000003,0.861,755,920
13038,0.18900000000000003,0.961,281,1756
13039,0.582,0.268,209,1577
13040,0.762,0.088,783,1697
13041,0,0.976,917,1271
13042,0.824,0.326,378,941
13043,0.72,0.13000000000000003,535,949
13044,0.387,0.763,371,1902
13045,0.03999999999999995,0.81,790,1070
13046,0.742,0.108,459,845
13047,0.010000000000000037,0.84,23,1970
13048,0.66,0.49,255,839
13049,0.436,0.7140000000000001,603,1868
13050,1.0,0.137,732,1410
13051,0.854,0,129,199
13052,0.854,0.296,73,1470
13053,0.841,0.009000000000000036,394,613
13054,0.615,0.23500000000000001,564,858
13055,1.0,0.049,543,896
13056,0.29500000000000004,0.855,367,440
13057,0.376,0.774,69,1257
13058,0.478,0.672,288,1218
13059,0.556,0.594,709,1268
13060,0.275,0.575,561,1327
13061,0.1,0.75,106,1995
13062,0.594,0.256,580,1733
13063,0.07899999999999999,0.771,63,1122
13064,0.11600000000000002,0.734,801,982
13065,0.781,0.369,356,551
13066,0.232,0.618,930,1427
13067,0.33799999999999997,0.512,673,1293
13068,0.475,0.375,618,1922
13069,0.63,0.52,95,826
13070,0.973,0.177,169,1330
13071,0.971,0.17900000000000002,473,1488
13072,0.666,0.184,550,1792
13073,0.74,0.11,96,1549
13074,0.23500000000000001,0.615,727,1861
13075,0.604,0.24600000000000002,236,500
13076,0.362,0.788,779,1677
13077,0.31700000000000006,0.833,875,1296
13078,0.5079999999999999,0.342,261,1272
13079,0.55,0.6,167,1850
13080,0.361,0.489,425,1842
13081,0.092,1.0,633,1377
13082,0.256,0.894,964,1143
13083,0.728,0.12200000000000003,649,1880
13084,0.089,0.761,620,735
13085,0.11,1.0,506,792
13086,0.07599999999999998,0.774,946,1960
13087,0.24699999999999997,0.903,428,970
13088,0.26,0.89,321,596
13089,0.912,0,237,1032
13090,0.468,0.682,230,1517
13091,0.902,0.24799999999999997,579,1892
13092,0.158,0.992,227,959
13093,0.03,0.82,418,1608
13094,0.2889999999999999,0.561,204,532
13095,0.236,0.614,720,1370
13096,0.279,0.871,83,1933
13097,0.31400000000000006,0.836,521,977
13098,0.42899999999999994,0.421,365,558
13099,0.131,0.719,386,1160
13100,0.427,0.42299999999999993,93,603
13101,0.551,0.599,28,360
13102,0.732,0.118,249,844
13103,0.707,0.44300000000000006,596,1245
13104,0.551,0.29899999999999993,25,1412
13105,0.252,0.898,838,1580
13106,0.712,0.13800000000000004,714,802
13107,0.955,0.195,426,1571
13108,0.577,0.273,256,1602
13109,0.04,0.8099999999999999,613,1815
13110,0.19399999999999998,0.656,131,1705
13111,0.12700000000000003,0.723,842,1109
13112,0.355,0.495,136,458
13113,0.17,0.98,191,1592
13114,0.855,0.29500000000000004,634,1383
13115,0.101,0.749,274,1165
13116,0.878,0.272,140,1507
13117,0.167,0.6829999999999999,94,1845
13118,0.7160000000000001,0.434,481,1839
13119,0.499,0.651,129,1474
13120,0.21399999999999994,0.936,150,868
13121,1.0,0.041,313,1572
13122,1.0,0.063,690,1541
13123,0.61,0.24,850,1532
13124,0.073,1.0,864,917
13125,0.19600000000000004,0.954,143,181
13126,0.206,0.644,191,1150
13127,0,0.91,494,1773
13128,0.579,0.271,100,791
13129,0.26,0.59,957,1443
13130,0.305,0.545,351,1269
13131,0.263,0.587,921,1609
13132,0.469,0.681,693,1991
13133,0.091,0.759,904,1225
13134,0.5,0.65,679,1074
13135,0.044,0.8059999999999999,784,1483
13136,0.008,1.0,75,998
13137,0.908,0.242,326,1131
13138,0.5700000000000001,0.58,528,1199
13139,0.7400000000000001,0.41,118,1106
13140,0.409,0.741,278,434
13141,0.5760000000000001,0.574,848,976
13142,0.701,0.449,131,1182
13143,0.8630000000000001,0.287,525,1026
13144,0.674,0.476,150,266
13145,0.549,0.601,206,237
13146,0.24899999999999997,0.901,454,738
13147,0.17200000000000001,0.978,559,606
13148,0.19099999999999998,0.659,284,997
13149,0.756,0.094,362,1031
13150,0.44100000000000006,0.709,410,768
13151,0.906,0.244,220,487
13152,0.773,0.077,237,1005
13153,0.18700000000000003,0.963,654,682
13154,0.394,0.45599999999999996,958,1890
13155,0.567,0.28300000000000003,886,1375
13156,0,0.907,31,1311
13157,0.246,0.604,37,600
13158,0.085,1.0,642,1065
13159,0.6469999999999999,0.203,90,926
13160,0.78,0.37,709,1336
13161,0.5760000000000001,0.574,285,1166
13162,0.392,0.45799999999999996,864,1908
13163,0.8270000000000001,0.323,821,1466
13164,0.721,0.42900000000000005,861,1948
13165,0.699,0.151,113,1546
13166,0,0.885,496,1024
13167,0.281,0.869,12,809
13168,0.952,0.19800000000000004,458,1645
13169,0.007000000000000034,0.843,83,1854
13170,0.239,0.611,648,1790
13171,0.71,0.14,432,441
13172,0.872,0.278,183,918
13173,0.1,0.75,382,1198
13174,0.161,0.989,172,203
13175,0.055,1.0,652,1234
13176,0.877,0.273,497,755
13177,0.819,0.031000000000000055,118,1715
13178,0.805,0.345,899,1428
13179,0.615,0.535,234,704
13180,0.075,0.775,451,803
13181,0.59,0.26,275,1429
13182,0.721,0.12900000000000003,140,536
13183,0.8290000000000001,0.321,424,480
13184,0.522,0.32799999999999996,107,1751
13185,0.446,0.7040000000000001,446,1820
13186,0.042,0.8079999999999999,16,1882
13187,0.5650000000000001,0.585,679,1978
13188,0.459,0.3909999999999999,287,1908
13189,0.391,0.45899999999999996,194,234
13190,0.741,0.109,20,63
13191,1.0,0.14,504,1448
13192,0.14100000000000004,0.709,725,1838
13193,0.583,0.267,215,1848
13194,0.267,0.583,184,580
