id,x,y,z,ts_in,ts_out
13573,0.702,0.562,0.929,805,1342
13574,0.137,0.954,0.146,374,1118
13575,0.857,0.287,0.728,670,1198
13576,0.446,0.071,0.384,632,809
13577,0.42,0.299,0.341,102,1622
13578,0.419,0.58,0.778,636,1875
13579,0.833,0.971,0.568,883,1947
13580,0.046,0.133,0.966,789,1181
13581,0.684,0.696,0.045,797,1043
13582,0.041,0.728,0.979,472,1635
13583,0.751,0.258,0.045,95,1948
13584,0.193,0.967,0.82,396,1285
13585,0.622,0.716,0.241,167,1023
13586,0.828,0.482,0.912,119,470
13587,0.531,0.901,0.131,658,1359
13588,0.589,0.13,0.344,704,773
13589,0.608,0.92,0.355,332,932
13590,0.999,0.782,0.17,31,1533
13591,0.335,0.542,0.311,432,1720
13592,0.204,0.993,0.595,166,926
13593,0.563,0.987,0.518,20,732
13594,0.272,0.621,0.093,928,1797
13595,0.778,0.473,0.907,80,531
13596,0.31,0.647,0.376,448,815
13597,0.82,0.115,0.957,847,1948
13598,0.966,0.437,0.2,603,1313
13599,0.519,0.365,0.104,856,1714
13600,0.674,0.61,0.696,329,1504
13601,0.28,0.766,0.814,831,1646
13602,0.762,0.116,0.085,300,739
13603,0.074,0.683,0.908,515,1042
13604,0.815,0.279,0.012,402,918
13605,0.848,0.415,0.02,549,1673
13606,0.565,0.233,0.924,871,1202
13607,0.844,0.498,0.648,711,1846
13608,0.515,0.897,0.957,73,531
13609,0.574,0.065,0.509,181,715
13610,0.811,0.485,0.259,274,881
13611,0.12,0.517,0.217,764,871
13612,0.099,0.046,0.323,200,614
13613,0.96,0.818,0.124,648,1518
13614,0.508,0.898,0.202,491,553
13615,0.696,0.266,0.717,821,1694
13616,0.271,0.838,0.838,275,1039
13617,0.92,0.24,0.365,490,1657
13618,0.338,0.918,0.87,160,573
13619,0.31,0.994,0.247,35,1219
13620,0.003,0.691,0.133,775,1446
13621,0.315,0.47,0.883,182,350
13622,0.839,0.691,0.354,88,1812
13623,0.61,0.247,0.126,313,350
13624,0.794,0.902,0.105,201,1540
13625,0.085,0.342,0.476,456,1872
13626,0.344,0.32,0.949,857,1180
13627,0.221,0.956,0.836,723,997
13628,0.114,0.566,0.803,684,1042
13629,0.226,0.061,0.206,974,1194
13630,0.677,0.586,0.774,790,1520
13631,0.509,0.216,0.699,307,831
13632,0.292,0.213,0.454,955,1334
13633,0.333,0.056,0.091,12,1826
13634,0.308,0.938,0.249,145,322
13635,0.531,0.722,0.718,249,1077
13636,0.133,0.964,0.733,583,1884
13637,0.138,0.802,0.268,470,962
13638,0.965,0.444,0.296,523,1270
13639,0.087,0.056,0.737,24,1369
13640,0.795,0.716,0.734,65,388
13641,0.254,0.094,0.768,685,1585
13642,0.913,0.748,0.225,330,979
13643,0.057,0.829,0.443,115,714
13644,0.171,0.387,0.554,262,1684
13645,0.347,0.104,0.775,538,858
13646,0.43,0.284,0.298,724,1749
13647,0.44,0.967,0.173,307,1000
13648,0.501,0.967,0.98,695,1986
13649,0.025,0.004,0.197,195,1079
13650,0.091,0.449,0.812,126,1626
13651,0.028,0.583,0.017,662,1705
13652,0.326,0.169,0.212,136,1297
13653,0.484,0.842,0.752,494,1974
13654,0.329,0.598,0.426,693,1228
13655,0.003,0.44,0.405,739,996
13656,0.919,0.764,0.018,921,1524
13657,0.088,0.799,0.235,848,1386
13658,0.674,0.543,0.015,390,1975
13659,0.191,0.36,0.617,405,1703
13660,0.199,0.104,0.897,574,976
13661,0.753,0.757,0.422,916,1409
13662,0.583,0.112,0.539,805,861
13663,0.139,0.024,0.366,92,1814
13664,0.892,0.788,0.93,254,1213
13665,0.258,0.982,0.679,793,1107
13666,0.995,0.06,0.325,8,1828
13667,0.567,0.055,0.81,84,640
13668,0.855,0.588,0.768,599,1623
13669,0.787,0.17,0.431,265,1372
13670,0.148,0.856,0.668,96,552
13671,0.467,0.674,0.421,532,1981
13672,0.143,0.278,0.008,669,742
13673,0.184,0.915,0.8,720,1315
13674,0.543,0.102,0.049,324,1081
13675,0.238,0.196,0.377,846,1819
13676,0.41,0.551,0.685,224,455
13677,0.42,0.546,0.255,401,1949
13678,0.236,0.747,0.848,492,898
13679,0.916,0.593,0.582,946,1501
13680,0.299,0.408,0.462,856,1466
13681,0.502,0.73,0.42,316,1824
13682,0.136,0.056,0.567,191,1592
13683,0.666,0.608,0.509,718,1263
13684,0.585,0.584,0.959,216,894
13685,0.918,0.145,0.421,461,1918
13686,0.012,0.803,0.918,137,176
13687,0.211,0.097,0.773,633,947
13688,0.843,0.44,0.953,994,1988
13689,0.862,0.205,0.838,235,493
13690,0.23,0.232,0.304,380,1041
13691,0.948,0.944,0.455,259,392
13692,0.071,0.951,0.807,655,915
13693,0.529,0.991,0.598,256,1433
13694,0.512,0.498,0.957,434,1672
13695,0.105,0.115,0.48,555,629
13696,0.208,0.779,0.661,652,761
13697,0.812,0.398,0.306,666,1333
13698,0.752,0.993,0.325,384,1572
13699,0.991,0.621,0.125,288,1525
13700,0.148,0.739,0.994,609,1470
13701,0.231,0.178,0.466,418,1781
13702,0.787,0.531,0.895,621,674
13703,0.801,0.748,0.687,389,560
13704,0.066,0.023,0.145,222,817
13705,0.372,0.347,0.487,943,957
13706,0.44,0.091,0.627,567,1180
13707,0.849,0.802,0.094,237,421
13708,0.257,0.819,0.1,183,1966
13709,0.731,0.025,0.987,537,1967
13710,0.847,0.42,0.394,699,1794
13711,0.122,0.02,0.453,42,260
13712,0.996,0.904,0.6,49,1976
13713,0.817,0.173,0.133,700,1157
13714,0.552,0.055,0.352,397,1566
13715,0.805,0.784,0.38,346,1208
13716,0.159,0.377,0.302,780,974
13717,0.475,0.687,0.298,785,1235
13718,0.166,0.783,0.704,705,1850
13719,0.045,0.05,0.48,214,432
13720,0.418,0.86,0.054,445,1763
13721,0.852,0.93,0.378,591,1147
13722,0.889,0.044,0.669,425,1185
13723,0.92,0.656,0.017,688,1915
13724,0.193,0.025,0.082,450,630
13725,0.825,0.267,0.36,257,1118
13726,0.694,0.674,0.438,923,1545
13727,0.164,0.66,0.336,686,899
13728,0.023,0.401,0.269,83,989
13729,0.066,0.541,0.611,7,351
13730,0.887,0.217,0.343,510,1803
13731,0.085,0.738,0.243,617,1509
13732,0.379,0.159,0.114,504,697
13733,0.265,0.25,0.219,278,1036
13734,0.51,0.337,0.85,248,734
13735,0.633,0.887,0.446,844,1868
13736,0.832,0.568,0.101,302,1364
13737,0.236,0.382,0.81,889,1866
13738,0.105,0.705,0.042,535,1660
13739,0.493,0.356,0.764,361,1151
13740,0.908,0.56,0.695,394,515
13741,0.533,0.729,0.288,422,1236
13742,0.127,0.144,0.341,682,1288
13743,0.639,0.507,0.223,77,1017
13744,0.228,0.479,0.677,56,1652
13745,0.806,0.428,0.377,478,1738
13746,0.788,0.973,0.939,126,830
13747,0.779,0.861,0.962,670,1407
13748,0.505,0.488,0.572,660,1417
13749,0.876,0.352,0.654,951,1792
13750,0.58,0.941,0.554,664,1541
13751,0.075,0.44,0.18,935,1093
13752,0.457,0.687,0.625,402,789
13753,0.653,0.116,0.195,369,1502
13754,0.129,0.642,0.911,280,1783
13755,0.109,0.067,0.293,580,1890
13756,0.743,0.471,0.923,786,1132
13757,0.981,0.645,0.335,624,784
13758,0.987,0.429,0.476,677,1140
13759,0.974,0.537,0.174,455,1281
13760,0.213,0.489,0.766,580,1333
13761,0.185,0.533,0.568,146,617
13762,0.974,0.874,0.259,845,1508
13763,0.906,0.712,0.891,985,1120
13764,0.466,0.472,0.796,252,735
13765,0.367,0.572,0.58,283,497
13766,0.919,0.542,0.891,90,1850
13767,0.142,0.638,0.007,243,1172
13768,0.345,0.951,0.202,925,1326
13769,0.083,0.574,0.206,205,862
13770,0.298,0.376,0.367,402,662
13771,0.745,0.287,0.441,211,899
13772,0.01,0.829,0.206,68,1195
13773,0.354,0.556,0.86,649,1622
13774,0.24,0.45,0.126,617,1008
13775,0.948,0.65,0.588,666,1656
13776,0.931,0.031,0.064,870,1347
13777,0.365,0.141,0.026,176,519
13778,0.557,0.083,0.332,941,983
13779,0.31,0.486,0.192,230,1466
13780,0.823,0.501,0.221,544,1485
13781,0.758,0.703,0.342,210,1202
13782,0.08,0.677,0.301,648,1719
13783,0.972,0.091,0.046,792,1853
13784,0.496,0.339,0.067,1000,1320
13785,0.616,0.028,0.536,576,1161
13786,0.528,0.887,0.44,490,924
13787,0.036,0.156,0.67,908,1472
13788,0.966,0.064,0.773,307,953
13789,0.191,0.363,0.002,891,1379
13790,0.166,0.819,0.963,242,338
13791,0.771,0.661,0.044,649,1421
13792,0.389,0.258,0.909,128,961
13793,0.124,0.017,0.247,864,1756
13794,0.413,0.025,0.549,573,1796
13795,0.455,0.675,0.262,288,1635
13796,0.095,0.181,0.413,303,699
13797,0.966,0.528,0.006,327,1297
13798,0.25,0.937,0.317,121,328
13799,0.408,0.299,0.832,609,690
13800,0.625,0.173,0.139,967,1044
13801,0.177,0.638,0.423,470,1205
13802,0.681,0.659,0.822,914,1038
13803,0.152,0.488,0.494,458,663
13804,0.491,0.836,0.418,722,1164
13805,0.096,0.187,0.035,93,767
13806,0.393,0.056,0.701,100,1139
13807,0.225,0.582,0.599,443,1457
13808,0.456,0.448,0.349,321,1968
13809,0.2,0.101,0.698,982,1597
13810,0.377,0.928,0.358,885,1068
13811,0.012,0.566,0.346,942,1865
13812,0.292,0.28,0.539,565,1029
13813,0.758,0.583,0.916,808,1370
13814,0.73,0.513,0.358,671,1513
13815,0.119,0.974,0.141,345,1442
13816,0.851,0.978,0.544,658,1243
13817,0.518,0.383,0.849,134,771
13818,0.816,0.996,0.555,462,1562
13819,0.249,0.725,0.858,517,899
13820,0.139,0.855,0.791,646,750
13821,0.688,0.91,0.282,188,1055
13822,0.172,0.442,0.256,523,1869
13823,0.923,0.417,0.977,363,1320
13824,0.44,0.785,0.516,598,1948
13825,0.684,0.931,0.461,53,296
13826,0.153,0.254,0.52,329,789
13827,0.526,0.872,0.287,110,397
13828,0.516,0.669,0.574,625,1279
13829,0.622,0.311,0.857,904,1008
13830,0.891,0.412,0.551,190,1957
13831,0.224,0.373,0.639,387,856
13832,0.925,0.872,0.186,14,1114
13833,0.857,0.539,0.415,196,1074
13834,0.986,0.354,0.433,117,1775
13835,0.086,0.097,0.938,728,1942
13836,0.736,0.689,0.727,43,510
13837,0.503,0.557,0.153,907,1403
13838,0.505,0.496,0.281,757,1810
13839,0.974,0.647,0.495,815,1255
13840,0.974,0.286,0.85,839,1337
13841,0.277,0.958,0.396,246,680
13842,0.191,0.409,0.617,162,1400
13843,0.172,0.683,0.954,260,834
13844,0.376,0.457,0.823,325,1537
13845,0.746,0.549,0.738,264,969
13846,0.071,0.292,0.608,109,1708
13847,0.437,0.735,0.986,160,540
13848,0.384,0.142,0.833,286,1400
13849,0.634,0.054,0.223,820,1657
13850,0.479,0.77,0.878,464,1571
13851,0.944,0.322,0.922,920,1105
13852,0.859,0.022,0.81,340,643
13853,0.553,0.258,0.04,286,977
13854,0.906,0.45,0.063,838,880
13855,0.658,0.078,0.815,647,950
13856,0.653,0.596,0.409,174,446
13857,0.498,0.207,0.384,878,1055
13858,0.506,0.634,0.952,935,1963
13859,0.789,0.637,0.164,799,1178
13860,0.139,0.835,0.52,528,1589
13861,0.22,0.364,0.033,116,1946
13862,0.502,0.641,0.0,485,1567
13863,0.35,0.906,0.239,394,1321
13864,0.814,0.483,0.264,375,1313
13865,0.047,0.778,0.342,903,1352
13866,0.965,0.992,0.827,490,1319
13867,0.764,0.637,0.684,684,1253
13868,0.981,0.457,0.302,100,345
13869,0.768,0.622,0.358,398,1090
13870,0.508,0.282,0.435,321,1278
13871,0.948,0.907,0.434,79,908
13872,0.393,0.462,0.789,106,571
13873,0.133,0.144,0.908,30,1921
13874,0.393,0.216,0.873,56,335
13875,0.221,0.697,0.679,724,1556
13876,0.805,0.521,0.884,137,184
13877,0.242,0.887,0.963,162,211
13878,0.842,0.329,0.089,672,1919
13879,0.985,0.563,0.532,601,1004
13880,0.083,0.408,0.703,552,646
13881,0.633,0.248,0.572,839,1728
13882,0.197,0.769,0.613,39,1087
13883,0.06,0.485,0.573,166,1857
13884,0.682,0.694,0.693,109,787
13885,0.859,0.433,0.893,364,1913
13886,0.705,0.992,0.273,635,821
13887,0.604,0.807,0.632,175,1233
13888,0.212,0.377,0.519,727,1260
13889,0.798,0.912,0.292,749,939
13890,0.38,0.307,0.502,723,743
13891,0.338,0.694,0.644,556,1574
13892,0.157,0.801,0.617,692,1365
13893,0.169,0.762,0.548,136,934
13894,0.986,0.99,0.315,114,555
13895,0.109,0.431,0.475,549,1182
13896,0.614,0.311,0.824,776,1790
13897,0.079,0.086,0.992,287,702
13898,0.303,0.042,0.992,401,1903
13899,0.96,0.569,0.173,366,503
13900,0.363,0.069,0.871,965,1806
13901,0.971,0.952,0.852,378,1622
13902,0.33,0.696,0.105,147,157
13903,0.659,0.429,0.677,830,1174
13904,0.2,0.894,0.79,906,1036
13905,0.231,0.078,0.05,848,1621
13906,0.596,0.553,0.484,428,760
13907,0.765,0.884,0.711,515,1280
13908,0.31,0.486,0.022,153,973
13909,0.668,0.232,0.438,500,911
13910,0.7,0.001,0.471,320,1873
13911,0.991,0.061,0.252,569,827
13912,0.104,0.602,0.632,225,1457
13913,0.311,0.723,0.729,727,908
13914,0.082,0.335,0.748,225,416
13915,0.435,0.044,0.44,399,1804
13916,0.589,0.169,0.514,414,1203
13917,0.821,0.33,0.608,622,709
13918,0.8,0.208,0.233,541,1784
13919,0.499,0.238,0.722,276,1102
13920,0.473,0.928,0.819,636,1023
13921,0.278,0.523,0.877,54,668
13922,0.038,0.557,0.041,132,1178
13923,0.082,0.116,0.317,546,995
13924,0.083,0.978,0.375,930,1101
13925,0.668,0.998,0.506,928,1664
13926,0.444,0.404,0.95,579,1588
13927,0.916,0.858,0.073,891,1052
13928,0.694,0.143,0.869,199,648
13929,0.681,0.794,0.745,502,857
13930,0.062,0.038,0.222,996,1169
13931,0.471,0.576,0.438,29,263
13932,0.991,0.776,0.35,926,1006
13933,0.41,0.569,0.423,790,1710
13934,0.406,0.121,0.642,224,1535
13935,0.615,0.135,0.241,897,1981
13936,0.87,0.236,0.309,536,1610
13937,0.108,0.937,0.152,552,1845
13938,0.631,0.143,0.84,475,754
13939,0.498,0.892,0.657,160,1878
13940,0.456,0.408,0.859,922,1700
13941,0.306,0.246,0.295,101,582
13942,0.331,0.504,0.567,684,1610
13943,0.027,0.766,0.716,712,805
13944,0.662,0.371,0.597,853,1185
13945,0.259,0.383,0.986,232,1429
13946,0.876,0.695,0.752,480,643
13947,0.364,0.195,0.532,788,1590
13948,0.655,0.948,0.582,488,1660
13949,0.275,0.128,0.716,59,311
13950,0.886,0.994,0.746,507,1632
13951,0.695,0.353,0.634,769,1910
13952,0.176,0.793,0.183,28,746
13953,0.372,0.08,0.491,874,1749
13954,0.96,0.375,0.165,601,1575
13955,0.669,0.957,0.513,212,1300
13956,0.861,0.391,0.885,960,1223
13957,0.752,0.098,0.935,394,1357
13958,0.67,0.366,0.497,362,1223
13959,0.569,0.14,0.598,701,1978
13960,0.845,0.06,0.845,882,1134
13961,0.695,0.88,0.627,927,1244
13962,0.048,0.441,0.464,801,1171
13963,0.607,0.93,0.796,303,806
13964,0.659,0.864,0.259,859,1336
13965,0.562,0.227,0.663,848,857
13966,0.651,0.212,0.811,685,1703
13967,0.268,0.541,0.077,150,1223
13968,0.945,0.188,0.524,642,996
13969,0.237,0.157,0.272,334,336
13970,0.463,0.604,0.324,87,1606
13971,0.953,0.431,0.556,161,1166
13972,0.09,0.109,0.757,927,1369
13973,0.143,0.237,0.832,709,1133
13974,0.929,0.55,0.07,629,1034
13975,0.975,0.428,0.108,269,988
13976,0.148,0.071,0.021,182,940
13977,0.281,0.087,0.072,34,654
13978,0.014,0.694,0.242,267,1043
13979,0.985,0.351,0.001,253,1102
13980,0.9,0.414,0.243,747,1237
13981,0.939,0.264,0.324,298,1112
13982,0.8,0.345,0.576,161,1322
13983,0.689,0.579,0.052,522,973
13984,0.489,0.229,0.186,769,1071
13985,0.271,0.98,0.505,101,601
13986,0.226,0.314,0.599,527,1233
13987,0.214,0.068,0.019,708,1096
13988,0.627,0.996,0.195,161,1114
13989,0.057,0.253,0.971,627,1037
13990,0.367,0.273,0.338,299,1484
13991,0.297,0.999,0.186,699,1206
13992,0.772,0.243,0.576,377,1633
13993,0.795,0.455,0.993,572,667
13994,0.991,0.057,0.412,679,795
13995,0.71,0.772,0.307,906,1540
13996,0.122,0.738,0.029,80,1488
13997,0.124,0.516,0.343,83,1906
13998,0.703,0.774,0.394,748,1013
13999,0.076,0.102,0.954,211,1036
14000,0.54,0.747,0.051,506,803
14001,0.166,0.01,0.934,232,505
14002,0.171,0.383,0.976,812,1188
14003,0.789,0.018,0.759,370,1084
14004,0.672,0.225,0.364,969,1966
14005,0.156,0.527,0.012,26,161
14006,0.887,0.188,0.844,632,1496
14007,0.304,0.071,0.444,308,1996
14008,0.894,0.988,0.466,639,850
14009,0.195,0.702,0.047,957,1705
14010,0.118,0.54,0.601,506,1738
14011,0.213,0.42,0.08,456,1780
14012,0.34,0.98,0.383,162,1118
14013,0.318,0.505,0.263,389,1025
14014,0.796,0.465,0.537,246,400
14015,0.866,0.221,0.334,97,1052
14016,0.411,0.116,0.236,454,1790
14017,0.325,0.823,0.637,352,1431
14018,0.115,0.993,0.722,357,732
14019,0.541,0.369,0.401,87,1106
14020,0.344,0.435,0.677,798,938
14021,0.29,0.569,0.867,709,1030
14022,0.375,0.186,0.493,930,1209
14023,0.755,0.278,0.776,478,1102
14024,0.746,0.372,0.386,949,1939
14025,0.466,0.986,0.726,215,1640
14026,0.347,0.699,0.711,776,1323
14027,0.605,0.095,0.042,648,1362
14028,0.66,0.929,0.431,781,1181
14029,0.103,0.907,0.578,90,233
14030,0.001,0.82,0.366,888,1356
14031,0.563,0.105,0.138,901,1037
14032,0.318,0.533,0.474,258,1504
14033,0.893,0.575,0.212,912,950
14034,0.286,0.95,0.917,999,1050
14035,0.507,0.832,0.909,583,1145
14036,0.148,0.809,0.928,146,535
14037,0.19,0.115,0.472,326,1027
14038,0.33,0.598,0.942,703,774
14039,0.842,0.176,0.232,67,1715
14040,0.033,0.594,0.673,146,1208
14041,0.834,0.762,0.371,867,1773
14042,0.472,0.902,0.594,140,1084
14043,0.79,0.056,0.546,224,1517
14044,0.142,0.05,0.334,533,1454
14045,0.448,0.99,0.991,322,568
14046,0.847,0.206,0.013,213,740
14047,0.588,0.326,0.373,46,1835
14048,0.07,0.672,0.135,271,1122
14049,0.174,0.02,0.557,909,1617
14050,0.642,0.176,0.634,692,1617
14051,0.459,0.464,0.817,747,1977
14052,0.232,0.615,0.555,871,1644
14053,0.593,0.189,0.544,3,1579
14054,0.599,0.854,0.964,503,1849
14055,0.998,0.394,0.28,654,1022
14056,0.465,0.617,0.677,600,1006
14057,0.2,0.276,0.252,717,1855
14058,0.216,0.699,0.988,249,1970
14059,0.185,0.628,0.412,991,1914
14060,0.912,0.863,0.059,394,723
14061,0.648,0.605,0.756,791,1887
14062,0.783,0.785,0.108,341,1257
14063,0.508,0.224,0.96,660,1570
14064,0.747,0.064,0.75,605,1725
14065,0.505,0.881,0.889,23,476
14066,0.856,0.132,0.946,362,454
14067,0.141,0.452,0.898,934,1825
14068,0.17,0.264,0.87,86,1237
14069,0.232,0.885,0.759,436,704
14070,0.193,0.649,0.038,854,1134
14071,0.492,0.613,0.701,276,1012
14072,0.481,0.784,0.972,324,530
14073,0.867,0.3,0.52,430,1817
14074,0.384,0.911,0.135,339,427
14075,0.223,0.549,0.889,777,1157
14076,0.581,0.104,0.459,852,1165
14077,0.765,0.447,0.494,604,1744
14078,0.352,0.579,0.737,267,767
14079,0.274,0.85,0.968,969,1067
14080,0.111,0.567,0.55,500,1496
14081,0.839,0.082,0.519,704,1141
14082,0.608,0.487,0.173,78,1915
14083,0.523,0.494,0.78,399,1989
14084,0.488,0.244,0.479,1000,1354
14085,0.299,0.158,0.683,534,825
14086,0.75,0.383,0.881,976,1576
14087,0.421,0.082,0.297,861,1654
14088,0.538,0.619,0.322,92,1843
14089,0.591,0.741,0.505,481,1848
14090,0.559,0.62,0.421,333,1675
14091,0.537,0.724,0.127,301,832
14092,0.873,0.69,0.883,893,1369
14093,0.277,0.553,0.119,190,1383
14094,0.266,0.699,0.849,111,1359
14095,0.576,0.251,0.702,240,1149
14096,0.474,0.861,0.948,532,546
14097,0.018,0.36,0.475,24,913
14098,0.827,0.155,0.127,242,568
14099,0.212,0.78,0.922,586,677
14100,0.636,0.521,0.854,518,1113
14101,0.839,0.261,0.038,926,1017
14102,0.543,0.001,0.494,935,1724
14103,0.442,0.901,0.702,190,1242
14104,0.319,0.1,0.907,795,1997
14105,0.124,0.908,0.561,391,634
14106,0.386,0.848,0.101,591,804
14107,0.67,0.605,0.228,235,855
14108,0.418,0.764,0.776,302,1144
14109,0.925,0.963,0.601,946,1803
14110,0.11,0.587,0.294,950,1015
14111,0.83,0.401,0.972,254,891
14112,0.176,0.585,0.043,339,481
14113,0.393,0.65,0.295,729,1482
14114,0.443,0.73,0.188,262,1794
14115,0.592,0.249,0.847,301,543
14116,0.922,0.945,0.041,431,1385
14117,0.443,0.748,0.087,332,615
14118,0.769,0.213,0.656,901,1100
14119,0.075,0.095,0.727,948,1235
14120,0.866,0.767,0.156,935,1445
14121,0.912,0.4,0.513,778,1467
14122,0.773,0.761,0.875,907,1069
14123,0.79,0.584,0.824,61,155
14124,0.772,0.811,0.615,904,1424
14125,0.294,0.234,0.86,760,1494
14126,0.898,0.18,0.583,855,1629
14127,0.379,0.207,0.185,242,973
14128,0.927,0.925,0.506,798,1329
14129,0.011,0.201,0.903,203,1045
14130,0.975,0.373,0.175,992,1413
14131,0.989,0.678,0.593,582,982
14132,0.266,0.475,0.721,385,881
14133,0.069,0.964,0.087,962,1538
14134,0.69,0.125,0.872,282,1742
14135,0.321,0.287,0.063,850,1436
14136,0.709,0.096,0.099,33,145
14137,0.649,0.495,0.448,701,1757
14138,0.365,0.608,0.825,884,1328
14139,0.429,0.278,0.093,668,1567
14140,0.66,0.632,0.764,896,1899
14141,0.045,0.222,0.439,357,738
14142,0.037,0.398,0.133,692,1624
14143,0.715,0.574,0.996,184,1684
14144,0.328,0.696,0.72,34,1160
14145,0.682,0.206,0.923,404,505
14146,0.395,0.772,0.997,382,1574
14147,0.626,0.624,0.04,886,1201
14148,0.994,0.012,0.143,350,637
14149,0.011,0.626,0.126,73,584
14150,0.575,0.364,0.98,307,1754
14151,0.06,0.641,0.277,436,1337
14152,0.764,0.482,0.337,858,1303
14153,0.855,0.625,0.695,796,981
14154,0.377,0.318,0.99,153,624
14155,0.973,0.212,0.199,57,341
14156,0.843,0.331,0.296,594,899
14157,0.185,0.409,0.343,766,1129
14158,0.871,0.507,0.816,280,1643
14159,0.874,0.505,0.394,799,1074
14160,0.025,0.567,0.709,209,379
14161,0.433,0.478,0.216,207,1243
14162,0.184,0.011,0.411,743,1128
14163,0.766,0.311,0.81,616,1177
14164,0.55,0.791,0.696,2,89
14165,0.565,0.431,0.994,192,1596
14166,0.674,0.86,0.216,728,1230
14167,0.786,0.02,0.153,213,1621
14168,0.202,0.465,0.84,295,1568
14169,0.458,0.56,0.615,35,248
14170,0.513,0.461,0.773,928,1449
14171,0.706,0.038,0.674,230,1946
14172,0.304,0.813,0.621,235,303
14173,0.762,0.103,0.43,26,1209
14174,0.122,0.175,0.829,416,1667
14175,0.45,0.303,0.143,780,1322
14176,0.197,0.655,0.768,108,1150
14177,0.038,0.805,0.868,819,1642
14178,0.601,0.227,0.54,250,781
14179,0.407,0.048,0.225,545,1758
14180,0.69,0.823,0.817,762,1067
14181,0.371,0.021,0.129,595,1525
14182,0.9,0.179,0.857,984,1340
14183,0.525,0.279,0.27,79,1289
14184,0.649,0.03,0.154,200,1596
14185,0.545,0.735,0.058,175,423
14186,0.224,0.757,0.547,546,1987
14187,0.601,0.63,0.98,143,769
14188,0.307,0.091,0.23,640,1314
14189,0.443,0.581,0.176,209,1002
14190,0.817,0.108,0.614,653,1666
14191,0.913,0.734,0.063,415,1101
14192,0.389,0.865,0.784,384,760
14193,0.98,0.84,0.852,361,875
14194,0.46,0.057,0.827,324,799
14195,0.226,0.107,0.848,291,1292
14196,0.568,0.17,0.637,681,1960
14197,0.444,0.218,0.45,580,1515
14198,0.938,0.375,0.529,26,1053
14199,0.671,0.837,0.952,529,1967
14200,0.823,0.868,0.213,208,1655
14201,0.056,0.447,0.983,778,1754
14202,0.262,0.082,0.355,217,607
14203,0.522,0.741,0.237,600,1735
14204,0.52,0.501,0.412,134,1245
14205,0.23,0.959,0.254,424,1111
14206,0.4,0.099,0.082,947,1184
14207,0.18,0.626,0.123,616,912
14208,0.181,0.765,0.655,500,1735
14209,0.588,0.652,0.458,141,989
14210,0.105,0.81,0.412,688,1713
14211,0.286,0.305,0.613,735,740
14212,0.108,0.602,0.6,362,1660
14213,0.524,0.546,0.205,458,1013
14214,0.431,0.102,0.196,650,1967
14215,0.398,0.665,0.447,868,1518
14216,0.671,0.38,0.779,108,1376
14217,0.329,0.191,0.66,961,1236
14218,0.938,0.513,0.582,564,576
14219,0.15,0.523,0.785,64,1548
14220,0.584,0.791,0.489,503,631
14221,0.116,0.345,0.602,424,1169
14222,0.309,0.26,0.762,317,1952
14223,0.692,0.006,0.126,814,1493
14224,0.394,0.11,0.96,26,1250
14225,0.426,0.715,0.442,756,1212
14226,0.074,0.417,0.759,44,1329
14227,0.495,0.451,0.686,718,845
14228,0.791,0.449,0.997,386,745
14229,0.117,0.528,0.748,836,1278
14230,0.132,0.424,0.82,735,910
14231,0.706,0.114,0.562,82,447
14232,0.515,0.355,0.783,253,293
14233,0.289,0.469,0.881,730,1625
14234,0.349,0.315,0.533,294,715
14235,0.241,0.68,0.332,440,680
14236,0.521,0.86,0.86,942,1139
14237,0.957,0.928,0.687,400,1731
14238,0.368,0.833,0.772,459,1345
14239,0.895,0.868,0.121,802,1584
14240,0.022,0.188,0.219,901,1596
14241,0.84,0.868,0.8,764,1047
14242,0.169,0.288,0.422,927,1538
14243,0.021,0.772,0.05,124,1367
14244,0.774,0.84,0.093,62,1855
14245,0.792,0.241,0.155,568,949
14246,0.89,0.568,0.358,129,678
14247,0.732,0.973,0.974,924,1680
14248,0.666,0.525,0.455,465,1629
14249,0.402,0.447,0.583,168,478
14250,0.562,0.978,0.602,756,1964
14251,0.674,0.144,0.476,764,1296
14252,0.652,0.573,0.025,619,1553
14253,0.691,0.574,0.616,903,1641
14254,0.326,0.075,0.752,685,1744
14255,0.302,0.991,0.626,309,1454
14256,0.308,0.455,0.684,840,1002
14257,0.331,0.723,0.473,375,1903
14258,0.747,0.708,0.229,300,1791
14259,0.561,0.662,0.391,33,998
14260,0.58,0.197,0.749,192,846
14261,0.931,0.305,0.841,597,1161
14262,0.852,0.698,0.814,903,1388
14263,0.384,0.582,0.521,321,367
14264,0.217,0.894,0.421,339,403
14265,0.495,0.505,0.062,151,1740
14266,0.635,0.933,0.97,696,1701
14267,0.702,0.222,0.505,450,1025
14268,0.462,0.415,0.906,921,1574
14269,0.354,0.345,0.684,258,768
14270,0.495,0.313,0.087,878,1886
14271,0.24,0.159,0.437,859,1021
14272,0.908,0.226,0.607,654,1712
14273,0.182,0.821,0.968,517,1584
14274,0.752,0.498,0.381,333,909
14275,0.336,0.814,0.039,897,1909
14276,0.823,0.04,0.019,579,1676
14277,0.629,0.577,0.079,925,1209
14278,0.77,0.027,0.704,66,1950
14279,0.599,0.808,0.491,250,483
14280,0.63,0.592,0.327,424,528
14281,0.522,0.539,0.447,221,1177
14282,0.577,0.746,0.508,964,1006
