id,x,y,z,ts_in,ts_out
2194,0.971,0.179,0.671,164,223
2195,0.774,0.774,0.076,24,774
2196,1.0,0.012,0.838,555,1492
2197,0.628,0.522,0.222,774,1276
2198,0.582,0.568,0.568,996,1018
2199,0.841,0.309,0.841,466,1289
2200,0.31,0.31,0.54,87,637
2201,0.536,0.614,0.536,894,1383
2202,0.855,0,0,916,1505
2203,1.0,0.128,0.722,807,1157
2204,1.0,0.065,1.0,514,1386
2205,0.958,0.192,0.658,131,926
2206,0.436,0.714,0.136,832,1741
2207,0.076,1.0,1,335,505
2208,0.753,0.397,0.753,876,1104
2209,0.791,0.791,0.059,665,1422
2210,0.516,0.334,0.516,679,1313
2211,0.862,0,0,416,1713
2212,0.738,0.112,1.0,901,1930
2213,0.967,0.183,0.183,491,1973
2214,0.434,0.734,0.416,337,1753
2215,0.713,0.437,0.713,698,1490
2216,0.252,0.898,0.598,914,1971
2217,0.857,0,0.293,837,929
2218,0.456,0.694,0.694,583,1059
2219,0.814,0.336,0.814,435,636
2220,0.473,0.677,0.173,161,1252
2221,0.538,0.312,0.312,409,1173
2222,0.932,0.218,0.218,525,1984
2223,0.966,0.184,0,17,1658
2224,0.298,0.852,0.852,537,887
2225,0.225,0.925,0.225,903,1457
2226,0.766,0.384,0.384,57,384
2227,0.322,0.022,0.828,460,1702
2228,0.682,0.682,0.468,306,525
2229,0.818,0.818,0.032,387,702
2230,0.274,0.876,0,62,980
2231,0.775,0.075,0.075,456,1481
2232,0.303,0.847,0.847,768,1181
2233,0.438,0.712,0.712,59,1591
2234,0.384,0.766,0.084,807,1059
2235,0,0,0.962,987,1620
2236,0.448,0.402,0.702,848,1872
2237,0.995,0.155,0.155,998,1135
2238,0.719,0.431,0.431,262,718
2239,0.104,0.104,0.746,970,1372
2240,0.823,0.823,0.027,603,1223
2241,0.495,0.655,0.655,347,1250
2242,0.573,0.573,0.277,175,1401
2243,0,0.981,0,474,871
2244,0.397,0.097,0.753,125,1222
2245,0.467,0.383,0.467,686,1129
2246,0.44,0.41,0.44,762,1317
2247,0.596,0.554,0.296,732,1009
2248,0,0,0.921,388,1832
2249,0.523,0.627,0.627,908,1299
2250,0.347,0.803,0.803,729,1068
2251,0.37,0.78,0.78,985,1143
2252,0.585,0.265,0.565,151,373
2253,0.734,0.416,0.434,83,502
2254,0.943,0,0,254,624
2255,0.86,0.29,0.56,523,1610
2256,0.281,0.869,0.281,284,1006
2257,0.567,0.283,0.867,458,867
2258,0.65,0.65,0.2,171,1913
2259,0,0,0.946,851,1759
2260,1.0,0.017,1.0,908,1577
2261,0.297,0.853,0.553,146,306
2262,0.549,0.301,0.601,490,914
2263,0.835,0.015,1.0,301,456
2264,0.787,0.063,1.0,723,1605
2265,0.461,0.461,0.689,306,1928
2266,0.281,0.869,0.569,842,1099
2267,0.442,0.142,0.708,87,657
2268,0.234,0.916,0,632,1125
2269,0.264,0.564,0.586,297,1653
2270,0.076,0.774,1,170,993
2271,0.544,0.606,0.244,251,535
2272,0.305,0.005,0.845,156,643
2273,0.396,0.454,0.754,145,1384
2274,0.6,0.3,0.55,513,1034
2275,0.656,0.494,0.656,559,1876
2276,0.002,0.848,0.848,619,1802
2277,0.852,0.298,0.552,331,557
2278,0.271,0.571,0.579,393,1866
2279,0.448,0.448,0.402,130,865
2280,0.223,0.523,0.627,324,796
2281,0.157,0.693,0.693,777,1957
2282,0.809,0.341,0.341,866,1377
2283,0,0,0.9,789,1142
2284,0.585,0.265,0.585,963,1202
2285,0.788,0.062,0.362,618,922
2286,0.125,0.725,0.125,715,1968
2287,0.163,0.987,0,773,1426
2288,0.116,0.734,1,491,843
2289,0.512,0.638,0.338,22,1433
2290,0.844,0.306,0.844,999,1124
2291,0.709,0.441,0.441,562,840
2292,0.691,0.459,0.691,766,1274
2293,0,0.164,0.986,221,1454
2294,0.29,0.56,0.56,1000,1279
2295,0.752,0.098,0.098,355,501
2296,0.076,1.0,1,74,214
2297,0.589,0.261,0.261,267,1876
2298,0.066,0.784,0.066,784,1008
2299,0.31,0.31,0.84,917,956
2300,0,0,0.859,445,1872
2301,0.464,0.386,0.764,532,1701
2302,0.507,0.643,0.507,789,1035
2303,0.303,0.603,0.547,494,1716
2304,0,0.969,0.181,325,1810
2305,0.502,0.348,0.348,495,590
2306,0.507,0.207,0.643,488,1360
2307,0.323,0.827,0.827,13,1542
2308,0.84,0.01,0.84,371,1652
2309,0.77,0.08,0.77,163,1872
2310,0.996,0.154,0.154,3,1454
2311,0.647,0.203,0.647,320,1816
2312,0.236,0.614,0.536,788,865
2313,0.484,0.666,0.366,68,984
2314,0.605,0.245,0.245,802,1746
2315,0.29,0.59,0.56,689,865
2316,0.632,0.518,0.632,580,687
2317,0.228,0.228,0.622,182,927
2318,0.143,0.443,0.707,796,978
2319,0.746,0.104,1.0,819,1564
2320,0.753,0.397,0.397,22,1433
2321,0.623,0.527,0.623,741,1242
2322,0.294,0.856,0.556,425,789
2323,0.697,0.697,0.153,42,1966
2324,0.225,0.625,0.625,297,872
2325,0.771,0.771,0.379,853,1966
2326,0.787,0.063,0.063,142,1180
2327,0.347,0.347,0.503,6,170
2328,0.145,1.0,0.705,428,710
2329,0.054,0.796,0.354,344,1169
2330,0.538,0.312,0.838,509,1793
2331,0.204,0.946,0.646,40,1495
2332,0.808,0.342,0.808,396,1322
2333,0.769,0.081,0.081,528,1858
2334,0.116,0.416,0.734,34,324
2335,0.701,0.149,0.701,501,1032
2336,0.158,0,0.992,810,1334
2337,0.409,0.441,0.409,340,496
2338,0.849,0.549,0.301,711,1644
2339,0.026,0.824,0.026,47,568
2340,0.329,0.821,0.329,562,1383
2341,0.457,0.393,0.757,858,1284
2342,0.054,0.054,0.796,872,1103
2343,0,0.99,0,488,527
2344,0.622,0.622,0.228,973,1041
2345,0.996,0.996,0.154,534,798
2346,0.399,0.451,0.451,374,618
2347,0.57,0.28,0.58,381,1738
2348,0.174,0.174,0.676,399,846
2349,0.444,0.444,0.706,665,1431
2350,0.289,0.289,0.561,895,1685
2351,0.122,0.422,0.728,417,885
2352,0.826,1.0,0.024,772,1125
2353,0.627,0.627,0.523,644,1205
2354,0.069,0.069,0.781,955,1177
2355,0.363,0.487,0.363,625,1529
2356,0.499,0.651,0.351,139,982
2357,0.131,1.0,1,434,788
2358,0,0,0.904,50,751
2359,0.396,0.454,0.696,73,1997
2360,0.883,0.267,0.267,968,1027
2361,0.986,0.164,0,250,765
2362,0.226,0.924,0.624,839,1664
2363,1.0,0.094,1.0,186,1783
2364,0.055,0.055,0.795,864,1889
2365,0.234,0.534,0.616,399,994
2366,0.973,0.673,0.177,760,1448
2367,0.73,0.42,0.12,221,1861
2368,0.267,0,0.883,147,1258
2369,1.0,0.001,0.849,256,1497
2370,0.338,0.812,0.038,708,1874
2371,0.236,0.236,0.914,628,1282
2372,0.944,0.206,0.944,730,914
2373,0.614,0.614,0.236,948,1887
2374,0.425,0.425,0.725,502,1066
2375,0.402,0.748,0.748,469,1341
2376,1.0,1.0,0.039,104,1276
2377,0.569,0.281,0.281,885,982
2378,0.694,0.694,0.156,401,1970
2379,0.239,0.239,0.911,964,1617
2380,0.162,0.688,0.988,203,1004
2381,0.323,0.827,0.323,691,1890
2382,0.608,0.242,0.608,111,1276
2383,0.914,0.614,0.236,982,1813
2384,0.174,0.676,0.474,526,1562
2385,0.105,0.745,0.405,97,1526
2386,0.527,0.623,0.623,509,894
2387,0.353,0.497,0.797,786,1563
2388,0.154,0.696,0.996,180,1646
2389,0.898,0.252,0.252,964,1124
2390,0.138,1.0,1,90,617
2391,0.274,0.876,0,714,976
2392,0.411,0.439,0.739,261,806
2393,0.686,0.164,0.686,19,535
2394,0.285,0.865,0.565,10,1124
2395,1.0,1.0,0.027,80,1257
2396,0,0.271,0.879,323,1768
2397,0.011,0.011,0.839,388,1442
2398,0.452,0.698,0.152,205,604
2399,0,0.963,0.187,830,1939
2400,0.167,0.983,0.167,937,1440
2401,0,0.295,0.855,409,990
2402,0.278,0,0.872,460,1213
2403,0.251,0.899,0.899,949,1510
2404,0.359,0.791,0.791,767,1575
2405,0.821,0.029,1.0,340,1629
2406,0.584,0.566,0.284,540,956
2407,1.0,0.806,0.044,433,1660
2408,0.492,0.658,0.358,374,1114
2409,0.85,0.3,0.85,488,601
2410,0.166,0.684,0.166,161,1324
2411,0.4,0.45,0.45,708,869
2412,0.092,0.758,1,777,1353
2413,0.717,0.133,0.717,353,1526
2414,0.496,0.654,0.496,245,1498
2415,1.0,1.0,0.074,93,479
2416,0.946,0.646,0.204,822,1943
2417,0.9,0.25,0.9,724,1417
2418,0.35,0.35,0.8,172,1932
2419,0.852,0.552,0.298,646,1283
2420,0.008,0.842,1,797,1893
2421,0.697,0.453,0.453,686,1651
2422,0.036,0.336,0.814,127,1454
2423,0.168,0,0.982,407,1955
2424,0.013,1.0,0.837,475,1900
2425,0.721,0.429,0.129,562,1863
2426,0,0,0.989,413,1817
2427,0.776,0.374,0.074,980,1924
2428,0.807,0.807,0.043,238,693
2429,0.248,0.902,0.248,105,943
2430,0.695,0.395,0.455,191,342
2431,0.836,0.014,0.314,644,1065
2432,0.61,0.54,0.31,935,983
2433,0.305,0.545,0.845,40,1366
2434,0.159,0.459,0.691,419,682
2435,0.108,0.742,0.108,581,1362
2436,0.058,0.792,1,645,1123
2437,0.592,0.258,0.558,593,963
2438,0.468,0.768,0.382,267,1887
2439,0.265,0.585,0.265,481,1786
2440,0.126,0.724,0.426,864,1315
2441,0.957,0,0.193,776,1902
2442,0.068,1.0,1,273,1562
2443,0.135,0.715,0.135,359,709
2444,0.605,0.245,0.245,522,579
2445,0.365,0.485,0.485,881,971
2446,0.34,0.81,0.51,264,359
2447,0.616,0.616,0.534,137,153
2448,0.28,0.87,0.57,15,957
2449,0.38,0.77,0.77,539,1108
2450,0.775,0.075,0.775,19,1141
2451,0.588,0.562,0.262,710,1426
2452,0.41,0.44,0.41,744,992
2453,0.315,0.535,0.535,649,1594
2454,0.858,0.858,0.292,71,1265
2455,0.758,0.092,0.758,830,1178
2456,0.562,0.288,0.562,720,1680
2457,0.276,0.276,0.874,537,809
2458,0.256,0.894,0,386,1044
2459,0,0.15,1.0,910,1550
2460,0,0.261,0.889,397,1320
2461,0.702,0.448,0.402,51,1076
2462,0.644,0.344,0.506,347,997
2463,0,0,0.856,342,1121
2464,0.317,0.317,0.533,339,1118
2465,0.096,0.754,0.396,780,1501
2466,0.222,0.222,0.628,703,1597
2467,0.076,1.0,1,988,1123
2468,0.275,0,0.875,141,1933
2469,0.731,0.419,0.731,67,332
2470,0.894,0.594,0.256,671,810
2471,1.0,0.759,0.091,984,1656
2472,0.404,0.404,0.746,999,1215
2473,1.0,0.03,1.0,634,1436
2474,0,0,0.915,682,1698
2475,0.619,0.919,0.231,690,1896
2476,0.224,0.626,0.224,614,1924
2477,0.337,0.513,0.637,521,705
2478,0.625,0.625,0.225,580,1726
2479,0.603,0.547,0.547,703,1881
2480,0.232,0.918,0.618,828,1686
2481,0.157,0.693,0.693,205,229
2482,0.505,0.645,0.345,987,1038
2483,0.417,0.733,0.417,59,161
2484,0.238,0.538,0.612,264,862
2485,0.401,0.749,0.449,194,1067
2486,0.406,0.744,0.444,394,1283
2487,0.033,0.817,0.033,526,932
2488,0,0.865,0,566,1056
2489,1.0,1.0,0.107,954,1682
2490,0.376,0.774,0.076,105,427
2491,0.777,1.0,0.073,363,799
2492,0.923,0.227,0.623,507,1471
2493,0.277,0.277,0.573,259,1076
2494,0.77,0.77,0.08,675,1391
2495,0.161,0.989,0.989,500,1034
2496,0.233,0.917,0.617,206,1599
2497,0.353,0.797,0.053,471,1779
2498,0.607,0.543,0.307,872,1972
2499,0.761,0.089,0.761,674,1971
2500,1.0,0.082,1.0,978,1851
2501,0.975,0.975,0.175,318,342
2502,0.499,0.351,0.499,877,1027
2503,0.368,0.668,0.482,87,1972
2504,0.925,0.925,0.225,238,1713
2505,0.696,0.396,0.454,583,1750
2506,0.934,0.216,0,225,1426
2507,0.618,0.232,0.618,979,1791
2508,0.205,0.205,0.645,179,1860
2509,0.096,0.754,0.396,489,837
2510,0.735,0.115,0.415,266,1641
2511,0.573,0.573,0.277,458,1487
2512,0.252,0.898,0.252,85,606
2513,1.0,0.097,0.753,74,629
2514,0.209,0.941,0.641,908,1804
2515,0.771,0.079,0.079,74,204
2516,0.053,1.0,1,55,897
2517,0.351,0.651,0.499,997,1158
2518,0.04,1.0,0.81,285,1749
2519,1.0,0.798,0.052,743,1169
2520,0.398,0.752,0.752,472,484
2521,0.493,0.657,0.657,526,1898
2522,0.218,0.932,0.218,321,1113
2523,0.524,0.224,0.626,443,1114
2524,0.409,0.441,0.709,392,1560
2525,0.251,0.899,0.899,963,1057
2526,0.827,0.023,0.323,340,683
2527,0.726,0.124,1.0,988,1928
2528,0.14,0.14,0.71,298,1945
2529,0.671,0.971,0.179,237,1233
2530,0.562,0.562,0.288,488,919
2531,0.658,0.658,0.192,906,1613
2532,0.291,0,0.859,140,1805
2533,0.676,0.376,0.474,448,1557
2534,1.0,1.0,0.032,802,946
2535,0.622,0.528,0.528,444,1052
2536,0.089,1.0,1,780,1431
2537,0.515,0.335,0.335,689,865
2538,0.273,0.573,0.577,702,1153
2539,0.206,0.944,0.206,465,1971
2540,0.141,0.709,0.441,605,1745
2541,0.817,0.517,0.333,143,1692
2542,1.0,1.0,0.139,355,1965
2543,0.576,0.576,0.574,875,1688
2544,0.511,0.339,0.339,224,996
2545,0.184,0.666,0.184,760,783
2546,0.893,0.593,0.257,767,1572
2547,1.0,0.047,0.803,56,917
2548,0.102,0.102,0.748,457,1723
2549,0.164,0.986,0,152,748
2550,1.0,0.042,0.808,150,1697
2551,0.145,0.705,1,201,1005
2552,0.57,0.58,0.27,808,1120
2553,0.259,0.259,0.891,242,1236
2554,0.143,0.707,0.443,781,820
2555,1.0,0.048,0.802,359,1806
2556,0.634,0.216,0.634,126,186
2557,0.205,0.645,0.505,670,1198
2558,0.285,0.565,0.865,460,696
2559,1.0,0.069,1.0,935,1491
2560,0.389,0.089,0.761,874,1411
2561,0.011,1.0,0.839,885,1272
2562,0.787,0.063,0.787,609,1500
2563,0.105,0.745,0.105,685,1190
2564,0.194,0.956,0,633,1026
2565,0.219,0.219,0.931,269,639
2566,0.016,0.834,0.316,42,1706
2567,0.178,0.972,0.178,712,1495
2568,0.376,0.676,0.474,236,1350
2569,0.652,0.652,0.498,891,1454
2570,0.849,0.301,0.301,327,932
2571,0.346,0.804,0.804,120,1728
2572,1.0,1.0,0.044,250,1549
2573,0.65,0.2,0.95,959,1649
2574,0.109,0.109,0.741,247,1934
2575,1.0,0.825,0.025,497,1884
2576,0.761,1.0,0.089,520,1518
2577,0.182,0.668,0.482,333,1981
2578,0.141,0.441,0.709,878,1628
2579,0.865,0.285,0.285,344,1725
2580,0.226,0.624,0.924,387,447
2581,0.577,0.877,0.273,437,1913
2582,0.037,0.813,0.037,58,699
2583,0.345,0.505,0.505,842,1729
2584,0.572,0.578,0.278,31,1069
2585,0.253,0.253,0.597,163,1252
2586,0.08,0.77,0.38,313,1448
2587,1.0,0.769,0.081,104,873
2588,0.438,0.138,0.712,819,1186
2589,0.631,0.219,0.519,650,1696
2590,0.874,0.276,0.276,673,860
2591,0.369,0.781,0.781,190,1329
2592,0.789,0.061,0.789,910,1888
2593,0.602,0.248,0.902,49,758
2594,0.552,0.298,0.298,256,1537
2595,0.233,0.617,0.917,522,1320
2596,0.937,0,0.213,950,1168
2597,0.277,0.873,0,997,1971
2598,0.639,0.511,0.339,767,814
2599,0.345,0.805,0.345,273,1152
2600,0.836,0.014,0.014,745,1007
2601,0.211,0.639,0.211,953,1432
2602,0.43,0.42,0.73,571,1222
2603,0.408,0.442,0.408,480,1404
2604,0.222,0.928,0.222,695,1493
2605,0.785,0.065,0.365,604,1457
2606,0.077,0.773,1,665,1002
2607,0.283,0.567,0.283,5,744
2608,0.812,0.338,0.812,995,1753
2609,0.216,0.634,0.216,51,265
2610,0.191,0.659,0.659,581,1258
2611,0.442,0.408,0.742,420,1927
2612,0.935,0.215,0.215,571,1209
2613,0.307,0.543,0.543,154,572
2614,0.773,0.077,0.773,592,1087
2615,0.831,0.019,0.319,518,1924
2616,1.0,1.0,0.109,575,1218
2617,0.731,1.0,0.119,867,1169
2618,0.278,0.578,0.572,266,1532
2619,0.354,0.054,0.796,803,1534
2620,0.813,0.037,1.0,720,1900
2621,0.858,0.558,0.292,325,1054
2622,1.0,0.763,0.087,33,1329
2623,0.987,0.987,0.163,1,621
2624,0.037,0.337,0.813,469,1580
2625,0.588,0.888,0.262,974,1420
2626,0.487,0.663,0.363,41,609
2627,0.97,0.18,0,250,919
2628,0.647,0.947,0.203,450,613
2629,0.012,0.012,0.838,0,376
2630,0.187,0.963,0.187,176,561
2631,0.119,0.419,0.731,715,1559
2632,1.0,0.103,0.747,856,1382
2633,0.536,0.314,0.836,491,1464
2634,0.141,0.141,0.709,312,1894
2635,0.495,0.355,0.355,18,622
2636,0.282,0.868,0.568,693,1326
2637,0.314,0.014,0.836,845,1468
2638,0.85,0.0,0.3,283,1250
2639,0.225,0.625,0.225,872,1707
2640,0.449,0.749,0.401,643,1483
2641,0.653,0.197,0.653,810,1198
2642,1.0,0.818,0.032,40,831
2643,0.014,0.014,0.836,280,1562
2644,0.625,0.525,0.525,125,246
2645,0.276,0.574,0.574,28,1970
2646,0.758,0.758,0.392,355,1248
2647,0.914,0.236,0,189,1984
2648,0.189,0.961,0.961,744,928
2649,0.666,0.484,0.484,903,1312
2650,0.426,0.426,0.424,498,1306
2651,0.7,0.15,0.15,685,1021
2652,0.003,0.847,1,238,1319
2653,0.63,0.63,0.52,823,1755
2654,0.019,1.0,1,32,189
2655,0.468,0.382,0.682,257,992
2656,0.544,0.606,0.306,393,1744
2657,0.474,0.774,0.376,928,1094
2658,0.828,0.828,0.322,252,1382
2659,0.346,0.504,0.346,71,1813
2660,0.761,0.089,0.089,950,1353
2661,0.332,0.518,0.518,163,782
2662,1.0,0.79,0.06,758,963
2663,0.307,0.307,0.543,532,940
2664,0.737,0.113,0.113,70,1008
2665,0.148,0.702,0.148,877,1326
2666,0.657,0.493,0.193,377,1667
2667,0,0,0.981,346,1722
2668,0.515,0.635,0.215,815,1881
2669,0.398,0.452,0.698,536,949
2670,0.995,0.695,0.155,265,795
2671,0.774,0.076,0.076,906,1509
2672,0.478,0.372,0.672,114,825
2673,0.448,0.748,0.402,790,1705
2674,0.451,0.699,0.451,44,667
2675,0.084,1.0,0.766,643,1296
2676,0.565,0.285,0.585,729,1235
2677,0.605,0.245,0.245,290,509
2678,0.087,0.087,0.763,876,1396
2679,0.076,0.774,0.076,609,812
2680,0.851,0.299,0.299,620,905
2681,0.452,0.452,0.698,93,376
2682,0.703,0.147,1.0,649,730
2683,0,0,0.897,114,493
2684,0.077,0.773,0.377,661,1089
2685,0.728,0.728,0.422,620,1031
2686,1.0,0.145,1.0,479,1319
2687,0.982,0,0,488,1295
2688,0.385,0.685,0.465,129,1241
2689,0.207,0.643,0.643,481,1484
2690,0.432,0.732,0.418,251,558
2691,0.154,0.996,0.996,657,1223
2692,0.488,0.662,0.662,432,1226
2693,0.148,1.0,1,779,1395
2694,0.342,0.342,0.808,783,988
2695,0.611,0.539,0.311,920,1543
2696,0.319,0.619,0.531,16,1448
2697,0.972,0.972,0.178,447,1127
2698,0.326,0.524,0.326,970,1781
2699,0.334,0.816,0.516,510,567
2700,0.921,0.621,0.229,641,754
2701,0.376,0.076,0.774,866,1327
2702,0.169,0.681,0.681,257,452
2703,0.514,0.514,0.336,475,1717
2704,0.439,0.711,0.711,769,1871
2705,0.629,0.629,0.521,234,398
2706,0.966,0,0.184,596,1995
2707,1.0,1.0,0.085,883,1254
2708,0.838,0.312,0.312,49,1434
2709,1.0,0.032,0.818,461,1738
2710,0.087,0.763,0.387,680,945
2711,0.784,0.066,0.066,388,1894
2712,0.651,0.499,0.351,658,1741
2713,0.236,0.914,0,944,1761
2714,0.267,0.583,0.267,323,1962
2715,0.781,0.481,0.369,349,1597
2716,0.754,0.396,0.754,314,1766
2717,0.001,1.0,0.849,662,804
2718,0,0.935,0.215,811,915
2719,0.306,0.306,0.544,994,1977
2720,0.577,0.573,0.277,212,1902
2721,0.924,0.624,0.226,366,455
2722,0.3,0.3,0.85,937,1540
2723,0.244,0,0.906,371,1766
2724,0.786,0.064,0.064,115,214
2725,0.871,0.571,0.279,241,1948
2726,0.717,1.0,0.133,897,1959
2727,0.229,0.921,0.621,10,440
2728,0.781,0.781,0.069,490,909
2729,0,0.239,0.911,326,809
2730,0.405,0.745,0.105,32,331
2731,0.466,0.166,0.684,341,900
2732,0.532,0.532,0.318,147,836
2733,0.222,0.222,0.928,705,1168
2734,0.747,0.103,0.103,599,1939
2735,0.448,0.402,0.402,810,905
2736,0.79,0.49,0.36,455,824
2737,0.788,0.062,1.0,878,979
2738,0.433,0.717,0.133,521,661
2739,0.934,0.216,0.216,518,1288
2740,0.33,0.33,0.52,696,1005
2741,0.656,0.494,0.356,392,1970
2742,0.17,0.68,0.47,242,1558
2743,0.545,0.605,0.605,668,730
2744,0.519,0.631,0.219,630,1596
2745,0.585,0.285,0.565,565,1152
2746,0.675,0.475,0.475,94,1067
2747,0.341,0.641,0.509,984,1056
2748,0.257,0.593,0.893,253,1363
2749,0.163,0.987,0.163,728,1579
2750,0.858,0,0,764,899
2751,0.374,0.374,0.476,124,1935
2752,0.565,0.285,0.285,99,1049
2753,0.194,0.194,0.956,345,1948
2754,0.532,0.318,0.832,896,1181
2755,0.689,0.461,0.161,892,980
2756,0.591,0.559,0.291,629,1439
2757,0.817,0.033,1.0,840,1243
2758,0.655,0.655,0.495,409,445
2759,0.533,0.617,0.617,786,908
2760,0.749,0.749,0.401,123,1744
2761,0.424,0.726,0.426,567,1716
2762,0.241,0.609,0.241,707,984
2763,0.386,0.764,0.464,759,1326
2764,0.474,0.376,0.376,556,1494
2765,0.744,0.106,1.0,703,1247
2766,0.846,0.004,0.304,719,1670
2767,0.354,0.496,0.654,479,879
2768,0.335,0.815,0.335,383,738
2769,0.184,0.484,0.666,577,961
2770,0.797,0.053,1.0,437,626
2771,0.192,0.492,0.658,246,842
2772,0.577,0.273,0.573,842,1276
2773,0.733,0.417,0.733,571,763
2774,0.32,0.83,0.53,765,892
2775,0.94,0,0.21,603,1008
2776,0.895,0.595,0.255,164,777
2777,1.0,0.148,0.702,587,957
2778,0.479,0.179,0.671,865,1726
2779,1.0,0.042,1.0,215,1047
2780,1.0,1.0,0.114,663,1035
2781,0.886,0.264,0,692,935
2782,0.474,0.676,0.174,912,1608
2783,0,0.983,0,587,1318
2784,0.704,0.446,0.404,121,487
2785,0.236,0.536,0.614,198,205
2786,0.381,0.769,0.381,831,1566
2787,0.972,0,0,413,1991
2788,0.374,0.674,0.476,63,1035
2789,0.153,0.997,0.697,781,1383
2790,0.277,0.873,0.873,537,654
2791,0.053,1.0,1,182,1566
2792,0.549,0.601,0.601,761,1639
2793,0.185,0.665,0.485,415,1518
2794,0.101,1.0,0.749,639,851
2795,0.722,0.128,0.128,242,1767
2796,0.562,0.562,0.588,945,1276
2797,0.55,0.55,0.6,481,1098
2798,0.784,0.066,1.0,375,1692
2799,0.698,0.998,0.152,47,179
2800,0.074,0.776,0.374,291,790
2801,0.753,1.0,0.097,727,1703
2802,0.481,0.369,0.481,877,1440
2803,1.0,0.837,0.013,767,1145
2804,0.257,0.893,0.257,192,877
2805,0.118,0.418,0.732,858,1584
2806,0.18,0.18,0.97,264,1579
2807,1.0,0.137,0.713,872,1254
2808,1.0,0.081,0.769,644,1287
2809,0.792,0.058,1.0,567,1981
2810,0.301,0.301,0.849,87,1065
2811,0.082,0.768,0.082,922,1179
2812,0.77,0.47,0.38,785,1185
2813,0.63,0.52,0.52,481,1430
2814,0.743,0.743,0.107,954,1278
2815,0.217,0.933,0,772,1978
2816,0,0,0.997,212,1167
2817,0.971,0,0.179,822,1068
2818,1.0,1.0,0.037,402,647
2819,0.279,0.571,0.871,67,376
2820,0.446,0.404,0.746,210,604
2821,0.131,0.719,1,63,521
2822,0.772,0.378,0.472,704,1022
2823,0.35,0.5,0.65,488,1583
2824,0,0.987,0.163,162,745
2825,0.824,0.026,0.026,710,1767
2826,0.702,0.448,0.148,718,1922
2827,0.974,0,0.176,790,827
2828,0.282,0.568,0.282,166,428
2829,0.187,0.963,0.963,557,1292
2830,0.366,0.784,0.366,696,729
2831,0.913,0.237,0.913,817,1017
2832,1.0,0.12,1.0,794,1580
2833,0.486,0.364,0.786,236,949
2834,0.901,0.601,0.249,187,361
2835,0.375,0.775,0.375,444,1118
2836,0.665,0.485,0.665,627,1278
2837,0.662,0.662,0.488,794,1930
2838,0.834,0.316,0.016,870,1159
2839,0.707,0.143,0.143,460,835
2840,1.0,0.038,1.0,351,1624
2841,0.85,0.85,0.3,215,509
2842,0.007,0.307,0.843,821,1495
2843,1.0,0.053,0.797,604,1500
2844,0.382,0.468,0.468,492,816
2845,0.295,0,0.855,693,937
2846,0.761,0.389,0.089,592,637
2847,0.385,0.085,0.765,407,1236
2848,0.425,0.425,0.425,971,1150
2849,0.393,0.093,0.757,719,1691
2850,0.536,0.614,0.536,249,783
2851,0.287,0,0.863,610,1023
2852,0.102,0.102,0.748,193,1996
2853,0.929,0.929,0.221,579,1706
2854,0.008,0.842,1,525,1241
2855,0.478,0.672,0.478,866,1643
2856,0.121,0.729,0.121,178,1056
2857,0.746,0.104,1.0,463,492
2858,0.658,0.192,0.192,939,1662
2859,0.193,0.657,0.493,809,910
2860,0.691,0.159,0.159,829,1960
2861,0.842,0.308,0.842,779,1008
2862,0.171,0.979,0.171,559,1574
2863,0.692,0.692,0.158,65,1785
2864,0.208,0.508,0.642,416,891
2865,0.649,0.649,0.201,77,808
2866,0.557,0.593,0.593,472,1341
2867,0.566,0.284,0.284,565,1953
2868,0.235,0.915,0.615,483,1072
2869,0.532,0.618,0.318,223,1885
2870,0.227,0.923,0.623,531,775
2871,0.697,0.153,0.997,296,1553
2872,0.189,0.661,0.661,723,1805
2873,1.0,0.744,0.106,854,1352
2874,0.878,0.272,0.578,319,1737
2875,1.0,0.022,0.828,750,1732
2876,0.338,0.338,0.812,884,975
2877,0.165,0.685,0.985,668,722
2878,0.558,0.292,0.558,318,1660
2879,0,0,0.941,812,1844
2880,0.684,0.984,0.166,569,888
2881,0.378,0.678,0.472,987,1294
2882,0.801,0.801,0.349,683,1083
2883,0.388,0.762,0.462,48,1611
2884,0.731,0.119,0.731,593,1908
2885,0,0.253,0.897,492,1363
2886,0.748,0.402,0.102,152,824
2887,0.66,0.19,0.66,214,404
2888,0.403,0.403,0.747,745,968
2889,0.642,0.508,0.508,616,1158
2890,0,0.885,0.265,954,1896
2891,0.049,0.801,0.349,767,845
2892,0.5,0.8,0.35,317,1653
2893,0.438,0.712,0.712,911,1286
2894,0,0.852,0.298,981,1785
2895,0.087,0.763,0.087,569,1138
2896,0.877,0.877,0.273,838,871
2897,0,0.95,0,612,1811
2898,0.407,0.407,0.443,712,1599
2899,0.829,0.321,0.021,164,998
2900,0.121,0.729,0.121,631,892
2901,0.059,0.791,1,456,1974
2902,1.0,0.763,0.087,801,928
2903,0.348,0.802,0.048,845,1942
2904,0.116,0.734,0.416,64,741
2905,0.231,0.531,0.619,871,1032
2906,0.231,0.619,0.531,634,1058
2907,0.785,0.365,0.785,842,1209
2908,0.415,0.735,0.115,301,1312
2909,0.369,0.369,0.481,886,1536
2910,0.842,0.308,0.008,896,1494
2911,0.538,0.612,0.538,242,1983
2912,0.706,0.444,0.706,682,1604
2913,0.634,0.216,0.934,604,607
2914,0.551,0.599,0.551,144,755
2915,1.0,0.076,1.0,47,310
