id,x,y,z,ts_in,ts_out
4385,0.458,0.692,0.158,557,1082
4386,1.0,0.074,1.0,893,1250
4387,0.949,0.201,0.649,863,1541
4388,0.742,0.108,0.742,289,1804
4389,0.115,0.735,0.415,644,1559
4390,0.528,0.322,0.828,31,1188
4391,0.414,0.436,0.436,83,783
4392,0.319,0.531,0.531,66,304
4393,0.406,0.444,0.744,427,623
4394,0.993,0.157,0,762,1026
4395,0.233,0.233,0.617,552,1405
4396,0.211,0.211,0.639,575,982
4397,0.636,0.514,0.214,185,395
4398,0.879,0.271,0,851,1204
4399,0.412,0.438,0.712,560,1230
4400,0.587,0.263,0.263,519,1788
4401,0.487,0.787,0.363,284,738
4402,0.296,0.854,0.296,899,1087
4403,1.0,0.014,0.836,948,1577
4404,0.645,0.505,0.505,173,518
4405,0.462,0.388,0.462,757,775
4406,0.422,0.422,0.728,922,1176
4407,0.378,0.772,0.078,57,1784
4408,0.589,0.589,0.261,758,1629
4409,0.849,0.301,0.849,865,1554
4410,0.384,0.466,0.466,281,688
4411,0.318,0.832,0.318,931,1264
4412,0.348,0.502,0.648,414,1783
4413,0.338,0.512,0.338,949,1528
4414,1.0,1.0,0.127,39,62
4415,0.232,0.232,0.918,998,1223
4416,0.744,0.106,1.0,982,1655
4417,0.867,0.283,0.867,936,1506
4418,0.668,0.668,0.182,520,901
4419,0.297,0,0.853,320,1176
4420,0.721,1.0,0.129,958,1685
4421,0.41,0.11,0.74,813,1652
4422,0.915,0.615,0.235,243,1614
4423,1.0,0.043,0.807,735,1080
4424,0.526,0.324,0.324,260,965
4425,0.269,0.581,0.269,965,1555
4426,0.108,0.408,0.742,290,1395
4427,0.731,0.419,0.431,450,480
4428,0.464,0.386,0.764,519,1339
4429,0.116,1.0,1,640,1727
4430,0.582,0.582,0.568,613,761
4431,0.713,1.0,0.137,911,1790
4432,0.186,0.664,0.964,478,1138
4433,1.0,1.0,0.102,41,159
4434,0.882,0,0.268,382,1234
4435,0.917,0.917,0.233,811,1179
4436,0.705,0.405,0.445,260,662
4437,0.579,0.279,0.571,309,599
4438,0.354,0.796,0.796,609,1588
4439,0.585,0.265,0.565,630,1484
4440,0.086,0.764,0.764,948,990
4441,0.15,0.45,0.7,284,1864
4442,0.448,0.402,0.748,926,1459
4443,0.96,0.96,0.19,761,998
4444,0.18,0.18,0.97,572,592
4445,0.378,0.772,0.378,608,1936
4446,0.214,0.214,0.936,543,1230
4447,0.361,0.789,0.789,890,1738
4448,0.178,0.672,0.972,616,768
4449,0.84,0.01,0.31,971,1406
4450,0.773,0.077,0.077,46,106
4451,0.513,0.337,0.513,294,1090
4452,0.525,0.525,0.325,213,244
4453,0.514,0.514,0.336,576,1158
4454,0.522,0.628,0.522,321,1659
4455,0.393,0.757,0.757,152,650
4456,0.544,0.306,0.306,998,1533
4457,0.451,0.451,0.399,798,1681
4458,0.434,0.416,0.734,982,1127
4459,0.08,1.0,0.77,455,1250
4460,0.15,1.0,1.0,219,1121
4461,0.765,0.765,0.385,220,827
4462,1.0,1.0,0.134,416,986
4463,0.673,0.373,0.477,142,1571
4464,0.788,0.362,0.062,498,1945
4465,0.331,0.519,0.631,400,1791
4466,0.28,0.57,0.87,75,1883
4467,0.899,0.251,0.599,880,1219
4468,0.449,0.701,0.401,285,779
4469,0.38,0.47,0.47,315,1724
4470,0.55,0.85,0.3,402,1862
4471,0.371,0.779,0.071,142,549
4472,0.183,0.967,0.667,634,749
4473,1.0,0.072,1.0,165,841
4474,0.837,0.313,0.013,796,990
4475,0.424,0.424,0.426,515,1010
4476,0.642,0.342,0.508,170,786
4477,0.037,0.813,0.037,648,1902
4478,0.583,0.583,0.267,655,1979
4479,0.283,0.567,0.867,222,1821
4480,0.426,0.424,0.726,993,1075
4481,0.322,0.022,0.828,616,1337
4482,0.816,0.334,0.516,553,1661
4483,0.001,0.849,0.849,837,1447
4484,0.537,0.537,0.613,238,1863
4485,0,0.868,0.282,265,913
4486,0.152,0.698,0.998,199,827
4487,0.424,0.726,0.424,910,1137
4488,0,0.869,0.281,675,1663
4489,0.931,0.219,0,900,1002
4490,0.345,0.645,0.505,918,1398
4491,0.557,0.257,0.593,31,1003
4492,0.731,0.431,0.419,863,1462
4493,0.732,0.418,0.118,201,475
4494,0,0.887,0,357,1231
4495,0.352,0.652,0.498,948,1033
4496,0.038,1.0,0.812,808,966
4497,0.466,0.384,0.684,525,1929
4498,0,0.237,0.913,395,741
4499,0.424,0.124,0.726,146,1230
4500,0.991,0,0,988,1888
4501,0.812,0.038,0.038,78,712
4502,0.502,0.502,0.648,192,1462
4503,0.231,0.919,0.919,119,861
4504,0.176,0.974,0.974,3,1942
4505,0.684,0.166,0.684,409,543
4506,0.018,0.832,1,201,960
4507,0.432,0.432,0.418,762,1577
4508,0.783,0.067,1.0,973,1543
4509,0.362,0.662,0.488,311,1277
4510,0.664,0.964,0.186,485,1867
4511,0.423,0.727,0.423,413,1312
4512,0.049,0.049,0.801,108,284
4513,0.896,0.254,0.896,215,1724
4514,0.19,0.96,0.19,829,1537
4515,0.182,0.182,0.968,187,1157
4516,0.37,0.48,0.78,791,819
4517,0.83,0.83,0.02,701,1755
4518,0.615,0.535,0.315,703,1845
4519,0.566,0.866,0.284,470,1123
4520,0.827,0.323,0.023,378,1248
4521,0,0.931,0.219,692,1799
4522,0.957,0.193,0,402,910
4523,1.0,0.825,0.025,281,1834
4524,0.385,0.765,0.385,116,498
4525,0.836,0.836,0.314,966,1159
4526,0.075,1.0,0.775,646,1909
4527,1.0,0.703,0.147,752,1980
4528,0.273,0.577,0.877,319,611
4529,0.703,0.447,0.403,222,440
4530,0,0.873,0,998,1570
4531,0.716,0.434,0.434,654,1489
4532,0.431,0.719,0.131,251,958
4533,0.917,0,0,126,1128
4534,0.61,0.54,0.31,404,1056
4535,0.48,0.67,0.18,415,1593
4536,0.208,0.942,0.642,784,1343
4537,1.0,0.139,0.711,442,1884
4538,0.671,0.479,0.671,777,1490
4539,0.676,0.376,0.474,107,796
4540,0.875,0,0.275,530,1162
4541,0.936,0.936,0.214,992,1432
4542,0.398,0.098,0.752,126,1994
4543,0.627,0.627,0.223,389,663
4544,0.714,0.436,0.436,24,1656
4545,0.446,0.146,0.704,982,1983
4546,0.635,0.215,0.515,677,1926
4547,0.138,1.0,0.712,356,1936
4548,0.155,0.455,0.695,891,1909
4549,0.847,0.547,0.303,402,1808
4550,0.1,0.75,0.1,300,1793
4551,0.801,1.0,0.049,256,306
4552,0.558,0.858,0.292,291,666
4553,0.539,0.311,0.839,663,1651
4554,0.627,0.223,0.523,556,1630
4555,0.574,0.576,0.574,393,1174
4556,0,0.973,0,47,305
4557,0.583,0.567,0.267,735,1763
4558,0.958,0.192,0.192,977,1566
4559,0.79,0.36,0.79,158,1079
4560,0.527,0.323,0.323,84,369
4561,0.223,0.627,0.927,567,1149
4562,0.477,0.673,0.673,172,1276
4563,0.504,0.346,0.804,922,1413
4564,0.181,0.181,0.969,727,1433
4565,0,0.259,0.891,529,1047
4566,0.649,0.649,0.501,336,1897
4567,0.942,0.642,0.208,405,1329
4568,0.88,0.27,0.27,352,428
4569,0.318,0.532,0.318,809,1536
4570,0.123,1.0,1,168,878
4571,0.203,0.647,0.647,361,1108
4572,0.581,0.269,0.881,99,1384
4573,0.455,0.395,0.455,931,976
4574,0.283,0.867,0.567,772,1795
4575,0.706,0.406,0.444,49,1897
4576,0.641,0.509,0.641,807,1979
4577,0.252,0.598,0.898,30,1829
4578,0.589,0.561,0.589,620,1748
4579,0.669,0.481,0.369,986,1654
4580,0.78,0.48,0.37,109,1499
4581,0.153,0.997,0.153,293,1877
4582,0.71,0.14,0.71,337,1964
4583,0.604,0.246,0.246,599,1785
4584,0.882,0.882,0.268,539,1329
4585,0.473,0.677,0.677,522,532
4586,0.736,0.736,0.114,13,913
4587,0.572,0.278,0.278,122,1211
4588,0.212,0.938,0.638,326,660
4589,0.583,0.583,0.567,690,1036
4590,0.575,0.575,0.575,708,732
4591,0.661,0.489,0.361,368,662
4592,0.077,0.773,1,579,1757
4593,0.766,0.384,0.084,157,1689
4594,0.287,0,0.863,412,927
4595,0.382,0.468,0.468,366,1316
4596,0.574,0.574,0.276,306,1366
4597,0.222,0.628,0.222,697,1362
4598,0.224,0.524,0.626,423,1790
4599,0.097,0.097,0.753,176,934
4600,0.665,0.185,0.485,905,1304
4601,0.675,0.475,0.375,949,990
4602,0.136,1.0,1,470,1621
4603,0.181,0.969,0.969,454,1938
4604,0.408,0.442,0.708,212,1600
4605,0.201,0.949,0.949,751,762
4606,0.201,0.649,0.649,58,86
4607,0.256,0,0.894,546,1175
4608,0.26,0.59,0.59,287,1134
4609,0.152,0,0.998,481,529
4610,0.899,0.251,0.251,455,1846
4611,0.393,0.457,0.393,964,1393
4612,0.049,1.0,1,981,1941
4613,0.553,0.253,0.597,314,843
4614,0.011,0.011,0.839,789,1281
4615,0.633,0.517,0.633,857,1262
4616,0.491,0.659,0.191,321,984
4617,0.038,0.812,0.338,189,1165
4618,0.478,0.778,0.372,798,1535
4619,0.162,0.988,0.162,0,419
4620,0.951,0.951,0.199,997,1355
4621,0.711,0.439,0.439,693,1331
4622,0.445,0.705,0.145,905,1329
4623,0.133,0.717,1,670,1473
4624,0.768,0.768,0.382,324,1637
4625,0.765,0.465,0.385,702,1394
4626,0.918,0.232,0.232,990,1841
4627,0.685,0.685,0.165,658,1005
4628,1.0,0.02,1.0,197,1181
4629,1.0,1.0,0.117,910,1304
4630,0.142,0.708,0.142,573,1940
4631,0.347,0.347,0.503,45,1233
4632,0.604,0.246,0.546,149,1923
4633,0.781,0.069,0.369,80,211
4634,0.449,0.401,0.449,545,1453
4635,0.142,0.442,0.708,174,1260
4636,0.561,0.861,0.289,350,1206
4637,0.496,0.196,0.654,539,661
4638,0.855,0,0,175,783
4639,0.669,0.181,0.481,728,916
4640,0.143,1.0,0.707,344,1512
4641,0.955,0,0.195,244,1576
4642,0.439,0.711,0.411,777,1402
4643,0.569,0.281,0.569,83,1506
4644,0.013,1.0,1,857,937
4645,0.037,0.813,0.813,256,367
4646,0.584,0.584,0.266,728,1288
4647,0.415,0.435,0.435,700,1498
4648,0.76,0.09,0.09,332,1210
4649,0.874,0,0,787,1948
4650,0.618,0.532,0.532,936,1975
4651,0.02,0.83,0.32,632,1281
4652,0.364,0.364,0.786,57,169
4653,0.749,0.749,0.101,931,986
4654,0.859,0.291,0.291,4,771
4655,0.931,0,0.219,87,1140
4656,0.534,0.616,0.234,272,1131
4657,0.89,0,0.26,180,1942
4658,0.636,0.636,0.514,996,1878
4659,0.079,0.771,0.379,473,887
4660,0.196,0.954,0.954,434,746
4661,0.479,0.371,0.371,38,964
4662,0.305,0.305,0.845,446,758
4663,0.299,0.851,0.851,81,389
4664,0.538,0.612,0.312,561,1784
4665,1.0,0.13,0.72,360,1218
4666,0.417,0.733,0.417,459,1379
4667,0.95,0.2,0.65,827,1633
4668,0.561,0.289,0.589,145,1642
4669,0.075,0.775,0.375,112,903
4670,0.19,0.66,0.49,938,1423
4671,0.673,0.973,0.177,291,1944
4672,0.34,0.04,0.81,493,1187
4673,0.782,1.0,0.068,364,806
4674,0.146,1.0,0.704,572,1607
4675,0.336,0.636,0.514,653,699
4676,0.457,0.693,0.457,640,1664
4677,0.473,0.377,0.377,986,1670
4678,0.661,0.361,0.489,811,1003
4679,0.113,1.0,1,985,1720
4680,0.878,0,0.272,614,930
4681,0.781,0.369,0.781,271,1563
4682,0.583,0.883,0.267,567,1252
4683,1.0,0.725,0.125,448,581
4684,0.841,0.841,0.309,141,422
4685,0.072,1.0,1,483,662
4686,0.153,0.997,0.153,593,1736
4687,0.747,0.447,0.403,929,1938
4688,0.786,0.786,0.364,673,843
4689,0.247,0.903,0.903,665,1633
4690,0.504,0.646,0.204,983,1624
4691,0.368,0.482,0.668,919,1409
4692,0.133,0.717,0.433,964,1080
4693,0.698,0.698,0.152,57,597
4694,0.529,0.621,0.229,642,665
4695,0.525,0.825,0.325,694,886
4696,0.503,0.347,0.647,116,1934
4697,0.528,0.322,0.528,616,1941
4698,1.0,0.131,0.719,154,1977
4699,1.0,0.08,1.0,401,1166
4700,0.268,0.882,0,802,1781
4701,0.347,0.503,0.347,724,1357
4702,0.096,0.396,0.754,68,1169
4703,0,0,0.929,99,382
4704,0.275,0.875,0.875,566,1353
4705,0.997,0,0.153,766,1691
4706,0.648,0.502,0.502,190,566
4707,0.42,0.73,0.12,673,1104
4708,0.74,0.74,0.41,520,1635
4709,0.798,0.352,0.498,151,1734
4710,0.433,0.417,0.433,169,252
4711,0.132,0.718,0.718,113,768
4712,0.607,0.543,0.243,291,1270
4713,0.816,0.816,0.334,970,1240
4714,0.387,0.463,0.763,51,1548
4715,0.294,0.556,0.856,33,429
4716,0.535,0.615,0.535,811,1592
4717,0.768,1.0,0.082,351,752
4718,0.767,0.767,0.083,879,1367
4719,0.355,0.795,0.495,857,1924
4720,0.436,0.714,0.714,560,827
4721,0.313,0.837,0.537,819,1083
4722,0,0.975,0.175,290,1367
4723,0.326,0.524,0.626,890,1747
4724,0.577,0.273,0.877,536,1076
4725,0.813,0.037,0.813,632,1897
4726,0.53,0.53,0.62,477,1387
4727,0.151,0.151,0.999,628,670
4728,0.226,0.924,0,820,1570
4729,0.726,0.124,1.0,975,1535
4730,0.344,0.506,0.344,125,904
4731,0.681,0.469,0.469,275,792
4732,0.37,0.07,0.78,553,1110
4733,0.849,0.549,0.301,74,1427
4734,0,0.297,0.853,934,1758
4735,0.838,0.838,0.012,21,1697
4736,0.751,0.451,0.399,212,616
4737,0.976,0.976,0.174,74,1046
4738,0.316,0.016,0.834,492,930
4739,0.349,0.501,0.501,282,786
4740,0,0,0.923,867,1554
4741,0.396,0.754,0.096,239,910
4742,0.827,0.323,0.323,939,1426
4743,0.418,0.732,0.418,273,1841
4744,0.706,0.706,0.444,490,1683
4745,0.706,0.444,0.144,268,1849
4746,0.712,0.438,0.412,62,1473
4747,0.858,0,0.292,464,874
4748,0.549,0.601,0.601,264,1257
4749,0.676,0.474,0.474,472,1406
4750,0.429,0.421,0.421,888,1653
4751,0.872,0.572,0.278,904,1005
4752,0.413,0.437,0.713,206,765
4753,0.535,0.315,0.835,229,1694
4754,0.651,0.199,0.651,428,1555
4755,0.496,0.796,0.354,158,295
4756,0.337,0.813,0.813,287,332
4757,1.0,1.0,0.12,27,1242
4758,0.596,0.554,0.596,626,1460
4759,0.569,0.581,0.269,401,798
4760,0.274,0.876,0.274,163,915
4761,0.794,0.794,0.056,41,803
4762,0.806,0.344,0.506,445,958
4763,0,0.949,0.201,688,1118
4764,1.0,1.0,0.081,623,871
4765,1.0,0.1,0.75,724,1866
4766,0.0,1.0,1,205,1600
4767,0.128,1.0,1,510,1907
4768,0.721,0.129,1.0,355,1983
4769,0.461,0.389,0.689,819,1124
4770,0.377,0.773,0.773,674,1352
4771,0.572,0.272,0.578,493,1052
4772,0,0.255,0.895,358,1497
4773,0.59,0.26,0.26,955,1574
4774,0.681,0.681,0.169,388,1883
4775,0.263,0.263,0.887,70,1440
4776,0.903,0,0.247,206,1921
4777,0.48,0.37,0.48,385,1153
4778,1.0,1.0,0.098,22,158
4779,0,0,0.917,575,981
4780,0.746,0.446,0.404,771,1174
4781,0.141,0.441,0.709,462,953
4782,0.818,0.818,0.332,16,1188
4783,0.212,0.938,0.638,523,940
4784,0.057,0.357,0.793,501,1487
4785,0.074,1.0,1,571,695
4786,0.381,0.381,0.469,68,1309
4787,0.044,0.806,1,828,1163
4788,0.454,0.696,0.454,841,995
4789,0.321,0.829,0.021,679,1901
4790,1.0,0.092,0.758,816,1937
4791,0.789,0.789,0.361,723,734
4792,0.978,0.172,0.172,810,1040
4793,0.28,0,0.87,171,1617
4794,0.712,0.438,0.438,920,1194
4795,0.996,0,0.154,957,1324
4796,0.767,0.767,0.383,888,1840
4797,0.071,0.779,0.071,642,922
4798,0,0,0.954,184,1983
4799,0,0.204,0.946,941,1406
4800,0.233,0,0.917,554,1093
4801,0.091,0.091,0.759,85,446
4802,0.171,0.979,0,756,1861
4803,0.733,0.417,0.417,734,912
4804,0.568,0.282,0.568,105,544
4805,0.544,0.606,0.544,654,1379
4806,0.837,0.313,0.537,83,1710
4807,0.441,0.709,0.709,525,1595
4808,0.07,0.37,0.78,945,1107
4809,0.323,0.527,0.827,995,1723
4810,0.617,0.233,0.533,137,1986
4811,0.538,0.312,0.312,839,1583
4812,0.376,0.474,0.774,692,1767
4813,0.682,0.168,0.682,696,1745
4814,0.821,0.329,0.329,523,876
4815,0.749,0.401,0.401,320,550
4816,0.169,0.981,0.169,106,1532
4817,0.325,0.325,0.825,100,1261
4818,0.127,0.723,1,684,1148
4819,1.0,0.773,0.077,674,1426
4820,0.94,0,0.21,505,1357
4821,0.988,0,0,997,1976
4822,0.474,0.376,0.676,769,1280
4823,0.769,0.381,0.381,36,874
4824,0.033,0.333,0.817,607,1350
4825,0.927,0.627,0.223,798,1441
4826,0.577,0.573,0.573,691,1858
4827,0.558,0.292,0.558,311,410
4828,0.672,0.478,0.178,91,769
4829,0.692,0.458,0.158,581,907
4830,0.926,0.224,0.224,841,1823
4831,0.618,0.532,0.232,673,1641
4832,0.438,0.712,0.438,676,1445
4833,0.185,0.965,0.665,194,588
4834,0.305,0.845,0.005,871,1379
4835,0.916,0,0.234,560,1533
4836,0.214,0.936,0,710,1062
4837,0.925,0.225,0,202,1908
4838,0.3,0.55,0.85,468,1839
4839,0.021,0.829,0.321,37,389
4840,1.0,0.773,0.077,702,1669
4841,0.199,0.951,0.951,25,72
4842,0.264,0,0.886,230,983
4843,0.482,0.668,0.668,716,1322
4844,0.653,0.497,0.353,916,1487
4845,0.228,0.228,0.622,611,1326
4846,0.43,0.42,0.42,498,799
4847,0.131,0.719,0.431,204,765
4848,0.954,0,0,757,1189
4849,0.454,0.396,0.754,909,1976
4850,1.0,1.0,0.047,71,209
4851,0.812,0.038,0.338,724,1507
4852,0.313,0.837,0.013,1,946
4853,0.845,0.305,0.305,93,835
4854,0.012,0.838,0.012,883,1691
4855,1.0,0.128,1.0,15,393
4856,0,0.933,0.217,767,1279
4857,1.0,0.756,0.094,694,1839
4858,0.988,0.688,0.162,344,1489
4859,0.726,0.424,0.426,910,1859
4860,0.469,0.469,0.381,934,1226
4861,0.064,0.786,1,106,1140
4862,0.686,0.164,0.464,671,1288
4863,0.151,0.999,0.151,322,502
4864,0.912,0.912,0.238,784,1937
4865,0.26,0.59,0.89,364,1065
4866,0.52,0.82,0.33,774,1639
4867,0.951,0,0.199,52,822
4868,0.548,0.302,0.602,16,258
4869,0.603,0.247,0.247,20,863
4870,0.979,0.679,0.171,587,1632
4871,0.749,0.449,0.401,474,1622
4872,0.121,0.729,0.121,615,1250
4873,0,0.243,0.907,346,546
4874,0.805,1.0,0.045,244,1433
4875,0.374,0.776,0.074,673,1151
4876,0.368,0.482,0.482,767,1135
4877,0.766,0.384,0.466,252,1105
4878,0.081,1.0,1,562,913
4879,0.778,0.072,0.372,763,1606
4880,0.724,1.0,0.126,873,1288
4881,0,0,0.97,411,1020
4882,0.706,0.444,0.444,267,564
4883,1.0,0.719,0.131,986,1764
4884,0.816,0.334,0.816,746,1463
4885,0.65,0.35,0.5,942,1530
4886,0.337,0.813,0.513,273,1008
4887,0.79,0.49,0.36,425,1631
4888,0.518,0.632,0.218,6,347
4889,0.412,0.438,0.738,271,542
4890,0.828,0.322,0.022,253,558
4891,0.234,0.616,0.534,869,1932
4892,0.82,0.03,0.33,479,1702
4893,1.0,0.119,0.731,386,842
4894,0.217,0.633,0.217,606,1172
4895,0.454,0.696,0.454,721,1245
4896,0.945,0.205,0.205,267,1833
4897,0.195,0.955,0.195,274,1733
4898,0.569,0.569,0.581,391,1489
4899,0.935,0.635,0.215,174,1475
4900,0.483,0.667,0.483,886,1424
4901,0.321,0.321,0.529,131,1589
4902,0.314,0.836,0.836,550,1629
4903,0.26,0.89,0,948,1287
4904,0.739,0.411,0.111,553,1569
4905,0.427,0.723,0.427,495,1545
4906,0.196,0.654,0.196,746,1341
4907,0.635,0.515,0.635,849,1407
4908,0,0,0.988,673,1875
4909,0.028,0.328,0.822,552,1900
4910,0.166,0.684,0.466,413,541
4911,0,0,0.853,664,1749
4912,0.713,1.0,0.137,829,1118
4913,0.77,0.47,0.38,383,914
4914,0.874,0.276,0.574,946,968
4915,0.339,0.339,0.811,94,1658
4916,0.03,0.33,0.82,381,1681
4917,0.474,0.676,0.174,414,1859
4918,0,0.998,0,350,1790
4919,0.407,0.743,0.107,2,1843
4920,0.766,0.466,0.384,18,1683
4921,0.619,0.531,0.531,609,1017
4922,0,0,0.936,640,1430
4923,0.848,0.302,0.002,200,984
4924,0.531,0.319,0.831,404,813
4925,0.825,0.825,0.025,255,1797
4926,0,0,0.93,715,1879
4927,0.179,0.671,0.479,529,672
4928,0.408,0.108,0.742,841,1949
4929,0,0.862,0.288,516,977
4930,0.246,0.604,0.904,865,1501
4931,0.637,0.213,0.213,447,616
4932,0.831,1.0,0.019,694,1790
4933,0.631,0.219,0.631,216,1534
4934,0.692,0.458,0.158,350,1831
4935,0.242,0.908,0.608,716,1227
4936,0.43,0.42,0.73,90,1435
4937,0.516,0.516,0.634,164,630
4938,0.322,0.828,0.022,514,1347
4939,0.324,0.526,0.324,786,1155
4940,0.102,0.748,0.402,419,1845
4941,0.243,0.243,0.607,185,1130
4942,0.14,0.71,0.71,418,1191
4943,0.802,0.048,0.348,164,1925
4944,0.575,0.275,0.575,236,683
4945,0.841,0.009,0.309,970,1421
4946,0.521,0.329,0.329,338,708
4947,0.192,0.658,0.658,286,1004
4948,0.038,1.0,0.812,938,1103
4949,0.346,0.046,0.804,457,1761
4950,0.206,0.944,0.206,325,1870
4951,0.226,0.226,0.624,500,842
4952,0.738,0.412,0.438,762,800
4953,0.666,0.484,0.484,379,1014
4954,0.439,0.711,0.711,767,1301
4955,0.617,0.533,0.617,986,1563
4956,0.484,0.666,0.666,352,1013
4957,0.324,0.826,0.324,677,1092
4958,0.732,0.418,0.118,813,1937
4959,0.983,0.167,0.683,67,1598
4960,0.692,0.992,0.158,634,1637
4961,0.625,0.625,0.225,537,1411
4962,0.194,0.956,0.956,157,1853
4963,0.029,1.0,0.821,982,1536
4964,0.203,0.503,0.647,587,1356
4965,0.899,0.251,0.899,189,359
4966,0.493,0.493,0.657,476,1184
4967,0.046,0.346,0.804,638,1808
4968,0.465,0.465,0.385,423,828
4969,0.185,0.485,0.665,325,1877
4970,0.867,0.283,0.567,612,1455
4971,0.707,0.443,0.707,803,811
4972,0.518,0.632,0.218,46,1115
4973,0.814,0.336,0.514,24,1676
4974,1.0,0.749,0.101,981,1992
4975,0.64,0.64,0.51,266,1300
4976,0.776,0.074,0.074,147,1413
4977,0.655,0.955,0.195,624,1963
4978,0.476,0.674,0.176,786,1595
4979,0.615,0.915,0.235,534,1082
4980,0.291,0.859,0,991,1211
4981,0.987,0.163,0.687,336,1576
4982,0.525,0.325,0.625,992,1180
4983,0.194,0,0.956,429,1776
4984,0.704,0.404,0.446,651,1954
4985,0.384,0.766,0.466,626,1945
4986,0.844,1.0,0.006,593,1822
4987,0.695,0.155,0.455,58,697
4988,1.0,0.111,1.0,299,831
4989,0.46,0.69,0.69,222,1209
4990,0.697,0.453,0.453,411,1929
4991,0.03,0.82,0.82,836,1935
4992,0.823,0.523,0.327,647,1236
4993,0.114,0.736,1,587,1441
4994,0.22,0,0.93,961,1354
4995,0.029,0.029,0.821,639,1832
4996,0.764,0.086,1.0,329,332
4997,0,0.887,0,443,1453
4998,0.765,0.385,0.465,144,1284
4999,0.364,0.486,0.486,294,817
5000,0.568,0.282,0.568,742,1369
5001,0.277,0,0.873,395,570
5002,0.747,0.403,0.747,635,1773
5003,0.26,0.89,0.89,770,1662
5004,0.795,1.0,0.055,952,1375
5005,0.1,0.75,0.4,618,664
5006,0.764,0.386,0.764,200,433
5007,0.477,0.177,0.673,209,1560
5008,0.284,0.284,0.866,43,1948
5009,0.364,0.786,0.486,475,942
5010,0.943,0.207,0.207,666,1596
5011,0.314,0.536,0.836,941,1821
5012,0.884,0,0,636,1646
5013,0.165,0,0.985,724,1800
5014,0.678,0.678,0.172,933,1086
5015,0.528,0.228,0.622,994,1651
5016,0.918,0.918,0.232,260,1622
5017,0.717,0.133,0.433,614,1397
5018,0.025,0.825,0.325,2,1948
5019,0.405,0.445,0.405,756,854
5020,0.727,0.123,0.423,128,1077
5021,0.244,0.606,0.906,254,968
5022,0.752,0.398,0.452,69,988
5023,0.356,0.356,0.494,190,1575
5024,0.572,0.278,0.572,848,1069
5025,0.663,0.487,0.187,253,1354
5026,0.675,0.975,0.175,904,1360
5027,0.677,0.173,0.173,454,1466
5028,0.403,0.447,0.703,991,1863
5029,0.993,0.693,0.157,833,1172
5030,0.252,0.598,0.598,157,399
5031,0.726,0.124,0.124,340,1054
5032,0.27,0.58,0.58,344,657
5033,0.02,0.83,0.83,534,1728
5034,0.263,0.887,0.587,745,1884
5035,0.153,0.997,0.153,636,987
5036,0.31,0.54,0.61,855,1043
5037,0.196,0.196,0.954,553,592
5038,0.812,0.038,1.0,528,1403
5039,0.532,0.618,0.618,483,1366
5040,0.696,0.996,0.154,866,892
5041,0.782,0.782,0.368,195,1314
5042,0.534,0.616,0.534,502,1586
5043,0,0.863,0,516,1265
5044,0.115,0.735,1,165,1190
5045,0.914,0.914,0.236,441,1722
5046,0.466,0.766,0.384,285,1383
5047,0.884,0,0.266,309,821
5048,0.794,0.056,1.0,946,1857
5049,0.598,0.252,0.252,192,946
5050,0.742,0.108,0.408,679,983
5051,0.461,0.389,0.689,706,1877
5052,0.625,0.925,0.225,723,1153
5053,0.14,0.44,0.71,532,693
5054,0.435,0.715,0.715,593,1289
5055,0.319,0.831,0.019,882,1748
5056,0.555,0.295,0.595,831,868
5057,0.359,0.791,0.359,919,977
5058,0.618,0.532,0.232,652,941
5059,0.372,0.478,0.672,374,892
5060,0,0.999,0,477,749
5061,0.042,0.342,0.808,781,811
5062,0.223,0.523,0.627,852,1147
5063,0.234,0.616,0.534,8,396
5064,0.863,0.287,0.863,777,1211
5065,0.584,0.266,0.266,448,1769
5066,1.0,0.809,0.041,836,912
5067,0.254,0.596,0.254,493,564
5068,0.273,0.877,0,324,1974
5069,0.344,0.806,0.344,502,952
5070,0.18,0.97,0.18,629,1612
5071,0.473,0.377,0.473,839,1691
5072,0.983,0.683,0.167,923,1032
5073,0.148,0.702,0.148,911,1070
5074,0.34,0.51,0.51,628,1888
5075,0.761,0.089,0.389,600,1281
5076,0.726,0.726,0.124,176,1276
5077,0.131,0.719,0.719,483,1608
5078,0.027,0.823,0.327,465,836
5079,0.07,0.07,0.78,221,1905
5080,0,0,0.885,426,683
5081,0.156,0.156,0.994,782,896
5082,0,0.985,0,557,1899
5083,0.942,0.942,0.208,39,1961
5084,0.115,0.735,0.415,35,445
5085,0.592,0.258,0.558,413,1492
5086,0.881,0.269,0.269,35,861
5087,0.721,1.0,0.129,267,1098
5088,0.635,0.515,0.635,916,1674
5089,0.28,0.87,0.87,632,1008
5090,0.238,0.238,0.912,230,772
5091,1.0,0.138,1.0,983,1086
5092,0.39,0.76,0.46,269,1389
5093,0.483,0.183,0.667,117,298
5094,0.608,0.542,0.542,714,898
5095,0.153,0.153,0.997,818,1896
5096,0.639,0.211,0.511,921,1646
5097,0.075,0.075,0.775,649,1297
5098,0.53,0.32,0.62,731,802
5099,0.599,0.251,0.551,795,1269
5100,0.209,0.941,0.941,599,950
5101,0.99,0.16,0.69,712,1794
5102,0.787,0.363,0.487,588,1570
5103,0.305,0.545,0.605,375,1524
5104,0,0.24,0.91,670,839
5105,0.558,0.592,0.592,218,876
5106,0,0,0.885,812,1938
