id,x,y,z,ts_in,ts_out
2054,0.372,0.576,0.666,754,1450
2055,0.58,0.401,0.271,172,973
2056,0.383,0.265,0.375,403,1535
2057,0.489,0.387,0.632,25,1207
2058,0.023,0.7,0.869,108,1184
2059,0.047,0.83,0.38,385,602
2060,0.513,0.399,0.083,883,1406
2061,0.531,0.934,0.218,721,1425
2062,0.128,0.941,0.465,921,1321
2063,0.872,0.564,0.956,1,1378
2064,0.14,0.823,0.152,766,1413
2065,0.923,0.925,0.346,137,983
2066,0.545,0.995,0.946,995,1332
2067,0.502,0.351,0.171,763,890
2068,0.675,0.868,0.727,887,1727
2069,0.218,0.802,0.264,185,312
2070,0.413,0.641,0.695,184,414
2071,0.905,0.744,0.677,391,1678
2072,0.539,0.995,0.777,843,973
2073,0.033,0.796,0.852,819,1034
2074,0.807,0.857,0.99,676,1490
2075,0.14,0.027,0.918,807,1303
2076,0.172,0.028,0.284,253,1360
2077,0.877,0.559,0.689,686,1758
2078,0.841,0.514,0.087,950,1714
2079,0.795,0.793,0.146,521,1477
2080,0.656,0.32,0.998,286,1724
2081,0.89,0.403,0.094,281,473
2082,0.822,0.852,0.0,284,1798
2083,0.675,0.032,0.467,629,1415
2084,0.959,0.079,0.003,202,1708
2085,0.141,0.274,0.637,760,1464
2086,0.874,0.728,0.999,451,1374
2087,0.879,0.443,0.364,882,1888
2088,0.869,0.05,0.055,177,299
2089,0.167,0.322,0.372,345,402
2090,0.777,0.343,0.2,948,1278
2091,0.74,0.483,0.474,384,386
2092,0.336,0.951,0.892,511,653
2093,0.267,0.957,0.193,847,1064
2094,0.841,0.339,0.154,205,1812
2095,0.442,0.561,0.59,597,1509
2096,0.012,0.97,0.638,910,1660
2097,0.189,0.799,0.436,675,891
2098,0.068,0.615,0.92,728,1288
2099,0.785,0.672,0.275,516,1178
2100,0.359,0.487,0.551,296,503
2101,0.333,0.614,0.135,444,1604
2102,0.219,0.322,0.626,938,1041
2103,0.377,0.174,0.729,377,565
2104,0.414,0.804,0.508,935,1914
2105,0.475,0.861,0.135,192,1729
2106,0.263,0.824,0.841,701,1109
2107,0.851,0.026,0.338,112,482
2108,0.822,0.231,0.529,269,982
2109,0.966,0.867,0.25,447,1490
2110,0.734,0.951,0.473,818,1036
2111,0.744,0.283,0.038,571,942
2112,0.949,0.953,0.818,317,1554
2113,0.379,0.032,0.556,93,173
2114,0.048,0.307,0.259,976,1348
2115,0.988,0.98,0.334,798,1678
2116,0.905,0.975,0.811,188,366
2117,0.219,0.194,0.743,52,1825
2118,0.296,0.023,0.447,859,1908
2119,0.926,0.786,0.248,917,1581
2120,0.799,0.657,0.735,328,885
2121,0.966,0.929,0.875,751,1349
2122,0.736,0.178,0.168,30,395
2123,0.623,0.509,0.951,664,1660
2124,0.979,0.622,0.092,583,978
2125,0.128,0.56,0.075,415,1118
2126,0.986,0.225,0.054,527,1972
2127,0.928,0.577,0.183,241,1759
2128,0.947,0.125,0.952,294,995
2129,0.994,0.598,0.177,767,1322
2130,0.468,0.559,0.739,133,671
2131,0.993,0.408,0.018,509,1787
2132,0.935,0.676,0.245,780,863
2133,0.755,0.644,0.831,525,792
2134,0.387,0.54,0.342,228,1349
2135,0.471,0.106,0.037,929,1007
2136,0.879,0.641,0.872,201,475
2137,0.047,0.669,0.327,19,1325
2138,0.866,0.667,0.422,518,1406
2139,0.978,0.548,0.007,971,1743
2140,0.697,0.552,0.478,620,1499
2141,0.536,0.334,0.676,76,1936
2142,0.085,0.706,0.665,666,1961
2143,0.582,0.745,0.959,373,1250
2144,0.569,0.334,0.955,496,1796
2145,0.438,0.8,0.597,357,1967
2146,0.164,0.104,0.462,128,1870
2147,0.422,0.445,0.502,789,1748
2148,0.481,0.72,0.898,203,1573
2149,0.937,0.585,0.354,87,1939
2150,0.706,0.987,0.754,315,1725
2151,0.041,0.914,0.332,464,667
2152,0.813,0.813,0.012,779,1965
2153,0.949,0.423,0.336,81,1486
2154,0.472,0.077,0.226,371,1365
2155,0.522,0.752,0.469,508,1491
2156,0.345,0.105,0.16,325,1109
2157,0.135,0.477,0.553,46,409
2158,0.134,0.67,0.548,545,1116
2159,0.505,0.902,0.013,222,1265
2160,0.168,0.486,0.022,881,1093
2161,0.427,0.413,0.017,717,996
2162,0.468,0.947,0.014,864,1096
2163,0.298,0.332,0.46,500,560
2164,0.025,0.458,0.024,578,1303
2165,0.427,0.661,0.99,64,1270
2166,0.23,0.885,0.814,816,1897
2167,0.013,0.54,0.556,833,1340
2168,0.342,0.89,0.046,181,1342
2169,0.695,0.641,0.451,203,322
2170,0.664,0.712,0.275,448,958
2171,0.934,0.803,0.255,190,1518
2172,0.846,0.814,0.882,69,258
2173,1.0,0.842,0.123,858,980
2174,0.984,0.704,0.106,565,721
2175,0.549,0.886,0.317,281,788
2176,0.783,0.118,0.627,993,1281
2177,0.573,0.526,0.845,995,1349
2178,0.832,0.678,0.117,611,703
2179,0.476,0.938,0.15,57,437
2180,0.469,0.825,0.282,721,1306
2181,0.492,0.657,0.125,734,1830
2182,0.242,0.084,0.785,290,1365
2183,0.685,0.432,0.978,507,1824
2184,0.711,0.768,0.708,760,1581
2185,0.866,0.077,0.29,81,1022
2186,0.394,0.46,0.467,898,1025
2187,0.228,0.659,0.774,416,721
2188,0.036,0.4,0.704,361,1397
2189,0.594,0.081,0.33,273,681
2190,0.205,0.611,0.348,298,1061
2191,0.732,0.075,0.812,463,1035
2192,0.098,0.296,0.325,390,1583
2193,0.237,0.825,0.18,498,682
2194,0.348,0.459,0.403,308,1536
2195,0.328,0.419,0.951,866,1669
2196,0.367,0.614,0.386,868,920
2197,0.162,0.561,0.13,737,1785
2198,0.937,0.108,0.869,87,508
2199,0.241,0.881,0.884,484,945
2200,0.777,0.678,0.162,587,957
2201,0.136,0.526,0.295,695,1606
2202,0.537,0.348,0.745,381,1722
2203,0.409,0.467,0.029,894,954
2204,0.589,0.14,0.568,544,1922
2205,0.539,0.367,0.186,726,1465
2206,0.009,0.341,0.89,168,1580
2207,0.629,0.42,0.158,817,1248
2208,0.74,0.654,0.597,218,669
2209,0.574,0.374,0.093,281,882
2210,0.334,0.719,0.423,672,988
2211,0.182,0.369,0.957,351,1237
2212,0.53,0.546,0.462,510,1755
2213,0.896,0.47,0.585,567,1262
2214,0.732,0.345,0.475,418,503
2215,0.218,0.459,0.657,442,1636
2216,0.781,0.834,0.938,843,1000
2217,0.658,0.635,0.996,87,1739
2218,0.145,0.604,0.844,857,1534
2219,0.268,0.981,0.581,916,1624
2220,0.553,0.683,0.074,876,1754
2221,0.693,0.947,0.718,271,1786
2222,0.779,0.184,0.639,444,680
2223,0.116,0.824,0.986,538,1600
2224,0.756,0.68,0.847,21,402
2225,0.472,0.407,0.836,74,1804
2226,0.212,0.453,0.35,803,994
2227,0.789,0.799,0.468,243,1324
2228,0.228,0.527,0.432,250,1563
2229,0.721,0.512,0.714,526,948
2230,0.254,0.776,0.236,211,617
2231,0.862,0.988,0.796,4,1752
2232,0.25,0.241,0.259,35,958
2233,0.224,0.481,0.421,636,1491
2234,0.712,0.312,0.477,836,1707
2235,0.448,0.112,0.307,251,1777
2236,0.667,0.333,0.606,678,1555
2237,0.854,0.745,0.522,967,1394
2238,0.84,0.667,0.064,140,283
2239,0.229,0.121,0.365,223,1039
2240,0.969,0.594,0.303,791,1345
2241,0.466,0.419,0.42,406,903
2242,0.815,0.333,0.519,887,1554
2243,0.958,0.045,0.34,888,1769
2244,0.128,0.353,0.474,378,783
2245,0.209,0.416,0.085,63,1603
2246,0.767,0.035,0.393,688,1722
2247,0.914,0.327,0.438,309,1751
2248,0.036,0.872,0.268,424,1890
2249,0.531,0.02,0.519,479,881
2250,0.789,0.26,0.83,340,410
2251,0.155,0.252,0.249,507,1097
2252,0.823,0.04,0.208,255,1259
2253,0.009,0.376,0.659,527,954
2254,0.871,0.986,0.116,842,1014
2255,0.292,0.692,0.292,558,1207
2256,0.928,0.847,0.89,386,1989
2257,0.583,0.944,0.629,60,475
2258,0.622,0.232,0.251,37,369
2259,0.65,0.54,0.993,428,1786
2260,0.526,0.377,0.868,260,1499
2261,0.837,0.787,0.997,630,764
2262,0.04,0.613,0.692,218,965
2263,0.224,0.68,0.499,326,543
2264,0.773,0.957,0.389,862,1426
2265,0.1,0.466,0.011,892,1193
2266,0.35,0.411,0.009,233,1710
2267,0.921,0.121,0.101,983,1693
2268,0.287,0.361,0.172,924,1324
2269,0.031,0.823,0.127,835,1523
2270,0.809,0.281,0.324,781,1432
2271,0.375,0.981,0.075,801,1169
2272,0.296,0.318,0.386,687,1349
2273,0.42,0.798,0.946,369,856
2274,0.715,0.799,0.362,797,1882
2275,0.672,0.87,0.424,227,1356
2276,0.768,0.398,0.208,251,837
2277,0.543,0.054,0.012,712,1960
2278,0.878,0.86,0.595,312,659
2279,0.796,0.262,0.204,244,1961
2280,0.779,0.019,0.995,79,400
2281,0.339,0.94,0.566,385,481
2282,0.49,0.141,0.411,707,1345
2283,0.683,0.462,0.469,472,854
2284,0.213,0.363,0.163,197,1200
2285,0.462,0.325,0.526,474,733
2286,0.977,0.353,0.497,367,1454
2287,0.536,0.241,0.93,36,1445
2288,0.3,0.992,0.953,17,1819
2289,0.177,0.758,0.609,977,1283
2290,0.376,0.186,0.57,668,1459
2291,0.017,0.266,0.468,114,1170
2292,0.605,0.236,0.625,778,980
2293,0.925,0.994,0.869,660,1400
2294,0.95,0.886,0.777,97,1103
2295,0.312,0.491,0.814,518,1413
2296,0.407,0.468,0.133,590,673
2297,0.091,0.852,0.51,901,1269
2298,0.468,0.126,0.388,671,828
2299,0.519,0.895,0.683,380,605
2300,0.085,0.326,0.798,483,1929
2301,0.515,0.831,0.621,966,1639
2302,0.812,0.274,0.321,69,1332
2303,0.582,0.706,0.646,868,1468
2304,0.726,0.101,0.24,244,985
2305,0.95,0.58,0.288,659,1974
2306,0.585,0.537,0.461,587,1777
2307,0.854,0.705,0.347,733,826
2308,0.656,0.87,0.672,146,197
2309,0.472,0.588,0.105,40,692
2310,0.567,0.751,0.723,812,1737
2311,0.638,0.776,0.016,19,258
2312,0.541,0.989,0.367,466,685
2313,0.668,0.431,0.651,879,1035
2314,0.713,0.485,0.474,683,1258
2315,0.4,0.972,0.367,910,1555
2316,0.957,0.902,0.337,140,700
2317,0.778,0.706,0.459,439,634
2318,0.935,0.372,0.642,860,1677
2319,0.943,0.648,0.98,246,1680
2320,0.6,0.875,0.104,346,1768
2321,0.499,0.555,0.348,79,562
2322,0.115,0.93,0.108,1,1026
2323,0.847,0.13,0.253,697,1494
2324,0.773,0.639,0.828,139,527
2325,0.23,0.764,0.387,197,925
2326,0.246,0.383,0.848,573,1532
2327,0.902,0.756,0.493,268,1688
2328,0.308,0.583,0.371,292,1099
2329,0.306,0.654,0.386,671,1954
2330,0.29,0.084,0.724,250,732
2331,0.038,0.03,0.745,480,1478
2332,0.806,0.778,0.57,71,525
2333,0.248,0.517,0.998,793,1754
2334,0.687,0.33,0.294,166,1702
2335,0.067,0.534,0.852,879,1345
2336,0.645,0.819,0.688,624,862
2337,0.409,0.582,0.395,738,939
2338,0.377,0.744,0.678,772,958
2339,0.664,0.685,0.728,482,1165
2340,0.608,0.695,0.54,750,1996
2341,0.788,0.77,0.628,287,691
2342,0.273,0.969,0.136,829,995
2343,0.416,0.465,0.409,112,1166
2344,0.068,0.817,0.685,126,1645
2345,0.22,0.563,0.173,375,1387
2346,0.348,0.755,0.135,1,619
2347,0.861,0.958,0.075,563,1532
2348,0.991,0.01,0.43,141,513
2349,0.446,0.144,0.646,724,1270
2350,0.638,0.316,0.89,675,1747
2351,0.504,0.206,0.717,787,1718
2352,0.173,0.24,0.244,523,659
2353,0.649,0.478,0.423,662,1013
2354,0.347,0.754,0.447,953,1141
2355,0.144,0.515,0.223,150,338
2356,0.153,0.245,0.377,939,1368
2357,0.661,0.255,0.898,149,1438
2358,0.374,0.11,0.017,752,986
2359,0.071,0.152,0.331,636,1905
2360,0.948,0.336,0.36,691,1986
2361,0.679,0.803,0.304,460,556
2362,0.129,0.732,0.638,724,1332
2363,0.636,0.436,0.975,490,696
2364,0.704,0.519,0.648,737,1754
2365,0.02,0.124,0.047,126,1171
2366,0.783,0.842,0.559,833,1165
2367,0.664,0.552,0.219,816,1290
2368,0.722,0.642,0.228,544,995
2369,0.858,0.865,0.386,978,1762
2370,0.356,0.793,0.958,169,767
2371,0.512,0.307,0.927,525,1080
2372,0.749,0.367,0.231,432,1652
2373,0.078,0.025,0.427,247,546
2374,0.294,0.01,0.016,397,607
2375,0.073,0.652,0.411,308,1578
2376,0.975,0.007,0.527,68,1666
2377,0.117,0.709,0.721,704,1524
2378,0.154,0.881,0.851,139,1050
2379,0.012,0.655,0.657,834,1936
2380,0.013,0.465,0.304,533,1488
2381,0.221,0.61,0.282,411,431
2382,0.793,0.502,0.815,739,1575
2383,0.508,0.403,0.071,717,1961
2384,0.512,0.785,0.018,659,1696
2385,0.003,0.479,0.579,743,1243
2386,0.201,0.71,0.686,46,1917
2387,0.389,0.097,0.155,635,1023
2388,0.659,0.271,0.569,698,877
2389,0.747,0.083,0.786,851,1310
2390,0.594,0.259,0.079,240,1495
2391,0.648,0.496,0.939,160,1051
2392,0.389,0.877,0.873,359,1603
2393,0.532,0.913,0.545,183,1951
2394,0.081,0.766,0.0,181,924
2395,0.066,0.917,0.637,280,1068
2396,0.411,0.335,0.108,179,902
2397,0.675,0.78,0.89,670,1149
2398,0.059,0.327,0.049,653,659
2399,0.558,0.1,0.659,931,1599
2400,0.679,0.089,0.53,228,506
2401,0.461,0.18,0.679,724,1008
2402,0.769,0.317,0.839,300,1504
2403,0.701,0.199,0.49,840,1705
2404,0.72,0.152,0.232,507,898
2405,0.903,0.023,0.835,767,1125
2406,0.666,0.654,0.911,383,1770
2407,0.277,0.248,0.396,9,976
2408,0.318,0.497,0.314,816,865
2409,0.439,0.02,0.29,269,1363
2410,0.775,0.966,0.637,69,388
2411,0.943,0.127,0.749,386,1393
2412,0.117,0.036,0.75,630,1716
2413,0.796,0.528,0.26,731,1744
2414,0.977,0.952,0.647,544,959
2415,0.011,0.159,0.528,674,1318
2416,0.51,0.354,0.853,120,201
2417,0.643,0.424,0.062,591,949
2418,0.771,0.273,0.3,377,797
2419,0.312,0.767,0.962,373,795
2420,0.784,0.058,0.907,904,1713
2421,0.623,0.253,0.522,584,1915
2422,0.866,0.077,0.159,470,1974
2423,0.331,0.334,0.269,171,878
2424,0.502,0.148,0.475,39,270
2425,0.365,0.836,0.167,576,1958
2426,0.205,0.49,0.19,231,612
2427,0.696,0.765,0.576,557,901
2428,0.159,0.301,0.809,546,1050
2429,0.171,0.954,0.655,485,1590
2430,0.76,0.716,0.959,789,917
2431,0.675,0.062,0.102,912,1810
2432,0.783,0.637,0.872,464,780
2433,0.698,0.913,0.638,293,681
2434,0.016,0.068,0.757,134,1967
2435,0.346,0.184,0.07,571,766
2436,0.031,0.8,0.892,954,1011
2437,0.663,0.544,0.298,70,1157
2438,0.416,0.189,0.633,664,1661
2439,0.973,0.019,0.781,49,1139
2440,0.32,0.532,0.22,585,1036
2441,0.368,0.796,0.444,173,1640
2442,0.227,0.977,0.494,217,1989
2443,0.492,0.504,0.958,967,981
2444,0.076,0.922,0.625,269,1040
2445,0.49,0.152,0.124,155,518
2446,0.464,0.201,0.96,336,827
2447,0.585,0.997,0.087,8,1313
2448,0.798,0.559,0.495,256,1216
2449,0.934,0.901,0.711,931,1659
2450,0.322,0.128,0.384,545,981
2451,0.081,0.312,0.529,785,1503
2452,0.669,0.048,0.323,122,1927
2453,0.349,0.637,0.866,51,355
2454,0.133,0.055,0.878,777,1694
2455,0.389,0.426,0.046,578,1065
2456,0.49,0.268,0.426,678,790
2457,0.803,0.497,0.967,906,1319
2458,0.232,0.361,0.321,7,1273
2459,0.412,0.544,0.753,863,1202
2460,0.584,0.651,0.296,470,1745
2461,0.752,0.714,0.718,172,543
2462,0.71,0.11,0.365,504,1921
2463,0.532,0.648,0.196,309,1263
2464,0.24,0.701,0.316,533,853
2465,0.42,0.457,0.936,412,1135
2466,0.93,0.436,0.038,413,1841
2467,0.581,0.691,0.882,68,181
2468,0.317,0.551,0.699,765,878
2469,0.425,0.112,0.408,664,1566
2470,0.575,0.608,0.266,370,1979
2471,0.582,0.246,0.994,808,1287
2472,0.057,0.799,0.224,523,1873
2473,0.814,0.063,0.194,906,1221
2474,0.554,0.387,0.206,883,1031
2475,0.625,0.517,0.732,474,960
2476,0.531,0.947,0.392,366,1486
2477,0.889,0.068,0.158,69,819
2478,0.346,0.35,0.039,708,841
2479,0.312,0.094,0.961,399,605
2480,0.57,0.255,0.366,250,1552
2481,0.16,0.425,0.429,125,1698
2482,0.482,0.025,0.166,167,1471
2483,0.282,0.546,0.952,88,1911
2484,0.847,0.105,0.048,919,1147
2485,0.52,0.975,0.07,178,1114
2486,0.236,0.641,0.943,108,1098
2487,0.389,0.026,0.484,756,1822
2488,0.257,0.26,0.122,544,1015
2489,0.237,0.012,0.929,263,541
2490,0.555,0.18,0.406,877,1812
2491,0.158,0.592,0.326,917,1295
2492,0.649,0.804,0.462,333,1636
2493,0.5,0.456,0.798,410,1032
2494,0.291,0.388,0.368,842,1633
2495,0.491,0.063,0.748,934,1909
2496,0.819,0.817,0.983,259,908
2497,0.568,0.426,0.795,368,886
2498,0.847,0.142,0.754,111,502
2499,0.855,0.659,0.32,617,1327
2500,0.698,0.462,0.185,933,1965
2501,0.239,0.887,0.302,160,1834
2502,0.667,0.434,0.461,874,1732
2503,0.94,0.833,0.892,394,1561
2504,0.447,0.252,0.02,739,1690
2505,0.928,0.565,0.905,323,1567
2506,0.567,0.863,0.14,748,1994
2507,0.506,0.086,0.055,453,667
2508,0.443,0.032,0.034,260,1928
2509,0.954,0.481,0.687,182,612
2510,0.445,0.559,0.612,938,1852
2511,0.429,0.262,0.148,274,972
2512,0.501,0.193,0.069,402,620
2513,0.772,0.046,0.711,688,1188
2514,0.662,0.083,0.623,115,1435
2515,0.338,0.837,0.035,584,1953
2516,0.596,0.151,0.819,846,1021
2517,0.117,0.824,0.65,530,1172
2518,0.01,0.295,0.382,880,1733
2519,0.842,0.297,0.282,477,496
2520,0.919,0.113,0.508,886,1799
2521,0.935,0.273,0.859,774,1148
2522,0.982,0.805,0.233,508,1339
2523,0.029,0.005,0.276,327,1184
2524,0.081,0.397,0.842,808,1780
2525,0.57,0.928,0.215,607,1785
2526,0.793,0.683,0.315,732,901
2527,0.148,0.85,0.936,367,566
2528,0.003,0.645,0.548,207,332
2529,0.422,0.313,0.495,661,1165
2530,0.374,0.014,0.769,154,403
2531,0.116,0.671,0.663,522,965
2532,0.832,0.711,0.485,247,572
2533,0.672,0.565,0.377,337,667
2534,0.468,0.897,0.48,838,962
2535,0.999,0.104,0.331,728,1017
2536,0.978,0.087,0.812,223,1694
2537,0.631,0.709,0.052,606,1841
2538,0.796,0.981,0.298,497,908
2539,0.053,0.605,0.11,610,985
2540,0.996,0.289,0.582,419,502
2541,0.681,0.855,0.015,424,1135
2542,0.148,0.626,0.618,443,758
2543,0.563,0.377,0.279,788,1680
2544,0.688,0.122,0.62,258,1840
2545,0.907,0.519,0.023,41,1144
2546,0.133,0.251,0.273,628,1141
2547,0.805,0.062,0.765,42,1400
2548,0.04,0.424,0.803,706,841
2549,0.707,0.561,0.373,237,1986
2550,0.314,0.109,0.914,784,1985
2551,0.287,0.774,0.865,173,986
2552,0.008,0.451,0.724,606,1437
2553,0.208,0.151,0.31,121,656
2554,0.185,0.889,0.207,812,1347
2555,0.905,0.768,0.165,514,927
2556,0.774,0.458,0.255,224,1765
2557,0.17,0.846,0.856,378,453
2558,0.868,0.778,0.528,673,1015
2559,0.476,0.743,0.551,112,397
2560,0.516,0.317,0.505,949,1396
2561,0.111,0.525,0.162,12,831
2562,0.803,0.906,0.869,584,1110
2563,0.82,0.809,0.957,406,853
2564,0.291,0.08,0.25,86,1330
2565,0.56,0.464,0.968,127,187
2566,0.163,0.741,0.834,627,1038
2567,0.864,0.945,0.681,659,1929
2568,0.183,0.86,0.777,581,1021
2569,0.87,0.225,0.112,652,1458
2570,0.769,0.382,0.457,631,635
2571,0.218,0.476,0.189,877,1247
2572,0.688,0.974,0.432,879,1056
2573,0.237,0.712,0.845,371,934
2574,0.59,0.991,0.626,21,616
2575,0.081,0.914,0.755,106,1400
2576,0.875,0.1,0.203,81,993
2577,0.491,0.248,0.21,430,1880
2578,0.633,0.698,0.251,421,1868
2579,0.798,0.341,0.835,11,1875
2580,0.39,0.661,0.678,79,1167
2581,0.365,0.125,0.444,190,1176
2582,0.779,0.417,0.499,814,1121
2583,0.41,0.926,0.815,663,904
2584,0.604,0.496,0.113,625,1924
2585,0.13,0.741,0.451,35,1716
2586,0.221,0.22,0.733,233,1758
2587,0.084,0.442,0.485,965,1744
2588,0.107,0.302,0.674,39,627
2589,0.795,0.654,0.11,497,850
2590,0.916,0.024,0.102,43,65
2591,0.812,0.099,0.996,397,1865
2592,0.893,0.36,0.997,575,1756
2593,0.839,0.634,0.966,558,1584
2594,0.592,0.196,0.365,641,1556
2595,0.091,0.457,0.185,922,1241
2596,0.599,0.795,0.891,962,1882
2597,0.406,0.813,0.97,643,1535
2598,0.086,0.673,0.003,964,1574
2599,0.311,0.469,0.935,711,1190
2600,0.624,0.124,0.943,908,1032
2601,0.627,0.873,0.948,816,1609
2602,0.384,0.418,0.21,973,1857
2603,0.737,0.205,0.859,245,532
2604,0.327,0.59,0.663,494,1176
2605,0.738,0.969,0.367,588,1878
2606,0.558,0.308,0.765,146,1837
2607,0.738,0.096,0.559,720,1234
2608,0.295,0.274,0.718,895,1278
2609,0.916,0.821,0.213,810,1073
2610,0.515,0.814,0.828,366,1000
2611,0.369,0.8,0.357,828,921
2612,0.544,0.914,0.102,687,985
2613,0.283,0.865,0.87,974,1455
2614,0.824,0.602,0.103,13,764
2615,0.663,0.394,0.566,495,1183
2616,0.154,0.46,0.262,818,936
2617,0.125,0.192,0.039,488,1429
2618,0.482,0.373,0.881,166,1532
2619,0.745,0.896,0.417,862,1887
2620,0.215,0.504,0.286,876,1440
2621,0.282,0.041,0.158,697,923
2622,0.912,0.622,0.156,725,1276
2623,0.083,0.129,0.074,817,1552
2624,0.044,0.071,0.279,601,1287
2625,0.917,0.171,0.306,768,1057
2626,0.983,0.103,0.202,451,740
2627,0.167,0.308,0.176,983,1140
2628,0.759,0.453,0.146,385,1133
2629,0.921,0.44,0.932,423,1189
2630,0.864,0.609,0.579,585,1499
2631,0.802,0.884,0.633,940,1125
2632,0.444,0.129,0.194,938,1583
2633,0.533,0.939,0.205,967,1004
2634,0.32,0.484,0.415,212,867
2635,0.416,0.719,0.236,300,1749
2636,0.713,0.257,0.03,579,1318
2637,0.693,0.401,0.446,491,1306
2638,0.727,0.675,0.132,2,1750
2639,0.053,0.015,0.842,453,1060
2640,0.768,0.021,0.673,422,878
2641,0.288,0.174,0.724,61,1553
2642,0.887,0.924,0.263,818,1212
2643,0.943,0.231,0.435,123,1522
2644,1.0,0.826,0.238,954,1935
2645,0.657,0.272,0.684,477,991
2646,0.545,0.049,0.915,774,1245
2647,0.647,0.756,0.715,557,902
2648,0.229,0.538,0.635,679,999
2649,0.867,0.777,0.868,107,1925
2650,0.495,0.207,0.579,313,659
2651,0.308,0.199,0.913,129,405
2652,0.682,0.533,0.668,19,1992
2653,0.008,0.833,0.783,789,1794
2654,0.149,0.036,0.698,271,1836
2655,0.402,0.846,0.169,179,1045
2656,0.779,0.915,0.221,610,1097
2657,0.276,0.565,0.697,171,1468
2658,0.749,0.5,0.58,602,1702
2659,0.026,0.328,0.808,235,1085
2660,0.832,0.112,0.079,577,1133
2661,0.583,0.934,0.739,997,1498
2662,0.241,0.64,0.472,591,1005
2663,0.877,0.177,0.013,978,1555
2664,0.44,0.859,0.77,246,580
2665,0.174,0.624,0.83,93,342
2666,0.896,0.75,0.417,882,1100
2667,0.22,0.446,0.802,716,858
2668,0.995,0.33,0.589,643,1619
2669,0.097,0.248,0.957,289,339
2670,0.013,0.275,0.1,624,1312
2671,0.353,0.048,0.135,64,1299
2672,0.969,0.44,0.604,420,1686
2673,0.907,0.82,0.874,723,1068
2674,0.125,0.108,0.917,522,573
2675,0.621,0.3,0.7,636,1849
2676,0.743,0.238,0.514,357,903
2677,0.085,0.61,0.548,322,431
2678,0.838,0.606,0.932,73,916
2679,0.379,0.035,0.353,376,919
2680,0.981,0.423,0.928,378,1058
2681,0.742,0.449,0.377,485,1968
2682,0.429,0.705,0.729,880,1489
2683,0.902,0.837,0.299,537,1383
2684,0.305,0.243,0.156,841,1329
2685,0.977,0.384,0.756,302,951
2686,0.645,0.322,0.435,889,1050
2687,0.607,0.508,0.483,721,1724
2688,0.864,0.547,0.179,798,1842
2689,0.651,1.0,0.391,529,1446
2690,0.935,0.606,0.886,474,1627
2691,0.917,0.086,0.651,626,1489
2692,0.159,0.414,0.316,287,293
2693,0.055,0.479,0.601,127,1168
2694,0.839,0.492,0.448,324,1034
2695,0.771,0.318,0.58,65,194
2696,0.357,0.563,0.753,647,1127
2697,0.093,0.87,0.222,578,1787
2698,0.447,0.065,0.651,291,1604
2699,0.033,0.231,0.393,985,1546
2700,0.092,0.888,0.095,997,1647
2701,0.683,0.782,0.753,729,1545
2702,0.174,0.919,0.535,887,1814
2703,0.637,0.346,0.144,737,996
2704,0.6,0.376,0.102,985,1035
2705,0.329,0.58,0.539,396,1049
2706,0.389,0.039,0.267,518,1503
2707,0.376,0.745,0.016,602,723
2708,0.278,0.956,0.695,613,1387
2709,0.642,0.72,0.095,530,1222
2710,0.778,0.407,0.888,208,1346
2711,0.884,0.611,0.521,779,1128
2712,0.709,0.916,0.193,931,1065
2713,0.371,0.136,0.433,17,525
2714,0.605,0.031,0.549,564,911
2715,0.304,0.338,0.081,958,1931
2716,0.155,0.849,0.415,272,1355
2717,0.879,0.652,0.945,156,932
2718,0.025,0.037,0.498,753,1405
2719,0.476,0.633,0.9,42,1055
2720,0.2,0.429,0.298,498,852
2721,0.686,0.511,0.576,836,1725
2722,0.363,0.831,0.998,875,1117
2723,0.763,0.713,0.286,684,1981
2724,0.763,0.614,0.585,249,268
2725,0.56,0.739,0.434,777,1869
2726,0.547,0.191,0.788,506,1303
2727,0.851,0.847,0.596,646,713
2728,0.946,0.347,0.026,742,859
2729,0.759,0.702,0.629,805,1778
2730,0.009,0.005,0.211,863,1474
2731,0.63,0.775,0.651,293,1504
2732,0.511,0.058,0.172,204,739
2733,0.988,0.384,0.934,680,1031
2734,0.831,0.816,0.438,626,862
2735,0.537,0.09,0.251,970,1894
2736,0.196,0.613,0.553,951,1933
2737,0.672,0.498,0.848,162,611
2738,0.251,0.373,0.216,970,1059
2739,0.058,0.536,0.292,451,1228
2740,0.876,0.904,0.461,186,805
2741,0.733,0.536,0.099,403,974
2742,0.792,0.342,0.148,189,1701
2743,0.689,0.199,0.92,336,855
2744,0.703,0.092,0.833,331,543
2745,0.072,0.468,0.183,453,1089
2746,0.409,0.778,0.821,212,1443
2747,0.201,0.792,0.584,394,1471
2748,0.58,0.953,0.695,72,765
2749,0.941,0.932,0.806,739,977
2750,0.924,0.009,0.507,19,473
2751,0.824,0.663,0.708,681,1922
2752,0.245,0.875,0.599,924,1413
2753,0.682,0.204,0.806,141,1051
2754,0.559,0.41,0.357,392,1348
2755,0.156,0.029,0.738,109,398
2756,0.883,0.265,0.518,340,1109
2757,0.293,0.352,0.46,709,1309
2758,0.409,0.308,0.197,802,1163
2759,0.569,0.29,0.828,699,1453
2760,0.14,0.642,0.592,979,1382
2761,0.765,0.274,0.222,342,806
2762,0.766,0.698,0.236,114,358
2763,0.175,0.592,0.287,746,1611
