id,x,y,z,ts_in,ts_out
9331,0.398,0.085,0.998,893,1470
9332,0.054,0.778,0.896,705,1222
9333,0.882,0.523,0.093,205,1805
9334,0.42,0.639,0.822,133,673
9335,0.577,0.586,0.871,343,1271
9336,0.654,0.135,0.459,489,1963
9337,0.347,0.327,0.334,324,1716
9338,0.507,0.964,0.114,114,497
9339,0.691,0.065,0.819,722,1937
9340,0.803,0.061,0.222,13,1094
9341,0.258,0.203,0.776,762,855
9342,0.896,0.033,0.925,271,359
9343,0.713,0.57,0.682,426,1716
9344,0.303,0.687,0.333,378,1221
9345,0.265,0.795,0.388,637,1315
9346,0.815,0.142,0.35,153,1141
9347,0.638,0.101,0.45,520,649
9348,0.452,0.009,0.348,805,1727
9349,0.482,0.057,0.353,824,878
9350,0.145,0.774,0.962,929,1786
9351,0.399,0.465,0.609,244,929
9352,0.035,0.242,0.263,580,1840
9353,0.588,0.898,0.811,303,1918
9354,0.918,0.747,0.663,79,168
9355,0.849,0.859,0.408,79,291
9356,0.381,0.733,0.333,698,1554
9357,0.886,0.073,0.843,135,1982
9358,0.901,0.848,0.696,671,1625
9359,0.685,0.709,0.2,664,1631
9360,0.034,0.252,0.587,547,811
9361,0.962,0.114,0.879,939,950
9362,0.131,0.88,0.709,807,942
9363,0.865,0.456,0.03,630,1814
9364,0.946,0.364,0.758,16,1637
9365,0.694,0.652,0.242,998,1379
9366,0.68,0.068,0.031,719,1973
9367,0.35,0.626,0.362,499,647
9368,0.728,0.822,0.159,507,1026
9369,0.458,0.87,0.958,119,1248
9370,0.73,0.462,0.022,168,327
9371,0.517,0.354,0.983,487,1354
9372,0.5,0.105,0.245,125,846
9373,0.375,0.038,0.367,244,1110
9374,0.618,0.994,0.663,648,1162
9375,0.671,0.14,0.554,646,1222
9376,0.655,0.712,0.855,276,1616
9377,0.909,0.195,0.36,57,1146
9378,0.888,0.673,0.543,748,916
9379,0.078,0.864,0.695,8,19
9380,0.156,0.664,0.857,638,1278
9381,0.576,0.684,0.866,477,1725
9382,0.314,0.184,0.556,385,941
9383,0.34,0.604,0.765,375,1829
9384,0.379,0.735,0.37,843,1363
9385,0.416,0.856,0.991,82,531
9386,0.657,0.44,0.851,46,1323
9387,0.354,0.167,0.427,988,1074
9388,0.915,0.277,0.607,231,1961
9389,0.009,0.849,0.993,866,1880
9390,0.816,0.897,0.368,60,1282
9391,0.545,0.404,0.299,118,1869
9392,0.234,0.687,0.988,198,1835
9393,0.703,0.928,0.336,126,1526
9394,0.792,0.305,0.834,651,1848
9395,0.504,0.163,0.602,215,1550
9396,0.513,0.013,0.96,771,907
9397,0.179,0.272,0.659,233,1262
9398,0.773,0.938,0.884,267,1738
9399,0.434,0.271,0.564,128,1721
9400,0.791,0.997,0.841,64,1934
9401,0.053,0.721,0.96,997,1439
9402,0.001,0.066,0.185,312,1469
9403,0.624,0.989,0.899,828,1321
9404,0.056,0.802,0.02,879,1571
9405,0.044,0.875,0.608,665,920
9406,0.512,0.467,0.613,722,1774
9407,0.179,0.084,0.709,997,1749
9408,0.54,0.111,0.437,271,716
9409,0.096,0.37,0.55,707,751
9410,0.141,0.265,0.369,157,1656
9411,0.79,0.941,0.992,374,1563
9412,0.246,0.235,0.043,523,1888
9413,0.26,0.392,0.91,76,1898
9414,0.8,0.168,0.726,850,1928
9415,0.872,0.023,0.688,260,863
9416,0.391,0.561,0.595,815,1698
9417,0.285,0.15,0.056,774,1244
9418,0.746,0.819,0.35,861,1439
9419,0.253,0.237,0.987,918,1856
9420,0.332,0.462,0.173,130,1545
9421,0.604,0.956,0.021,233,1663
9422,0.943,0.467,0.847,10,1095
9423,0.601,0.001,0.609,426,1172
9424,0.783,0.242,0.129,476,1514
9425,0.671,0.763,0.244,16,1899
9426,0.026,0.847,0.864,175,863
9427,0.375,0.745,0.418,234,1441
9428,0.408,0.222,0.977,822,836
9429,0.909,0.61,0.754,958,1744
9430,0.35,0.212,0.961,130,421
9431,0.011,0.924,0.269,924,1105
9432,0.722,0.911,0.951,60,334
9433,0.55,0.172,0.059,273,525
9434,0.782,0.069,0.353,83,215
9435,0.113,0.587,0.497,79,715
9436,0.58,0.149,0.999,146,1586
9437,0.012,0.114,0.885,83,802
9438,0.494,0.411,0.123,556,1570
9439,0.062,0.516,0.134,651,764
9440,0.058,0.22,0.626,758,1385
9441,0.317,0.716,0.407,951,1831
9442,0.104,0.532,0.692,872,1245
9443,0.356,0.563,0.713,50,763
9444,0.329,0.347,0.796,339,1339
9445,0.051,0.945,0.482,506,1202
9446,0.462,0.394,0.707,45,1507
9447,0.39,0.88,0.033,539,1002
9448,0.416,0.793,0.646,754,851
9449,0.571,0.467,0.709,997,1448
9450,0.552,0.146,0.647,93,370
9451,0.269,0.841,0.806,126,609
9452,0.677,0.331,0.771,71,1132
9453,0.467,0.218,0.955,722,796
9454,0.509,0.142,0.826,555,796
9455,0.833,0.363,0.548,498,1657
9456,0.508,0.564,0.002,583,1977
9457,0.536,0.005,0.75,668,1576
9458,0.487,0.067,0.83,463,1749
9459,0.399,0.214,0.361,113,1172
9460,0.269,0.928,0.915,20,993
9461,0.731,0.253,0.312,394,861
9462,0.203,0.889,0.498,890,1112
9463,0.869,0.909,0.338,514,1306
9464,0.551,0.983,0.547,844,1582
9465,0.106,0.153,0.757,586,1812
9466,0.054,0.172,0.589,171,1857
9467,0.77,0.435,0.712,893,1589
9468,0.159,0.926,0.449,91,1304
9469,0.408,0.289,0.731,481,1342
9470,0.63,0.063,0.754,967,1016
9471,0.842,0.091,0.421,192,772
9472,0.285,0.918,0.665,267,1445
9473,0.762,0.521,0.421,4,719
9474,0.038,0.66,0.644,231,446
9475,0.79,0.695,0.642,548,586
9476,0.827,0.713,0.576,386,858
9477,0.036,0.166,0.462,646,653
9478,0.762,0.281,0.423,254,1896
9479,0.349,0.427,0.588,228,1093
9480,0.396,0.247,0.906,460,1909
9481,0.542,0.392,0.917,632,1906
9482,0.608,0.538,0.469,355,1146
9483,0.299,0.148,0.327,698,1160
9484,0.195,0.272,0.158,968,1644
9485,0.829,0.876,0.811,194,1027
9486,0.074,0.004,0.822,44,421
9487,0.51,0.689,0.213,864,1003
9488,0.992,0.282,0.785,952,1470
9489,0.41,0.874,0.683,197,824
9490,0.153,0.477,0.412,18,1170
9491,0.322,0.91,0.795,607,1017
9492,0.009,0.524,0.69,286,1102
9493,0.814,0.326,0.774,269,418
9494,0.732,0.811,0.325,402,770
9495,0.265,0.103,0.057,602,1439
9496,0.268,0.029,0.153,206,666
9497,0.979,0.1,0.171,971,1474
9498,0.915,0.189,0.077,135,202
9499,0.133,0.835,0.619,129,1966
9500,0.391,0.345,0.593,740,855
9501,0.729,0.972,0.619,459,1279
9502,0.808,0.468,0.975,935,1118
9503,0.578,0.809,0.481,818,868
9504,0.99,0.069,0.961,179,1536
9505,0.994,0.019,0.01,574,620
9506,0.628,0.653,0.685,289,1980
9507,0.285,0.542,0.426,24,351
9508,0.412,0.045,0.829,487,1391
9509,0.648,0.465,0.506,294,1420
9510,0.919,0.961,0.672,333,1489
9511,0.28,0.874,0.656,502,1479
9512,0.042,0.355,0.814,932,1474
9513,0.179,0.0,0.108,39,1172
9514,0.527,0.859,0.964,355,1890
9515,0.538,0.363,0.526,265,490
9516,0.466,0.714,0.165,137,1381
9517,0.302,0.034,0.527,175,1561
9518,0.83,0.104,0.589,490,1248
9519,0.026,0.964,0.826,265,1955
9520,0.023,0.033,0.877,88,1603
9521,0.936,0.436,0.256,927,1604
9522,0.655,0.07,0.712,50,1505
9523,0.417,0.717,0.12,198,1908
9524,0.53,0.661,0.814,35,954
9525,0.628,0.16,0.056,218,1134
9526,0.058,0.273,0.161,585,1804
9527,0.686,0.678,0.949,311,1428
9528,0.615,0.326,0.142,987,1079
9529,0.27,0.645,0.541,996,1912
9530,0.053,0.297,0.416,855,1837
9531,0.666,0.787,0.296,560,1548
9532,0.19,0.618,0.038,295,946
9533,0.947,0.992,0.073,678,868
9534,0.799,0.909,0.658,257,1041
9535,0.041,0.888,0.772,105,480
9536,0.029,0.633,0.743,74,1775
9537,0.064,0.717,0.583,750,1288
9538,0.204,0.805,0.641,410,1170
9539,0.27,0.911,0.481,714,974
9540,0.812,0.73,0.598,88,948
9541,0.985,0.129,0.356,817,1174
9542,0.24,0.339,0.108,138,243
9543,0.798,0.533,0.998,642,1899
9544,0.382,0.924,0.279,7,647
9545,0.16,0.904,0.196,380,1182
9546,0.076,0.736,0.254,120,463
9547,0.271,0.606,0.125,154,720
9548,0.234,0.245,0.141,958,1968
9549,0.151,0.675,0.802,35,1102
9550,0.268,0.68,0.576,317,1752
9551,0.602,0.32,0.956,78,1597
9552,0.918,0.642,0.09,576,785
9553,0.735,0.508,0.402,618,659
9554,0.16,0.097,0.27,280,1136
9555,0.584,0.364,0.895,603,818
9556,0.686,0.305,0.449,423,488
9557,0.483,0.496,0.722,299,1149
9558,0.641,0.865,0.182,551,748
9559,0.073,0.812,0.402,572,1579
9560,0.958,0.983,0.972,658,1658
9561,0.447,0.891,0.278,902,1639
9562,0.757,0.962,0.442,576,908
9563,0.059,0.816,0.06,816,928
9564,0.956,0.234,0.486,255,1347
9565,0.956,0.193,0.709,862,1291
9566,0.549,0.199,0.164,643,1321
9567,0.31,0.375,0.614,402,596
9568,0.682,0.202,0.533,504,1211
9569,0.434,0.171,0.782,425,1941
9570,0.546,0.626,0.207,694,1810
9571,0.204,0.137,0.97,369,893
9572,0.829,0.465,0.318,506,597
9573,0.597,0.08,0.44,186,1756
9574,0.67,0.083,0.188,829,1354
9575,0.191,0.324,0.349,158,1126
9576,0.365,0.183,0.067,24,595
9577,0.573,0.196,0.443,21,395
9578,0.561,0.941,0.867,378,603
9579,0.117,0.044,0.715,471,1860
9580,0.532,0.515,0.617,117,1836
9581,0.065,0.539,0.703,918,984
9582,0.307,0.009,0.462,547,905
9583,0.743,0.03,0.194,813,1582
9584,0.037,0.479,0.793,597,1314
9585,0.365,0.918,0.72,897,973
9586,0.355,0.672,0.491,867,1596
9587,0.953,0.853,0.372,800,1610
9588,0.916,0.738,0.856,335,1337
9589,0.483,0.887,0.508,268,400
9590,0.974,0.908,0.479,111,1950
9591,0.724,0.296,0.58,244,912
9592,0.557,0.119,0.879,486,674
9593,0.667,0.489,0.674,945,1264
9594,0.772,0.68,0.946,779,1980
9595,0.2,0.92,0.561,133,378
9596,0.656,0.749,0.42,589,1772
9597,0.527,0.258,0.116,754,1830
9598,0.836,0.022,0.941,197,1642
9599,0.87,0.701,0.935,234,1407
9600,0.578,0.809,0.61,301,852
9601,0.991,0.619,0.064,849,1855
9602,0.262,0.507,0.435,56,1049
9603,0.498,0.126,0.102,545,1926
9604,0.973,0.906,0.23,230,1587
9605,0.208,0.273,0.74,327,1408
9606,0.367,0.061,0.147,797,1795
9607,0.532,0.099,0.548,349,944
9608,0.694,0.471,0.353,193,1267
9609,0.632,0.061,0.942,157,1621
9610,0.335,0.972,0.769,917,1716
9611,0.582,0.002,0.893,120,459
9612,0.889,0.837,0.179,913,1212
9613,0.852,0.862,0.091,341,1659
9614,0.284,0.905,0.223,40,160
9615,0.026,0.505,0.16,224,1910
9616,0.828,0.76,0.202,272,895
9617,0.073,0.118,0.694,885,1282
9618,0.44,0.476,0.346,119,1874
9619,0.978,0.377,0.452,839,1704
9620,0.295,0.016,0.37,51,1943
9621,0.349,0.433,0.084,546,1304
9622,0.219,0.521,0.423,615,1995
9623,0.504,0.778,0.03,681,1311
9624,0.535,0.108,0.888,249,1323
9625,0.115,0.615,0.198,732,947
9626,0.282,0.357,0.124,18,456
9627,0.011,0.198,0.684,800,1811
9628,0.446,0.789,0.062,890,1293
9629,0.475,0.234,0.612,36,104
9630,0.961,0.981,0.034,290,859
9631,0.903,0.268,0.85,186,740
9632,0.637,0.023,0.886,499,716
9633,0.014,0.302,0.799,627,1332
9634,0.156,0.412,0.682,230,888
9635,0.123,0.137,0.332,24,1418
9636,0.877,0.596,0.395,292,630
9637,0.143,0.057,0.365,945,1104
9638,0.011,0.753,0.082,997,1186
9639,0.849,0.877,0.874,743,906
9640,0.067,0.47,0.999,132,363
9641,0.578,0.026,0.437,54,180
9642,0.299,0.058,0.658,616,1591
9643,0.468,0.053,0.044,601,1261
9644,0.746,0.173,0.322,746,811
9645,0.647,0.452,0.663,102,584
9646,0.499,0.375,0.592,535,1218
9647,0.589,0.391,0.961,366,1826
9648,0.375,0.551,0.701,363,1313
9649,0.241,0.584,0.059,82,466
9650,0.388,0.367,0.15,667,1521
9651,0.031,0.198,0.104,191,458
9652,0.843,0.981,0.59,640,1338
9653,0.259,0.911,0.726,829,1601
9654,0.353,0.329,0.324,299,321
9655,0.05,0.608,0.766,615,920
9656,0.073,0.69,0.922,246,738
9657,0.982,0.935,0.203,414,1017
9658,0.503,0.443,0.528,218,1731
9659,0.044,0.662,0.25,669,1157
9660,0.779,0.176,0.53,952,1158
9661,0.865,0.449,0.479,374,424
9662,0.035,0.334,0.322,1,525
9663,0.617,0.519,0.753,581,672
9664,0.263,0.025,0.299,372,1079
9665,0.047,0.159,0.704,726,1725
9666,0.537,0.478,0.935,110,1420
9667,0.071,0.746,0.15,709,724
9668,0.036,0.903,0.562,596,1960
9669,0.642,0.792,0.469,678,1768
9670,0.431,0.946,0.119,892,955
9671,0.365,0.403,0.197,457,859
9672,0.061,0.788,0.399,255,911
9673,0.194,0.844,0.392,153,1707
9674,0.414,0.651,0.453,98,517
9675,0.512,0.448,0.78,260,1784
9676,0.536,0.526,0.567,112,713
9677,0.311,0.884,0.092,992,1708
9678,0.495,0.018,0.802,606,917
9679,0.034,0.099,0.929,330,1362
9680,0.59,0.432,0.976,545,957
9681,0.729,0.81,0.142,565,942
9682,0.416,0.907,0.842,740,1808
9683,0.579,0.413,0.282,162,878
9684,0.926,0.553,0.923,775,1596
9685,0.199,0.308,0.635,744,1215
9686,0.946,0.193,0.985,297,1029
9687,0.221,0.851,0.904,91,1717
9688,0.431,0.888,0.441,914,1996
9689,0.891,0.366,0.003,533,1610
9690,0.112,0.949,0.425,937,1552
9691,0.196,0.974,0.462,564,953
9692,0.279,0.704,0.294,731,1752
9693,0.023,0.404,0.213,830,1250
9694,0.055,0.314,0.609,516,950
9695,0.056,0.596,0.59,471,1801
9696,0.677,0.236,0.236,74,1252
9697,0.915,0.607,0.496,17,1216
9698,0.703,0.9,0.438,205,644
9699,0.935,0.854,0.698,317,686
9700,0.674,0.865,0.975,130,1697
9701,0.411,0.926,0.799,973,1430
9702,0.811,0.379,0.756,870,1209
9703,0.159,0.344,0.793,490,886
9704,0.354,0.229,0.793,121,1730
9705,0.658,0.019,0.112,40,197
9706,0.619,0.017,0.234,373,1282
9707,0.88,0.974,0.337,353,883
9708,0.919,0.165,0.72,530,570
9709,0.317,0.361,0.747,932,1840
9710,0.294,0.845,0.714,608,1699
9711,0.474,0.637,0.055,680,1733
9712,0.326,0.068,0.703,331,994
9713,0.524,0.767,0.114,247,612
9714,0.377,0.759,0.87,772,1061
9715,0.854,0.93,0.853,326,721
9716,0.496,0.513,0.581,288,1857
9717,0.012,0.729,0.976,741,1102
9718,0.67,0.816,0.43,922,1336
9719,0.438,0.223,0.5,403,1265
9720,0.722,0.041,0.978,410,1980
9721,0.397,0.658,0.556,76,599
9722,0.722,0.006,0.778,251,1951
9723,0.325,0.775,0.35,396,704
9724,0.151,0.981,0.82,915,1584
9725,0.644,0.485,0.697,273,412
9726,0.347,0.129,0.406,169,1565
9727,0.502,0.065,0.458,653,821
9728,0.818,0.542,0.187,206,1642
9729,0.963,0.681,0.984,514,706
9730,0.481,0.556,0.326,711,1111
9731,0.267,0.535,0.237,513,706
9732,0.258,0.757,0.431,394,920
9733,0.655,0.032,0.231,721,916
9734,0.223,0.829,0.103,167,1290
9735,0.471,0.26,0.011,959,1764
9736,0.26,0.751,0.296,683,1418
9737,0.563,0.265,0.019,383,785
9738,0.019,0.732,0.863,804,1401
9739,0.877,0.323,0.145,645,1638
9740,0.339,0.09,0.811,849,935
9741,0.168,0.819,0.464,496,1166
9742,0.156,0.248,0.609,696,2000
9743,0.831,0.768,0.654,581,1458
9744,0.359,0.934,0.909,622,680
9745,0.434,0.13,0.53,778,1768
9746,0.707,0.497,0.567,73,1427
9747,0.542,0.214,0.496,569,813
9748,0.652,0.546,0.895,579,644
9749,0.92,0.163,0.64,758,1662
9750,0.71,0.378,0.584,286,586
9751,0.822,0.002,0.966,528,1188
9752,0.189,0.298,0.364,472,1938
9753,0.777,0.106,0.671,750,1118
9754,0.977,0.59,0.541,461,1481
9755,0.92,0.079,0.241,887,1868
9756,0.373,0.285,0.541,864,1192
9757,0.207,0.416,0.643,155,1766
9758,0.365,0.636,0.73,534,959
9759,0.191,0.855,0.301,865,1790
9760,0.575,0.015,0.26,94,1731
9761,0.02,0.723,0.693,110,326
9762,0.805,0.773,0.782,766,1594
9763,0.986,0.949,0.538,917,1949
9764,0.835,0.245,0.115,811,1719
9765,0.182,0.181,0.751,31,889
9766,0.996,0.222,0.376,579,1962
9767,0.032,0.956,0.086,853,1076
9768,0.616,0.543,0.134,671,884
9769,0.754,0.172,0.443,871,1110
9770,0.346,0.627,0.584,102,1898
9771,0.304,0.359,0.918,19,1638
9772,0.066,0.706,0.228,917,1350
9773,0.202,0.661,0.089,712,1637
9774,0.981,0.34,0.502,586,1578
9775,0.681,0.377,0.074,610,1950
9776,0.423,0.349,0.126,956,1120
9777,0.095,0.447,0.623,273,1515
9778,0.441,0.519,0.786,865,1212
9779,0.556,0.792,0.928,424,1455
9780,0.701,0.26,0.392,244,1092
9781,0.521,0.994,0.885,431,976
9782,0.912,0.085,0.353,140,326
9783,0.28,0.601,0.667,350,1236
9784,0.24,0.908,0.428,361,919
9785,0.45,0.207,0.863,56,1712
9786,0.616,0.896,0.092,994,1841
9787,0.068,0.852,0.935,322,1722
9788,0.674,0.593,0.378,663,1139
9789,0.598,0.625,0.896,590,929
9790,0.533,0.168,0.769,636,1268
9791,0.304,0.493,0.615,981,1919
9792,0.403,0.426,0.005,674,1438
9793,0.928,0.178,0.521,407,1073
9794,0.786,0.722,0.478,79,1582
9795,0.147,0.568,0.967,796,808
9796,0.013,0.874,0.919,787,1214
9797,0.153,0.475,0.785,925,1707
9798,0.479,0.172,0.218,89,267
9799,0.005,0.797,0.554,500,1576
9800,0.177,0.836,0.344,943,1258
9801,0.65,0.512,0.236,902,1828
9802,0.053,0.5,0.218,300,1413
9803,0.783,0.638,0.076,979,1724
9804,0.219,0.515,0.857,907,1576
9805,0.138,0.387,0.098,698,1691
9806,0.014,0.947,0.693,52,924
9807,0.431,0.172,0.861,414,1193
9808,0.601,0.523,0.0,192,749
9809,0.872,0.352,0.634,818,1482
9810,0.753,0.287,0.59,976,1503
9811,0.484,0.728,0.856,440,1490
9812,0.674,0.145,0.531,110,1292
9813,0.978,0.77,0.619,89,1452
9814,0.433,0.793,0.327,631,927
9815,0.764,0.354,0.225,425,1984
9816,0.569,0.247,0.08,132,1290
9817,0.979,0.772,0.039,430,1252
9818,0.519,0.615,0.439,294,1904
9819,0.183,0.545,0.692,682,1810
9820,0.713,0.107,0.342,168,496
9821,0.603,0.986,0.255,228,1391
9822,0.097,0.914,0.657,282,1410
9823,0.452,0.735,0.033,905,1861
9824,0.965,0.593,0.063,275,1972
9825,0.216,0.533,0.722,527,1738
9826,0.028,0.613,0.006,758,1294
9827,0.533,0.034,0.092,867,1736
9828,0.394,0.582,0.239,227,590
9829,0.935,0.594,0.068,734,922
9830,0.156,0.55,0.684,320,1071
9831,0.416,0.106,0.372,129,739
9832,0.572,0.896,0.029,145,421
9833,0.508,0.454,0.968,214,376
9834,0.053,0.21,0.017,843,1128
9835,0.714,0.932,0.07,509,1675
9836,0.104,0.206,0.069,669,1099
9837,0.089,0.949,0.882,77,487
9838,0.604,0.356,0.779,190,831
9839,0.909,0.367,0.928,362,1502
9840,0.502,0.815,0.792,540,1655
9841,0.522,0.526,0.706,460,914
9842,0.612,0.864,0.911,172,1574
9843,0.859,0.889,0.123,139,1335
9844,0.661,0.571,0.813,990,1502
9845,0.488,0.66,0.057,109,1154
9846,0.573,0.198,0.205,852,1625
9847,0.086,0.187,0.305,541,1949
9848,0.198,0.943,0.373,331,1324
9849,0.421,0.052,0.201,350,1149
9850,0.428,0.105,0.896,660,733
9851,0.351,0.113,0.838,246,1234
9852,0.598,0.541,0.898,562,1238
9853,0.045,0.341,0.347,557,1944
9854,0.483,0.521,0.676,556,939
9855,0.488,0.519,0.431,655,904
9856,0.653,0.484,0.498,972,1397
9857,0.962,0.843,0.352,998,1896
9858,0.055,0.298,0.119,794,1081
9859,0.368,0.962,0.23,458,1351
9860,0.515,0.488,0.023,619,1942
9861,0.956,0.182,0.5,798,1741
9862,0.514,0.186,0.397,84,1547
9863,0.444,0.23,0.793,362,1311
9864,0.112,0.919,0.257,855,1207
9865,0.311,0.064,0.581,821,1212
9866,0.673,0.57,0.075,781,1024
9867,0.351,0.012,0.791,473,1437
9868,0.939,0.972,0.859,460,1589
9869,0.733,0.41,0.305,21,1646
9870,0.671,0.923,0.815,390,692
9871,0.819,0.689,0.281,12,1060
9872,0.594,0.989,0.909,72,1880
9873,0.01,0.186,0.818,32,823
9874,0.853,0.682,0.652,740,1121
9875,0.06,0.541,0.047,813,1515
9876,0.422,0.812,0.483,862,1716
9877,0.383,0.044,0.054,694,987
9878,0.776,0.608,0.491,956,1328
9879,0.402,0.302,0.165,957,1165
9880,0.173,0.651,0.288,656,720
9881,0.043,0.004,0.159,670,926
9882,0.173,0.471,0.881,345,1683
9883,0.264,0.356,0.552,919,985
9884,0.506,0.36,0.366,68,1266
9885,0.776,0.442,0.991,240,517
9886,0.17,0.659,0.132,795,1561
9887,0.148,0.886,0.126,949,1716
9888,0.763,0.79,0.131,849,1124
9889,0.82,0.738,0.829,9,1958
9890,0.773,0.419,0.377,186,699
9891,0.357,0.723,0.422,790,918
9892,0.897,0.917,0.866,546,1969
9893,0.255,0.454,0.539,804,1742
9894,0.147,0.697,0.048,954,1048
9895,0.82,0.304,0.713,405,1347
9896,0.064,0.198,0.57,151,1097
9897,0.796,0.774,0.445,984,1684
9898,0.959,0.869,0.927,503,1299
9899,0.097,0.726,0.051,197,776
9900,0.578,0.883,0.076,648,952
9901,0.595,0.9,0.334,411,1621
9902,0.232,0.181,0.166,5,789
9903,0.974,0.199,0.566,47,1559
9904,0.14,0.485,0.046,39,427
9905,0.589,0.597,0.054,405,1548
9906,0.256,0.412,0.591,247,428
9907,0.778,0.074,0.159,337,1730
9908,0.713,0.114,0.826,644,1875
9909,0.256,0.036,0.786,305,404
9910,0.668,0.537,0.109,786,1029
9911,0.36,0.893,0.946,559,745
9912,0.289,0.203,0.561,427,1185
9913,0.616,0.291,0.244,540,1216
9914,0.534,0.023,0.131,846,1904
9915,0.241,0.488,0.315,394,740
9916,0.655,0.126,0.574,568,695
9917,0.108,0.652,0.828,666,1440
9918,0.079,0.905,0.519,945,1017
9919,0.469,0.354,0.615,390,1791
9920,0.301,0.363,0.273,45,307
9921,0.937,0.154,0.594,989,1666
9922,0.892,0.848,0.819,246,1351
9923,0.494,0.961,0.131,291,1754
9924,0.136,0.594,0.484,611,1604
9925,0.351,0.452,0.866,16,1412
9926,0.574,0.365,0.139,626,1770
9927,0.998,0.252,0.057,828,1724
9928,0.133,0.606,0.773,292,1338
9929,0.763,0.946,0.496,930,1773
9930,0.435,0.199,0.65,911,1103
9931,0.563,0.452,0.668,10,995
9932,0.253,0.571,0.807,14,1830
9933,0.519,0.202,0.785,179,1212
9934,0.053,0.871,0.237,582,1012
9935,0.134,0.345,0.258,3,1534
9936,0.5,0.751,0.332,484,895
9937,0.197,0.677,0.456,563,1287
9938,0.493,0.289,0.083,154,1006
9939,0.578,0.609,0.375,929,1485
9940,0.416,0.834,0.876,70,488
9941,0.579,0.029,0.976,515,1587
9942,0.718,0.472,0.998,263,933
9943,0.88,0.702,0.354,48,344
9944,0.374,0.942,0.241,558,1759
9945,0.174,0.538,0.561,587,1967
9946,0.754,0.937,0.991,518,854
9947,0.634,0.896,0.534,311,1289
9948,0.192,0.5,0.012,871,991
9949,0.935,0.343,0.892,395,678
9950,0.569,0.182,0.754,937,1228
9951,0.574,0.705,0.939,968,1534
9952,0.141,0.692,0.637,5,163
9953,0.648,0.964,0.252,622,1670
9954,0.323,0.801,0.049,743,1992
9955,0.807,0.468,0.118,311,366
9956,0.287,0.033,0.336,937,1473
9957,0.166,0.831,0.38,148,360
9958,0.862,0.208,0.168,634,965
9959,0.699,0.036,0.001,725,1772
9960,0.633,0.954,0.413,812,1557
9961,0.047,0.733,0.789,252,360
9962,0.612,0.528,0.324,646,1070
9963,0.542,0.967,0.274,49,1888
9964,0.272,0.063,0.752,309,1125
9965,0.026,0.961,0.31,468,1124
9966,0.83,0.232,0.657,196,1209
9967,0.316,0.269,0.721,523,1098
9968,0.359,0.802,0.176,622,1071
9969,0.901,0.646,0.486,770,1604
9970,0.863,0.507,0.674,579,843
9971,0.703,0.149,0.622,166,557
9972,0.088,0.852,0.988,17,424
9973,0.722,0.523,0.767,725,921
9974,0.046,0.713,0.658,989,1098
9975,0.717,0.371,0.519,689,1972
9976,0.29,0.749,0.663,948,1746
9977,0.805,0.732,0.169,528,1307
9978,0.075,0.842,0.052,10,190
9979,0.229,0.307,0.725,631,1450
9980,0.051,0.985,0.819,736,977
9981,0.056,0.118,0.679,191,1397
9982,0.727,0.645,0.873,974,1225
9983,0.081,0.169,0.577,618,1253
9984,0.414,0.916,0.067,14,1036
9985,0.723,0.375,0.9,175,910
9986,0.465,0.553,0.751,316,1224
9987,0.799,0.303,0.604,714,1975
9988,0.97,0.773,0.797,207,1710
9989,0.981,0.834,0.078,582,1162
9990,0.207,0.337,0.289,130,900
9991,0.233,0.286,0.689,221,716
9992,0.471,0.53,0.091,24,1986
9993,0.842,0.234,0.568,859,1185
9994,0.54,0.159,0.153,274,1827
9995,0.075,0.119,0.536,906,984
9996,0.133,0.936,0.687,842,1722
9997,0.014,0.746,0.119,894,1288
9998,0.096,0.442,0.399,461,624
9999,0.6,0.345,0.137,697,1514
10000,0.645,0.751,0.137,353,597
10001,0.3,0.393,0.395,763,1784
10002,0.981,0.517,0.623,983,1025
10003,0.544,0.692,0.772,913,1488
10004,0.35,0.64,0.61,759,971
10005,0.765,0.949,0.589,754,1687
10006,0.399,0.729,0.771,406,622
10007,0.821,0.784,0.405,218,862
10008,0.258,0.084,0.538,731,1276
10009,0.168,0.856,0.454,558,1072
10010,0.189,0.071,0.498,869,1526
10011,0.694,0.065,0.325,600,1726
10012,0.487,0.899,0.177,78,1918
10013,0.582,0.932,0.428,980,1647
10014,0.856,0.349,0.164,96,97
10015,0.684,0.902,0.213,467,510
10016,0.087,0.491,0.605,78,96
10017,0.255,0.697,0.917,449,620
10018,0.424,0.549,0.712,526,722
10019,0.152,0.064,0.626,490,1655
10020,0.857,0.352,0.994,175,1079
10021,0.152,0.122,0.953,538,1961
10022,0.349,0.893,0.818,572,575
10023,0.17,0.027,0.039,252,824
10024,0.21,0.03,0.522,31,1339
10025,0.585,0.325,0.872,748,1603
10026,0.288,0.571,0.915,162,1324
10027,0.456,0.416,0.397,884,913
10028,0.779,0.763,0.235,925,1425
10029,0.703,0.747,0.623,679,1774
10030,0.665,0.203,0.661,657,1892
10031,0.956,0.394,0.192,606,1687
10032,0.894,0.883,0.922,883,1894
10033,0.668,0.422,0.879,514,922
10034,0.683,0.223,0.139,884,1596
10035,0.956,0.01,0.737,323,1610
10036,0.123,0.614,0.059,33,1795
10037,0.151,0.981,0.847,132,550
10038,0.455,0.32,0.429,952,1470
10039,0.46,0.274,0.953,813,1310
10040,0.864,0.14,0.064,83,86
