id,x,y,z,ts_in,ts_out
22734,0.749,0.54,0.992,493,1893
22735,0.018,0.255,0.263,260,1796
22736,0.304,0.154,0.056,955,1515
22737,0.729,0.121,0.89,536,1222
22738,0.85,0.204,0.469,203,1466
22739,0.974,0.162,0.363,521,1812
22740,0.23,0.004,0.103,28,1222
22741,0.038,0.593,0.954,68,155
22742,0.262,0.198,0.019,163,1667
22743,0.584,0.429,0.091,78,1922
22744,0.076,0.995,0.154,635,1028
22745,0.529,0.424,0.951,94,787
22746,0.15,0.709,0.209,1,594
22747,0.005,0.074,0.31,383,413
22748,0.104,0.852,0.726,395,1987
22749,0.078,0.904,0.924,670,791
22750,0.029,0.929,0.411,179,1532
22751,0.296,0.291,0.416,471,1597
22752,0.051,0.652,0.351,135,689
22753,0.029,0.799,0.507,462,641
22754,0.729,0.867,0.878,634,1531
22755,0.536,0.522,0.012,414,1770
22756,0.105,0.78,0.118,698,1559
22757,0.403,0.681,0.101,48,124
22758,0.556,0.965,0.586,995,1498
22759,0.01,0.869,0.101,231,500
22760,0.867,0.342,0.609,429,483
22761,0.304,0.262,0.931,566,768
22762,0.561,0.63,0.55,526,1584
22763,0.268,0.572,0.532,625,1724
22764,0.854,0.693,0.212,796,931
22765,0.4,0.148,0.192,865,1497
22766,0.215,0.708,0.491,303,723
22767,0.112,0.35,0.836,70,465
22768,0.984,0.062,0.193,55,1628
22769,0.46,0.185,0.707,692,1689
22770,0.6,0.416,0.911,23,324
22771,0.235,0.72,0.554,791,844
22772,0.169,0.9,0.169,970,1598
22773,0.071,0.792,0.434,67,1782
22774,0.264,0.335,0.63,265,996
22775,0.046,0.698,0.922,812,1675
22776,0.658,0.16,0.905,419,937
22777,0.489,0.597,0.573,649,752
22778,0.062,0.303,0.791,469,706
22779,0.599,0.265,0.735,941,1921
22780,0.131,0.657,0.02,388,629
22781,0.993,0.655,0.344,250,1990
22782,0.597,0.808,0.375,663,1621
22783,0.311,0.066,0.59,57,620
22784,0.596,0.45,0.334,593,1932
22785,0.307,0.932,0.121,398,775
22786,0.06,0.215,0.527,187,1301
22787,0.263,0.147,0.2,310,1960
22788,0.358,0.236,0.05,714,1320
22789,0.997,0.45,0.218,171,403
22790,0.611,0.95,0.707,242,301
22791,0.283,0.82,0.425,673,1117
22792,0.998,0.587,0.349,305,1900
22793,0.131,0.933,0.659,689,1481
22794,0.812,0.015,0.105,839,1859
22795,0.028,0.326,0.593,828,1308
22796,0.206,0.371,0.221,503,1596
22797,0.249,0.459,0.791,766,854
22798,0.695,0.535,0.478,573,916
22799,0.834,0.485,0.198,772,1729
22800,0.43,0.222,0.792,5,1922
22801,0.565,0.189,0.385,544,1248
22802,0.156,0.027,0.639,457,1013
22803,0.813,0.045,0.018,771,1575
22804,0.416,0.901,0.809,23,1948
22805,0.682,0.207,0.018,446,1935
22806,0.818,0.524,0.243,555,824
22807,0.624,0.11,0.902,918,1791
22808,0.318,0.031,0.823,529,1311
22809,0.229,0.745,0.293,12,965
22810,0.069,0.404,0.525,457,1148
22811,0.854,0.832,0.344,214,1362
22812,0.613,0.622,0.052,760,841
22813,0.09,0.487,0.853,103,924
22814,0.007,0.365,0.893,828,1977
22815,0.906,0.239,0.937,72,535
22816,0.262,0.12,0.804,733,1207
22817,0.348,0.758,0.396,148,1521
22818,0.12,0.795,0.978,498,1941
22819,0.846,0.413,0.662,850,1462
22820,0.489,0.149,0.047,858,1782
22821,0.025,0.044,0.924,94,1812
22822,0.062,0.897,0.29,163,1417
22823,0.49,0.922,0.255,320,1033
22824,0.733,0.666,0.9,39,1459
22825,0.412,0.329,0.404,22,171
22826,0.385,0.489,0.014,519,1935
22827,0.769,0.257,0.141,690,1297
22828,0.965,0.858,0.689,644,1520
22829,0.217,0.478,0.084,539,1026
22830,0.642,0.573,0.12,112,1668
22831,0.95,0.454,0.103,994,1712
22832,0.032,0.875,0.954,214,1471
22833,0.263,0.925,0.719,374,1186
22834,0.642,0.452,0.582,239,1728
22835,0.441,0.105,0.711,945,1162
22836,0.207,0.501,0.924,258,994
22837,0.962,0.221,0.471,87,784
22838,0.81,0.263,0.445,195,717
22839,0.627,0.068,0.109,318,1406
22840,0.178,0.511,0.535,774,1150
22841,0.033,0.34,0.756,90,1808
22842,0.093,0.652,0.123,429,1254
22843,0.383,0.735,0.432,214,435
22844,0.4,0.345,0.753,479,1359
22845,0.527,0.025,0.346,201,1070
22846,0.38,0.958,0.711,582,1952
22847,0.64,0.223,0.246,734,1176
22848,0.992,0.361,0.986,961,1217
22849,0.099,0.013,0.965,525,1879
22850,0.555,0.61,0.267,701,1477
22851,0.229,0.569,0.36,687,1919
22852,0.164,0.951,0.129,422,517
22853,0.805,0.643,0.656,71,1334
22854,0.603,0.304,0.766,806,1757
22855,0.73,0.104,0.305,134,1393
22856,0.874,0.153,0.166,183,1491
22857,0.328,0.052,0.149,77,1401
22858,0.846,0.813,0.505,352,1524
22859,0.225,0.295,0.789,147,1863
22860,0.122,0.695,0.973,511,1368
22861,0.349,0.806,0.085,564,1667
22862,0.964,0.734,0.259,486,831
22863,0.483,0.455,0.026,898,1139
22864,0.23,0.743,0.827,226,1628
22865,0.521,0.814,0.802,598,1445
22866,0.421,0.616,0.956,697,1884
22867,0.387,0.728,0.36,228,1827
22868,0.011,0.417,0.132,313,1991
22869,0.714,0.375,0.252,313,423
22870,0.802,0.063,0.651,285,674
22871,0.531,0.485,0.611,255,1186
22872,0.772,0.507,0.08,349,511
22873,0.089,0.081,0.226,811,1434
22874,0.139,0.993,0.612,204,1641
22875,0.302,0.806,0.221,25,1125
22876,0.975,0.727,0.714,339,629
22877,0.742,0.4,0.998,118,607
22878,0.732,0.484,0.6,773,895
22879,0.271,0.003,0.096,435,1318
22880,0.521,0.705,0.075,95,1277
22881,0.394,0.09,0.555,524,1855
22882,0.672,0.006,0.388,227,294
22883,0.663,0.642,0.083,75,1627
22884,0.735,0.458,0.663,917,1583
22885,0.039,0.936,0.266,666,1179
22886,0.335,0.624,0.557,806,1940
22887,0.728,0.465,0.165,975,1470
22888,0.86,0.78,0.389,143,912
22889,0.423,0.971,0.554,939,1326
22890,0.697,0.671,0.569,1000,1448
22891,0.603,0.94,0.091,576,582
22892,0.393,0.257,0.514,807,936
22893,0.322,0.297,0.659,285,1338
22894,0.725,0.85,0.66,718,743
22895,0.898,0.678,0.796,738,1633
22896,0.105,0.283,0.947,259,1898
22897,0.267,0.315,0.687,740,1879
22898,0.037,0.649,0.652,547,1061
22899,0.371,0.896,0.846,558,704
22900,0.118,0.923,0.795,81,1016
22901,0.502,0.758,0.572,784,1371
22902,0.225,0.323,0.642,104,467
22903,0.224,0.161,0.306,676,1605
22904,0.821,0.593,0.338,247,928
22905,0.858,0.612,0.971,908,1803
22906,0.185,0.911,0.03,759,893
22907,0.836,0.519,0.088,584,728
22908,0.91,0.883,0.895,393,1109
22909,0.121,0.341,0.069,15,610
22910,0.53,0.62,0.271,772,1239
22911,0.43,0.382,0.227,245,1311
22912,0.673,0.912,0.415,964,1760
22913,0.059,0.097,0.654,286,1668
22914,0.909,0.041,0.219,984,1658
22915,0.444,0.964,0.062,220,1676
22916,0.143,0.473,0.726,45,556
22917,0.424,0.74,0.745,910,1860
22918,0.628,0.838,0.654,441,1356
22919,0.283,0.899,0.904,832,1483
22920,0.721,0.513,0.174,169,1421
22921,0.22,0.767,0.794,905,919
22922,0.739,0.421,0.55,6,551
22923,0.752,0.347,0.18,281,1311
22924,0.548,0.988,0.78,65,1653
22925,0.806,0.075,0.335,267,674
22926,0.678,0.663,0.343,431,1989
22927,0.214,0.793,0.3,221,1512
22928,0.864,0.935,0.297,631,1792
22929,0.236,0.056,0.735,673,925
22930,0.049,0.286,0.307,819,1775
22931,0.062,0.555,0.311,688,1169
22932,0.785,0.57,0.772,730,1082
22933,0.295,0.837,0.424,746,1971
22934,0.5,0.138,0.552,317,648
22935,0.702,0.358,0.465,736,1525
22936,0.159,0.946,0.955,131,1890
22937,0.884,0.941,0.654,750,1878
22938,0.481,0.157,0.903,465,1142
22939,0.34,0.102,0.065,302,961
22940,0.504,0.869,0.449,751,1932
22941,0.594,0.042,0.481,10,767
22942,0.975,0.94,0.88,45,610
22943,0.138,0.387,0.307,275,608
22944,0.478,0.398,0.012,661,1621
22945,0.031,0.204,0.004,755,1878
22946,0.548,0.63,0.429,31,1246
22947,0.784,0.252,0.645,671,1474
22948,0.869,0.756,0.505,679,1987
22949,0.798,0.474,0.05,278,1019
22950,0.299,0.308,0.493,709,938
22951,0.484,0.196,0.662,969,1792
22952,0.772,0.287,0.069,969,996
22953,0.947,0.47,0.551,834,1922
22954,0.132,0.188,0.886,106,1635
22955,0.204,0.343,0.163,534,1178
22956,0.662,0.669,0.898,380,1394
22957,0.213,0.649,0.931,663,1050
22958,0.759,0.825,0.969,498,1005
22959,0.568,0.172,0.048,161,996
22960,0.305,0.494,0.516,4,1769
22961,0.125,0.137,0.879,201,1837
22962,0.214,0.783,0.458,580,1436
22963,0.083,0.07,0.264,347,437
22964,0.092,0.098,0.643,221,1741
22965,0.81,0.226,0.785,678,1597
22966,0.375,0.149,0.326,481,1279
22967,0.647,0.784,0.811,9,1136
22968,0.832,0.305,0.62,430,738
22969,0.55,0.315,0.902,700,1635
22970,0.455,0.627,0.092,777,1364
22971,0.979,0.767,0.838,455,1996
22972,0.239,0.132,0.19,525,1885
22973,0.8,0.856,0.903,612,1699
22974,0.475,0.304,0.46,320,1331
22975,0.521,0.592,0.109,201,636
22976,0.943,0.8,0.844,20,1962
22977,0.285,0.182,0.745,641,988
22978,0.864,0.848,0.178,862,1621
22979,0.384,0.646,0.062,872,1577
22980,0.151,0.644,0.399,729,1032
22981,0.718,0.886,0.984,763,1356
22982,0.94,0.025,0.958,420,1089
22983,0.13,0.324,0.536,78,196
22984,0.242,0.654,0.53,788,1533
22985,0.432,0.471,0.382,501,1803
22986,0.342,0.348,0.273,452,1473
22987,0.364,0.422,0.132,487,804
22988,0.957,0.261,0.48,402,1622
22989,0.789,0.429,0.293,133,1408
22990,0.901,0.093,0.017,503,1322
22991,0.461,0.275,0.897,891,1730
22992,0.335,0.353,0.151,772,1860
22993,0.536,0.328,0.3,894,988
22994,0.309,0.669,0.463,616,876
22995,0.272,0.271,0.85,126,524
22996,0.615,0.189,0.503,692,1515
22997,0.812,0.979,0.105,390,1077
22998,0.099,0.253,0.105,455,680
22999,0.897,0.743,0.646,143,1270
23000,0.558,0.788,0.394,391,934
23001,0.304,0.84,0.188,400,1501
23002,0.271,0.487,0.251,803,1700
23003,0.652,0.796,0.941,866,958
23004,0.786,0.244,0.545,428,813
23005,0.971,0.544,0.844,425,715
23006,0.34,0.645,0.988,815,1128
23007,0.732,0.997,0.932,389,1806
23008,0.148,0.678,0.635,307,316
23009,0.484,0.747,0.51,343,1482
23010,0.421,0.36,0.38,803,1249
23011,0.185,0.556,0.61,303,1321
23012,0.756,0.201,0.045,749,845
23013,0.674,0.92,0.438,844,1504
23014,0.282,0.794,0.136,733,1066
23015,0.892,0.321,0.896,691,1967
23016,0.374,0.339,0.433,896,1857
23017,0.233,0.762,0.996,386,1195
23018,0.76,0.896,0.482,692,1133
23019,0.804,0.719,0.534,407,446
23020,0.636,0.042,0.868,74,880
23021,0.428,0.135,0.474,30,928
23022,0.495,0.223,0.873,229,645
23023,0.256,0.482,0.12,410,996
23024,0.948,0.455,0.066,618,1269
23025,0.75,0.489,0.537,280,764
23026,0.418,0.14,0.056,176,993
23027,0.239,0.641,0.471,230,1231
23028,0.878,0.681,0.276,116,500
23029,0.36,0.308,0.519,117,1241
23030,0.147,0.208,0.09,77,525
23031,0.592,0.884,0.026,520,597
23032,0.625,0.697,0.102,767,1144
23033,0.427,0.119,0.298,879,1266
23034,0.499,0.078,0.489,927,1935
23035,0.497,0.122,0.111,216,702
23036,0.275,0.268,0.458,132,710
23037,0.085,0.173,0.974,168,1775
23038,0.149,0.607,0.663,433,503
23039,0.88,0.891,0.341,438,890
23040,0.344,0.004,0.595,635,1596
23041,0.335,0.826,0.538,158,751
23042,0.288,0.14,0.411,539,630
23043,0.468,0.899,0.986,248,1422
23044,0.804,0.119,0.395,345,1288
23045,0.519,0.227,0.897,383,1902
23046,0.771,0.702,0.005,300,1343
23047,0.365,0.996,0.553,315,436
23048,0.045,0.975,0.603,609,1486
23049,0.734,0.64,0.192,878,1996
23050,0.968,0.154,0.367,743,1415
23051,0.781,0.597,0.446,43,863
23052,0.356,0.216,0.965,188,1024
23053,0.988,0.928,0.174,625,1784
23054,0.432,0.899,0.557,576,1180
23055,0.455,0.049,0.418,234,1667
23056,0.202,0.39,0.076,533,1820
23057,0.669,0.445,0.921,395,849
23058,0.24,0.1,0.913,976,1993
23059,0.697,0.751,0.946,906,1220
23060,0.768,0.03,0.16,567,926
23061,0.206,0.989,0.731,44,1871
23062,0.226,0.692,0.354,953,1810
23063,0.31,0.365,0.203,468,1154
23064,0.875,0.046,0.184,977,1152
23065,0.074,0.848,0.457,169,1471
23066,0.021,0.849,0.582,371,1369
23067,0.444,0.719,0.371,890,1946
23068,0.809,0.639,0.018,147,663
23069,0.438,0.686,0.784,575,950
23070,0.672,0.43,0.733,994,1603
23071,0.206,0.786,0.669,685,972
23072,0.959,0.056,0.181,676,686
23073,0.598,0.08,0.81,747,866
23074,0.257,0.623,0.186,31,806
23075,0.448,0.446,0.662,293,1820
23076,0.207,0.095,0.598,678,802
23077,0.019,0.745,0.795,754,1263
23078,0.731,0.398,0.421,76,869
23079,0.823,0.199,0.715,709,1798
23080,0.805,0.822,0.814,821,1504
23081,0.077,0.408,0.592,442,1321
23082,0.729,0.397,0.816,934,1564
23083,0.492,0.815,0.024,523,1670
23084,0.226,0.127,0.976,127,151
23085,0.515,0.747,0.753,654,1241
23086,0.439,0.537,0.518,902,1630
23087,0.885,0.829,0.703,468,696
23088,0.875,0.435,0.496,171,324
23089,0.836,0.663,0.474,746,1167
23090,0.408,0.79,0.895,136,738
23091,0.178,0.879,0.705,60,1471
23092,0.968,0.036,0.885,157,402
23093,0.245,0.56,0.438,624,1607
23094,0.877,0.338,0.542,848,1505
23095,0.993,0.405,0.459,19,1454
23096,0.991,0.352,0.153,851,1033
23097,0.617,0.164,0.161,812,1051
23098,0.716,0.556,0.961,991,1361
23099,0.776,0.75,0.149,21,942
23100,0.369,0.289,0.259,257,1559
23101,0.152,0.366,0.741,476,1678
23102,0.359,0.972,0.944,702,1305
23103,0.912,0.193,0.433,980,1310
23104,0.862,0.217,0.494,473,1497
23105,0.223,0.496,0.009,358,1806
23106,0.104,0.46,0.327,756,1804
23107,0.359,0.932,0.418,113,186
23108,0.806,0.332,0.939,570,820
23109,0.723,0.877,0.773,582,638
23110,0.735,0.006,0.711,429,1387
23111,0.013,0.964,0.379,72,532
23112,0.342,0.4,0.135,662,882
23113,0.397,0.339,0.585,997,1743
23114,0.227,0.258,0.186,145,169
23115,0.435,0.416,0.111,241,936
23116,0.269,0.386,0.858,41,1943
23117,0.638,0.083,0.677,965,1449
23118,0.929,0.437,0.611,501,504
23119,0.997,0.337,0.876,184,802
23120,0.782,0.044,0.415,140,158
23121,0.1,0.368,0.234,914,1882
23122,0.29,0.073,0.444,951,1930
23123,0.467,0.552,0.176,520,1830
23124,0.042,0.062,0.676,180,1898
23125,0.002,0.799,0.919,6,1671
23126,0.901,0.51,0.152,959,1455
23127,0.088,0.016,0.711,727,1432
23128,0.386,0.577,0.451,392,1374
23129,0.337,0.608,0.576,699,942
23130,0.469,0.272,0.286,651,839
23131,0.202,0.106,0.581,52,1712
23132,0.01,0.608,0.864,426,1628
23133,0.789,0.483,0.55,302,1158
23134,0.54,0.248,0.51,775,1571
23135,0.881,0.706,0.27,787,1558
23136,0.571,0.279,0.887,63,1469
23137,0.689,0.282,0.047,194,1515
23138,0.328,0.308,0.658,384,464
23139,0.975,0.086,0.23,870,1874
23140,0.441,0.649,0.597,504,1979
23141,0.843,0.94,0.071,560,1423
23142,0.776,0.441,0.5,883,1967
23143,0.389,0.539,0.272,426,914
23144,0.712,0.87,0.7,866,1010
23145,0.729,0.489,0.552,898,1285
23146,0.588,0.557,0.335,706,1258
23147,0.052,0.51,0.647,601,1482
23148,0.528,0.459,0.25,39,706
23149,0.913,0.267,0.28,607,1631
23150,0.135,0.308,0.193,95,1874
23151,0.06,0.077,0.956,822,1052
23152,0.579,0.467,0.587,310,362
23153,0.093,0.325,0.14,720,1803
23154,1.0,0.493,0.313,893,966
23155,0.435,0.984,0.502,123,1112
23156,0.013,0.289,0.933,273,1001
23157,0.13,0.367,0.983,856,880
23158,0.381,0.018,0.218,823,1960
23159,0.365,0.228,0.876,687,1513
23160,0.41,0.887,0.408,498,1782
23161,0.018,0.844,0.741,976,1494
23162,0.728,0.511,0.883,916,987
23163,0.68,0.7,0.976,2,869
23164,0.227,0.565,0.6,0,851
23165,0.897,0.109,0.797,162,1489
23166,0.18,0.746,0.223,896,1473
23167,0.96,0.487,0.727,548,813
23168,0.316,0.983,0.656,471,863
23169,0.848,0.675,0.719,181,1764
23170,0.341,0.324,0.597,493,983
23171,0.874,0.92,0.719,966,1190
23172,0.212,0.009,0.317,500,546
23173,0.467,0.789,0.167,159,754
23174,0.406,0.834,0.956,988,1217
23175,0.632,0.295,0.645,463,1262
23176,0.319,0.684,0.616,403,932
23177,0.736,0.522,0.688,189,366
23178,0.424,0.803,0.895,42,99
23179,0.207,0.883,0.95,795,1847
23180,0.398,0.619,0.836,73,210
23181,0.174,0.579,0.347,276,1472
23182,0.355,0.151,0.18,348,810
23183,0.802,0.666,0.672,744,1212
23184,0.596,0.464,0.613,576,929
23185,0.947,0.067,0.397,786,1033
23186,0.078,0.529,0.62,868,1165
23187,0.693,0.517,0.358,594,932
23188,0.439,0.323,0.783,752,1302
23189,0.166,0.526,0.514,31,851
23190,0.935,0.011,0.542,434,1543
23191,0.745,0.237,0.169,317,1303
23192,0.198,0.787,0.98,852,1172
23193,0.765,0.13,0.394,472,1956
23194,0.192,0.063,0.16,779,1602
23195,0.835,0.629,0.096,335,1737
23196,0.181,0.626,0.603,751,1385
23197,0.189,0.57,0.139,889,1011
23198,0.136,0.218,0.188,894,1509
23199,0.901,0.967,0.897,521,643
23200,0.921,0.499,0.578,727,1229
23201,0.085,0.18,0.124,966,1403
23202,0.634,0.08,0.058,259,1785
23203,0.397,0.647,0.023,873,1092
23204,0.906,0.456,0.846,592,636
23205,0.47,0.552,0.615,767,994
23206,0.699,0.539,0.42,980,1930
23207,0.952,0.448,0.786,512,1774
23208,0.517,0.892,0.477,656,690
23209,0.642,0.693,0.07,880,1692
23210,0.475,0.239,0.153,442,1532
23211,0.41,0.196,0.399,418,1942
23212,0.445,0.65,0.311,401,1797
23213,0.241,0.663,0.818,448,1549
23214,0.636,0.442,0.356,481,823
23215,0.349,0.8,0.498,164,1016
23216,0.952,0.517,0.225,727,1625
23217,0.019,0.023,0.675,85,1366
23218,0.75,0.818,0.392,97,1523
23219,0.204,0.487,0.885,985,1846
23220,0.581,0.922,0.002,10,1518
23221,0.759,0.555,0.334,690,727
23222,0.883,0.141,0.059,459,514
23223,0.726,0.235,0.73,187,1995
23224,0.462,0.623,0.594,811,1974
23225,0.252,0.741,0.09,970,1938
23226,0.718,0.29,0.625,352,1670
23227,0.014,0.063,0.45,216,634
23228,0.808,0.67,0.464,432,1398
23229,0.361,0.314,0.266,602,1423
23230,0.016,0.175,0.085,858,1164
23231,0.297,0.286,0.987,153,455
23232,0.945,0.057,0.34,964,1546
23233,0.445,0.118,0.137,771,1223
23234,0.309,0.733,0.88,707,1383
23235,0.446,0.788,0.705,349,407
23236,0.68,0.172,0.216,739,1133
23237,0.606,0.549,0.48,595,1284
23238,0.857,0.07,0.649,223,474
23239,0.207,0.553,0.203,653,1420
23240,0.7,0.319,0.277,974,1577
23241,0.755,0.259,0.216,829,1252
23242,0.919,0.548,0.947,232,991
23243,0.449,0.677,0.784,952,1783
23244,0.163,0.709,0.631,902,1501
23245,0.284,0.013,0.937,462,1032
23246,0.426,0.609,0.992,829,1796
23247,0.368,0.304,0.713,280,1468
23248,0.191,0.117,0.367,788,1117
23249,0.434,0.296,0.194,347,1295
23250,0.171,0.566,0.578,893,1200
23251,0.588,0.275,0.621,31,1893
23252,0.21,0.796,0.666,833,1629
23253,0.352,0.122,0.205,572,1334
23254,0.007,0.258,0.975,502,677
23255,0.617,0.721,0.896,407,752
23256,0.061,0.835,0.917,247,1890
23257,0.068,0.093,0.276,750,1214
23258,0.357,0.888,0.458,242,541
23259,0.953,0.342,0.792,573,1493
23260,0.555,0.945,0.226,228,1763
23261,0.262,0.207,0.909,619,1077
23262,0.817,0.142,0.563,926,1427
23263,0.472,0.597,0.188,515,897
23264,0.499,0.008,0.653,84,986
23265,0.387,0.164,0.466,653,1019
23266,0.208,0.659,0.91,540,769
23267,0.378,0.166,0.345,141,1391
23268,0.093,0.002,0.705,454,582
23269,0.597,0.833,0.699,471,1930
23270,0.821,0.3,0.293,637,936
23271,0.116,0.652,0.689,412,1663
23272,0.658,0.625,0.29,602,1264
23273,0.974,0.963,0.058,575,902
23274,0.592,0.509,0.96,363,1580
23275,0.938,0.546,0.727,657,1606
23276,0.366,0.352,0.355,592,1220
23277,0.467,0.038,0.777,915,1504
23278,0.55,0.419,0.083,501,714
23279,0.444,0.048,0.246,921,1536
23280,0.282,0.097,0.275,750,1176
23281,0.715,0.033,0.417,670,1940
23282,0.148,0.821,0.972,883,1367
23283,0.746,0.862,0.03,610,1685
23284,0.335,0.433,0.337,548,1523
23285,0.614,0.922,0.916,166,354
23286,0.226,0.42,0.814,324,1903
23287,0.232,0.401,0.336,954,1569
23288,0.897,0.435,0.479,151,632
23289,0.336,0.464,0.011,9,139
23290,0.553,0.867,0.236,459,1240
23291,0.18,0.063,0.844,9,198
23292,0.732,0.341,0.279,925,1519
23293,0.479,0.731,0.893,515,1289
23294,0.907,0.83,0.994,838,1932
23295,0.381,0.455,0.637,297,1575
23296,0.186,0.214,0.573,309,1719
23297,0.151,0.898,0.778,15,1710
23298,0.771,0.665,0.728,322,726
23299,0.891,0.566,0.035,174,904
23300,0.703,0.306,0.819,335,1189
23301,0.822,0.486,0.886,563,1131
23302,0.066,0.803,0.629,899,1037
23303,0.581,0.352,0.383,209,331
23304,0.377,0.589,0.775,915,938
23305,0.837,0.785,0.437,969,1203
23306,0.164,0.833,0.562,927,1878
23307,0.259,0.696,0.542,559,768
23308,0.156,0.985,0.485,17,124
23309,0.655,0.574,0.724,261,1788
23310,0.757,0.534,0.491,482,735
23311,0.187,0.721,0.6,856,1853
23312,0.372,0.759,0.966,193,281
23313,0.858,0.256,0.754,734,1051
23314,0.747,0.227,0.179,952,1438
23315,0.858,0.111,0.977,82,1481
23316,0.923,0.283,0.904,186,391
23317,0.039,0.364,0.593,875,1416
23318,0.262,0.675,0.045,287,935
23319,0.154,0.896,0.159,709,1711
23320,0.402,0.993,0.537,235,737
23321,0.051,0.626,0.87,554,1784
23322,0.369,0.904,0.886,716,1414
23323,0.435,0.846,0.129,705,785
23324,0.119,0.389,0.539,897,1030
23325,0.703,0.105,0.647,301,538
23326,0.076,0.524,0.379,665,1453
23327,0.218,0.923,0.66,257,1040
23328,0.781,0.016,0.874,376,1570
23329,0.864,0.496,0.719,577,808
23330,0.167,0.322,0.538,480,592
23331,0.38,0.642,0.162,477,1339
23332,0.667,0.847,0.921,191,1207
23333,0.78,0.459,0.207,358,429
23334,0.536,0.928,0.628,547,1805
23335,0.16,0.473,0.301,226,1112
23336,0.424,0.32,0.211,848,1346
23337,0.131,0.229,0.691,316,584
23338,0.516,0.055,0.836,424,1084
23339,0.535,0.056,0.208,626,1037
23340,0.238,0.177,0.67,829,1250
23341,0.08,0.05,0.863,607,865
23342,0.769,0.668,0.753,142,468
23343,0.274,0.167,0.861,717,1099
23344,0.824,0.273,0.654,216,1024
23345,0.217,0.794,0.85,726,1111
23346,0.377,0.839,0.983,569,731
23347,0.634,0.661,0.051,286,359
23348,0.179,0.011,0.73,189,699
23349,0.843,0.793,0.579,39,127
23350,0.083,0.343,0.812,600,1048
23351,0.231,0.912,0.715,188,1709
23352,0.227,0.095,0.969,404,1492
23353,0.349,0.579,0.505,839,1528
23354,0.015,0.493,0.519,625,1655
23355,0.353,0.438,0.379,319,1621
23356,0.494,0.388,0.911,803,1854
23357,0.013,0.159,0.784,908,1168
23358,0.091,0.492,0.078,304,1231
23359,0.085,0.145,0.091,674,1395
23360,0.212,0.803,0.053,964,1288
23361,0.408,0.357,0.197,389,475
23362,0.706,0.108,0.222,973,1757
23363,0.107,0.173,0.372,140,664
23364,0.062,0.851,0.439,667,1503
23365,0.438,0.566,0.913,708,1914
23366,0.847,0.432,0.248,770,1187
23367,0.951,0.426,0.843,200,1703
23368,0.908,0.184,0.834,547,1131
23369,0.6,0.84,0.994,348,1987
23370,0.544,0.708,0.007,867,1048
23371,0.421,0.975,0.1,22,1021
23372,0.103,0.816,0.742,785,1506
23373,0.942,0.622,0.929,632,1455
23374,0.374,0.653,0.088,228,1661
23375,0.752,0.112,0.781,335,1494
23376,0.179,0.52,0.536,414,1081
23377,0.843,0.244,0.861,689,1236
23378,0.353,0.565,0.967,861,1558
23379,0.126,0.696,0.407,128,736
23380,0.746,0.583,0.015,90,814
23381,0.253,0.619,0.603,682,1210
23382,0.98,0.95,0.605,896,1606
23383,0.715,0.904,0.04,279,1916
23384,0.279,0.766,0.089,314,844
23385,0.373,0.795,0.977,555,1144
23386,0.868,0.227,0.205,13,1168
23387,0.5,0.847,0.006,374,904
23388,0.995,0.29,0.656,144,1549
23389,0.232,0.435,0.657,912,1577
23390,0.307,0.666,0.534,785,1212
23391,0.209,0.317,0.429,629,743
23392,0.57,0.44,0.352,803,824
23393,0.324,0.461,0.588,423,1582
23394,0.696,0.102,0.119,831,1332
23395,0.303,0.56,0.942,579,1972
23396,0.84,0.496,0.535,579,1056
23397,0.479,0.818,0.165,901,905
23398,0.671,0.687,0.082,196,1151
23399,0.366,0.087,0.568,644,914
23400,0.453,0.129,0.936,623,818
23401,0.146,0.24,0.229,299,825
23402,0.094,0.509,0.286,742,815
23403,0.506,0.198,0.162,797,1418
23404,0.404,0.488,0.818,677,926
23405,0.359,0.26,0.864,10,659
23406,0.347,0.633,0.131,777,1224
23407,0.471,0.577,0.137,21,84
23408,0.615,0.113,0.94,521,1644
23409,0.12,0.999,0.631,201,1877
23410,0.172,0.915,0.502,380,1929
23411,0.053,0.291,0.378,239,1067
23412,0.977,0.155,0.337,506,1833
23413,0.199,0.023,0.369,398,2000
23414,0.883,0.008,0.707,509,1313
23415,0.132,0.879,0.894,298,374
23416,0.301,0.367,0.744,824,1098
23417,0.888,0.901,0.419,377,1256
23418,0.126,0.418,0.09,350,804
23419,0.257,0.501,0.593,852,1243
23420,0.607,0.762,0.822,226,525
23421,0.574,0.819,0.146,932,1676
23422,0.691,0.222,0.615,335,347
23423,0.702,0.128,0.375,513,999
23424,0.512,0.488,0.829,964,1755
23425,0.216,0.897,0.973,76,337
23426,0.094,0.937,0.127,25,1940
23427,0.589,0.0,0.267,44,87
23428,0.897,0.885,0.33,649,1012
23429,0.58,0.286,0.509,630,1874
23430,0.678,0.379,0.426,556,1005
23431,0.615,0.348,0.39,807,1222
23432,0.83,0.697,0.629,489,1150
23433,0.518,0.23,0.42,143,1012
23434,0.648,0.814,0.712,729,789
23435,0.639,0.42,0.953,221,465
23436,0.454,0.25,0.919,895,1437
23437,0.84,0.759,0.794,623,1468
23438,0.056,0.895,0.771,270,1877
23439,0.228,0.382,0.457,573,1635
23440,0.664,0.457,0.898,324,1018
23441,0.241,0.278,0.5,648,1207
23442,0.398,0.862,0.379,413,940
23443,0.499,0.365,0.882,729,1008
